ward,precinct,total,Kirk W. Dillard,Kirk W. Dillard Percent,Bill Brady,Bill Brady Percent,Robert J. ''Bob'' Schillerstrom,Robert J. ''Bob'' Schillerstrom Percent,Adam Andrzejewski,Adam Andrzejewski Percent,Dan Proft,Dan Proft Percent,Jim Ryan,Jim Ryan Percent,Andy McKenna,Andy McKenna Percent,precinct_id
10,27,17,3,17.65,0,0.0,0,0.0,2,11.76,0,0.0,5,29.41,7,41.18,10027
10,28,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,10028
10,29,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,10029
10,30,6,1,16.67,0,0.0,0,0.0,0,0.0,2,33.33,1,16.67,2,33.33,10030
10,31,14,2,14.29,1,7.14,0,0.0,6,42.86,1,7.14,0,0.0,4,28.57,10031
10,32,13,0,0.0,1,7.69,0,0.0,0,0.0,1,7.69,5,38.46,6,46.15,10032
10,33,14,4,28.57,0,0.0,1,7.14,0,0.0,1,7.14,3,21.43,5,35.71,10033
10,34,11,2,18.18,0,0.0,1,9.09,0,0.0,2,18.18,4,36.36,2,18.18,10034
10,35,5,3,60.0,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,10035
10,36,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,10036
10,37,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,10037
10,38,19,1,5.26,3,15.79,0,0.0,3,15.79,2,10.53,5,26.32,5,26.32,10038
10,39,10,0,0.0,0,0.0,0,0.0,2,20.0,3,30.0,1,10.0,4,40.0,10039
10,40,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,10040
10,41,23,5,21.74,1,4.35,0,0.0,7,30.43,1,4.35,6,26.09,3,13.04,10041
10,42,16,4,25.0,0,0.0,0,0.0,5,31.25,2,12.5,1,6.25,4,25.0,10042
10,43,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,10043
10,44,7,0,0.0,1,14.29,0,0.0,2,28.57,0,0.0,2,28.57,2,28.57,10044
10,45,10,0,0.0,1,10.0,0,0.0,0,0.0,0,0.0,9,90.0,0,0.0,10045
10,46,15,5,33.33,0,0.0,0,0.0,2,13.33,1,6.67,5,33.33,2,13.33,10046
10,47,7,1,14.29,0,0.0,0,0.0,1,14.29,0,0.0,0,0.0,5,71.43,10047
10,48,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10048
11,1,25,3,12.0,0,0.0,0,0.0,14,56.0,2,8.0,4,16.0,2,8.0,11001
11,2,12,1,8.33,1,8.33,1,8.33,3,25.0,1,8.33,2,16.67,3,25.0,11002
11,3,8,1,12.5,2,25.0,0,0.0,4,50.0,0,0.0,0,0.0,1,12.5,11003
11,4,7,3,42.86,0,0.0,0,0.0,1,14.29,1,14.29,0,0.0,2,28.57,11004
11,5,5,0,0.0,0,0.0,0,0.0,3,60.0,0,0.0,1,20.0,1,20.0,11005
11,6,12,1,8.33,0,0.0,0,0.0,9,75.0,0,0.0,2,16.67,0,0.0,11006
11,7,10,1,10.0,0,0.0,0,0.0,4,40.0,2,20.0,3,30.0,0,0.0,11007
11,8,8,2,25.0,0,0.0,0,0.0,2,25.0,1,12.5,1,12.5,2,25.0,11008
11,9,8,0,0.0,0,0.0,0,0.0,4,50.0,1,12.5,2,25.0,1,12.5,11009
11,10,6,1,16.67,0,0.0,0,0.0,3,50.0,0,0.0,1,16.67,1,16.67,11010
11,11,23,4,17.39,3,13.04,0,0.0,5,21.74,3,13.04,4,17.39,4,17.39,11011
11,12,18,1,5.56,1,5.56,0,0.0,8,44.44,1,5.56,1,5.56,6,33.33,11012
11,13,11,0,0.0,1,9.09,0,0.0,3,27.27,1,9.09,2,18.18,4,36.36,11013
11,14,12,2,16.67,1,8.33,0,0.0,5,41.67,2,16.67,1,8.33,1,8.33,11014
11,15,16,2,12.5,1,6.25,1,6.25,5,31.25,2,12.5,3,18.75,2,12.5,11015
11,16,20,3,15.0,1,5.0,0,0.0,11,55.0,0,0.0,2,10.0,3,15.0,11016
11,17,14,0,0.0,1,7.14,0,0.0,4,28.57,2,14.29,2,14.29,5,35.71,11017
11,18,14,1,7.14,0,0.0,0,0.0,9,64.29,0,0.0,2,14.29,2,14.29,11018
11,19,13,0,0.0,0,0.0,0,0.0,10,76.92,1,7.69,2,15.38,0,0.0,11019
11,20,7,1,14.29,0,0.0,0,0.0,2,28.57,1,14.29,1,14.29,2,28.57,11020
11,21,14,1,7.14,1,7.14,0,0.0,4,28.57,1,7.14,6,42.86,1,7.14,11021
11,22,8,0,0.0,0,0.0,1,12.5,5,62.5,0,0.0,1,12.5,1,12.5,11022
11,23,13,1,7.69,0,0.0,0,0.0,7,53.85,0,0.0,2,15.38,3,23.08,11023
11,24,14,1,7.14,1,7.14,0,0.0,3,21.43,4,28.57,3,21.43,2,14.29,11024
11,25,15,0,0.0,1,6.67,0,0.0,6,40.0,1,6.67,4,26.67,3,20.0,11025
11,26,13,2,15.38,1,7.69,0,0.0,2,15.38,2,15.38,6,46.15,0,0.0,11026
11,27,19,2,10.53,2,10.53,3,15.79,6,31.58,1,5.26,4,21.05,1,5.26,11027
11,28,7,1,14.29,1,14.29,0,0.0,2,28.57,0,0.0,1,14.29,2,28.57,11028
11,29,13,2,15.38,1,7.69,1,7.69,2,15.38,1,7.69,4,30.77,2,15.38,11029
11,30,16,2,12.5,1,6.25,0,0.0,8,50.0,0,0.0,2,12.5,3,18.75,11030
11,31,11,3,27.27,0,0.0,0,0.0,5,45.45,3,27.27,0,0.0,0,0.0,11031
11,32,9,1,11.11,1,11.11,0,0.0,6,66.67,0,0.0,0,0.0,1,11.11,11032
11,33,6,0,0.0,1,16.67,1,16.67,2,33.33,0,0.0,0,0.0,2,33.33,11033
11,34,9,2,22.22,1,11.11,0,0.0,4,44.44,0,0.0,2,22.22,0,0.0,11034
11,35,9,2,22.22,0,0.0,0,0.0,1,11.11,0,0.0,3,33.33,3,33.33,11035
11,36,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,11036
11,37,21,4,19.05,0,0.0,0,0.0,13,61.9,0,0.0,2,9.52,2,9.52,11037
11,38,12,1,8.33,1,8.33,0,0.0,5,41.67,1,8.33,1,8.33,3,25.0,11038
11,39,16,0,0.0,1,6.25,1,6.25,6,37.5,3,18.75,2,12.5,3,18.75,11039
11,40,4,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,1,25.0,0,0.0,11040
11,41,10,1,10.0,0,0.0,0,0.0,3,30.0,0,0.0,3,30.0,3,30.0,11041
11,42,4,1,25.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,1,25.0,11042
11,43,12,0,0.0,0,0.0,0,0.0,1,8.33,1,8.33,3,25.0,7,58.33,11043
11,44,16,1,6.25,0,0.0,0,0.0,4,25.0,5,31.25,2,12.5,4,25.0,11044
11,45,9,0,0.0,1,11.11,1,11.11,0,0.0,1,11.11,5,55.56,1,11.11,11045
11,46,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11046
11,47,8,1,12.5,1,12.5,0,0.0,3,37.5,0,0.0,1,12.5,2,25.0,11047
11,48,9,1,11.11,0,0.0,0,0.0,1,11.11,0,0.0,3,33.33,4,44.44,11048
11,49,7,3,42.86,0,0.0,0,0.0,2,28.57,0,0.0,0,0.0,2,28.57,11049
11,50,4,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,1,25.0,0,0.0,11050
12,1,4,1,25.0,0,0.0,1,25.0,0,0.0,0,0.0,1,25.0,1,25.0,12001
12,2,13,0,0.0,2,15.38,0,0.0,4,30.77,3,23.08,1,7.69,3,23.08,12002
12,3,8,0,0.0,0,0.0,0,0.0,1,12.5,3,37.5,2,25.0,2,25.0,12003
12,4,10,2,20.0,1,10.0,1,10.0,1,10.0,1,10.0,4,40.0,0,0.0,12004
12,5,6,2,33.33,0,0.0,0,0.0,2,33.33,0,0.0,2,33.33,0,0.0,12005
12,6,3,0,0.0,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,12006
12,7,5,0,0.0,1,20.0,0,0.0,1,20.0,0,0.0,2,40.0,1,20.0,12007
12,8,17,3,17.65,0,0.0,0,0.0,4,23.53,1,5.88,5,29.41,4,23.53,12008
12,9,6,0,0.0,1,16.67,0,0.0,0,0.0,1,16.67,4,66.67,0,0.0,12009
12,10,12,1,8.33,2,16.67,0,0.0,4,33.33,1,8.33,3,25.0,1,8.33,12010
12,11,9,0,0.0,4,44.44,1,11.11,0,0.0,0,0.0,3,33.33,1,11.11,12011
12,12,10,2,20.0,0,0.0,0,0.0,1,10.0,0,0.0,4,40.0,3,30.0,12012
12,13,9,1,11.11,1,11.11,0,0.0,4,44.44,0,0.0,1,11.11,2,22.22,12013
12,14,7,0,0.0,0,0.0,0,0.0,3,42.86,0,0.0,1,14.29,3,42.86,12014
12,15,6,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,1,16.67,4,66.67,12015
12,16,6,1,16.67,0,0.0,0,0.0,2,33.33,0,0.0,1,16.67,2,33.33,12016
12,17,11,0,0.0,0,0.0,0,0.0,6,54.55,2,18.18,0,0.0,3,27.27,12017
12,18,3,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,12018
12,19,17,7,41.18,1,5.88,0,0.0,2,11.76,1,5.88,4,23.53,2,11.76,12019
12,20,13,0,0.0,1,7.69,1,7.69,4,30.77,3,23.08,4,30.77,0,0.0,12020
12,21,12,1,8.33,0,0.0,0,0.0,3,25.0,2,16.67,3,25.0,3,25.0,12021
12,22,5,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,2,40.0,1,20.0,12022
12,23,11,1,9.09,3,27.27,0,0.0,1,9.09,0,0.0,4,36.36,2,18.18,12023
12,24,8,2,25.0,1,12.5,1,12.5,0,0.0,0,0.0,2,25.0,2,25.0,12024
13,1,22,2,9.09,0,0.0,0,0.0,7,31.82,3,13.64,6,27.27,4,18.18,13001
13,2,9,2,22.22,2,22.22,0,0.0,3,33.33,0,0.0,1,11.11,1,11.11,13002
13,3,12,1,8.33,1,8.33,0,0.0,7,58.33,1,8.33,1,8.33,1,8.33,13003
13,4,33,1,3.03,2,6.06,1,3.03,8,24.24,1,3.03,5,15.15,15,45.45,13004
13,5,12,1,8.33,2,16.67,0,0.0,5,41.67,2,16.67,1,8.33,1,8.33,13005
13,6,14,4,28.57,2,14.29,0,0.0,1,7.14,0,0.0,2,14.29,5,35.71,13006
13,7,12,1,8.33,0,0.0,0,0.0,5,41.67,1,8.33,4,33.33,1,8.33,13007
13,8,21,0,0.0,0,0.0,0,0.0,6,28.57,3,14.29,5,23.81,7,33.33,13008
13,9,11,1,9.09,1,9.09,0,0.0,4,36.36,2,18.18,1,9.09,2,18.18,13009
13,10,20,3,15.0,0,0.0,1,5.0,5,25.0,3,15.0,3,15.0,5,25.0,13010
13,11,11,4,36.36,0,0.0,0,0.0,0,0.0,2,18.18,1,9.09,4,36.36,13011
13,12,8,1,12.5,0,0.0,0,0.0,0,0.0,2,25.0,3,37.5,2,25.0,13012
13,13,10,2,20.0,1,10.0,0,0.0,4,40.0,0,0.0,2,20.0,1,10.0,13013
13,14,16,0,0.0,1,6.25,0,0.0,9,56.25,0,0.0,4,25.0,2,12.5,13014
13,15,13,0,0.0,0,0.0,0,0.0,7,53.85,0,0.0,1,7.69,5,38.46,13015
13,16,16,1,6.25,1,6.25,0,0.0,6,37.5,0,0.0,4,25.0,4,25.0,13016
13,17,20,4,20.0,0,0.0,1,5.0,6,30.0,1,5.0,3,15.0,5,25.0,13017
13,18,5,0,0.0,1,20.0,0,0.0,1,20.0,1,20.0,1,20.0,1,20.0,13018
13,19,7,1,14.29,1,14.29,0,0.0,2,28.57,0,0.0,2,28.57,1,14.29,13019
13,20,14,1,7.14,1,7.14,0,0.0,7,50.0,0,0.0,2,14.29,3,21.43,13020
13,21,8,2,25.0,0,0.0,0,0.0,3,37.5,0,0.0,1,12.5,2,25.0,13021
13,22,11,3,27.27,0,0.0,1,9.09,2,18.18,0,0.0,3,27.27,2,18.18,13022
13,23,10,2,20.0,0,0.0,0,0.0,5,50.0,2,20.0,0,0.0,1,10.0,13023
13,24,12,1,8.33,0,0.0,0,0.0,9,75.0,0,0.0,2,16.67,0,0.0,13024
13,25,15,0,0.0,2,13.33,0,0.0,9,60.0,0,0.0,3,20.0,1,6.67,13025
13,26,21,3,14.29,1,4.76,0,0.0,8,38.1,1,4.76,5,23.81,3,14.29,13026
13,27,28,2,7.14,0,0.0,0,0.0,6,21.43,3,10.71,5,17.86,12,42.86,13027
13,28,7,1,14.29,0,0.0,0,0.0,2,28.57,0,0.0,2,28.57,2,28.57,13028
13,29,8,1,12.5,0,0.0,0,0.0,5,62.5,1,12.5,0,0.0,1,12.5,13029
13,30,12,3,25.0,0,0.0,1,8.33,1,8.33,0,0.0,4,33.33,3,25.0,13030
13,31,9,2,22.22,0,0.0,0,0.0,0,0.0,1,11.11,4,44.44,2,22.22,13031
13,32,9,0,0.0,1,11.11,1,11.11,2,22.22,0,0.0,4,44.44,1,11.11,13032
13,33,10,1,10.0,0,0.0,0,0.0,3,30.0,1,10.0,0,0.0,5,50.0,13033
13,34,12,3,25.0,1,8.33,0,0.0,1,8.33,0,0.0,1,8.33,6,50.0,13034
13,35,8,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,4,50.0,2,25.0,13035
13,36,6,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,3,50.0,2,33.33,13036
13,37,10,0,0.0,1,10.0,0,0.0,2,20.0,0,0.0,1,10.0,6,60.0,13037
13,38,19,2,10.53,1,5.26,0,0.0,5,26.32,3,15.79,2,10.53,6,31.58,13038
13,39,7,0,0.0,0,0.0,0,0.0,3,42.86,0,0.0,4,57.14,0,0.0,13039
13,40,15,0,0.0,3,20.0,1,6.67,6,40.0,0,0.0,3,20.0,2,13.33,13040
13,41,4,0,0.0,0,0.0,0,0.0,2,50.0,1,25.0,1,25.0,0,0.0,13041
13,42,10,1,10.0,0,0.0,0,0.0,1,10.0,1,10.0,4,40.0,3,30.0,13042
13,43,12,2,16.67,0,0.0,0,0.0,3,25.0,4,33.33,3,25.0,0,0.0,13043
13,44,5,0,0.0,1,20.0,0,0.0,0,0.0,1,20.0,1,20.0,2,40.0,13044
13,45,12,1,8.33,0,0.0,0,0.0,2,16.67,0,0.0,2,16.67,7,58.33,13045
13,46,8,0,0.0,0,0.0,0,0.0,3,37.5,1,12.5,2,25.0,2,25.0,13046
13,47,9,0,0.0,2,22.22,0,0.0,3,33.33,1,11.11,2,22.22,1,11.11,13047
14,1,7,3,42.86,1,14.29,0,0.0,1,14.29,0,0.0,1,14.29,1,14.29,14001
14,2,13,0,0.0,1,7.69,0,0.0,6,46.15,3,23.08,2,15.38,1,7.69,14002
14,3,3,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,1,33.33,14003
14,4,13,1,7.69,1,7.69,1,7.69,2,15.38,2,15.38,2,15.38,4,30.77,14004
14,5,4,0,0.0,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,2,50.0,14005
14,6,3,0,0.0,0,0.0,0,0.0,2,66.67,0,0.0,1,33.33,0,0.0,14006
14,7,9,1,11.11,0,0.0,0,0.0,7,77.78,0,0.0,1,11.11,0,0.0,14007
14,8,6,1,16.67,0,0.0,0,0.0,2,33.33,0,0.0,2,33.33,1,16.67,14008
14,9,5,1,20.0,1,20.0,0,0.0,2,40.0,0,0.0,1,20.0,0,0.0,14009
14,10,13,0,0.0,0,0.0,0,0.0,5,38.46,1,7.69,6,46.15,1,7.69,14010
14,11,4,0,0.0,1,25.0,1,25.0,0,0.0,0,0.0,2,50.0,0,0.0,14011
14,12,9,2,22.22,1,11.11,0,0.0,2,22.22,1,11.11,3,33.33,0,0.0,14012
14,13,11,3,27.27,0,0.0,0,0.0,3,27.27,0,0.0,3,27.27,2,18.18,14013
14,14,11,3,27.27,1,9.09,1,9.09,0,0.0,0,0.0,3,27.27,3,27.27,14014
14,15,8,2,25.0,0,0.0,1,12.5,2,25.0,0,0.0,1,12.5,2,25.0,14015
14,16,8,2,25.0,2,25.0,0,0.0,1,12.5,0,0.0,1,12.5,2,25.0,14016
14,17,6,1,16.67,0,0.0,0,0.0,5,83.33,0,0.0,0,0.0,0,0.0,14017
14,18,11,1,9.09,0,0.0,0,0.0,3,27.27,0,0.0,3,27.27,4,36.36,14018
14,19,7,2,28.57,0,0.0,0,0.0,2,28.57,1,14.29,2,28.57,0,0.0,14019
14,20,8,0,0.0,1,12.5,1,12.5,5,62.5,0,0.0,1,12.5,0,0.0,14020
14,21,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,14021
14,22,9,1,11.11,0,0.0,0,0.0,2,22.22,0,0.0,3,33.33,3,33.33,14022
14,23,11,1,9.09,0,0.0,0,0.0,5,45.45,0,0.0,2,18.18,3,27.27,14023
14,24,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,100.0,0,0.0,14024
14,25,4,0,0.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,1,25.0,14025
14,26,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,2,66.67,14026
14,27,15,0,0.0,1,6.67,0,0.0,8,53.33,0,0.0,4,26.67,2,13.33,14027
14,28,7,0,0.0,0,0.0,0,0.0,5,71.43,0,0.0,2,28.57,0,0.0,14028
14,29,8,1,12.5,1,12.5,0,0.0,2,25.0,1,12.5,2,25.0,1,12.5,14029
14,30,8,0,0.0,0,0.0,1,12.5,4,50.0,1,12.5,2,25.0,0,0.0,14030
14,31,6,0,0.0,1,16.67,0,0.0,0,0.0,1,16.67,3,50.0,1,16.67,14031
14,32,4,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,2,50.0,0,0.0,14032
14,33,3,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,1,33.33,1,33.33,14033
14,34,4,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,1,25.0,1,25.0,14034
14,35,5,1,20.0,2,40.0,0,0.0,1,20.0,0,0.0,0,0.0,1,20.0,14035
15,1,5,0,0.0,0,0.0,0,0.0,1,20.0,1,20.0,2,40.0,1,20.0,15001
15,2,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15002
15,3,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15003
15,4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,15004
15,5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15005
15,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15006
15,7,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,15007
15,8,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,15008
15,9,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,15009
15,10,11,5,45.45,0,0.0,0,0.0,1,9.09,0,0.0,4,36.36,1,9.09,15010
15,11,3,1,33.33,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,15011
15,12,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15012
15,13,4,0,0.0,1,25.0,0,0.0,2,50.0,0,0.0,0,0.0,1,25.0,15013
15,14,10,0,0.0,0,0.0,0,0.0,3,30.0,0,0.0,3,30.0,4,40.0,15014
15,15,6,1,16.67,1,16.67,0,0.0,2,33.33,1,16.67,0,0.0,1,16.67,15015
15,16,3,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,1,33.33,15016
15,17,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,15017
15,18,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15018
15,19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15019
15,20,2,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,15020
15,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15021
15,22,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,15022
15,23,2,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15023
15,24,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,1,33.33,15024
15,25,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,15025
15,26,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15026
15,27,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,15027
15,28,12,1,8.33,0,0.0,0,0.0,2,16.67,0,0.0,5,41.67,4,33.33,15028
15,29,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,1,50.0,15029
15,30,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,15030
15,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15031
15,32,3,1,33.33,0,0.0,0,0.0,1,33.33,0,0.0,1,33.33,0,0.0,15032
15,33,4,3,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,15033
15,34,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15034
15,35,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15035
15,36,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15036
15,37,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15037
15,38,3,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,15038
15,39,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15039
15,40,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15040
15,41,5,0,0.0,3,60.0,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,15041
15,42,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,15042
15,43,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15043
15,44,5,1,20.0,1,20.0,0,0.0,0,0.0,1,20.0,2,40.0,0,0.0,15044
15,45,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,15045
15,46,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15046
15,47,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,15047
15,48,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15048
15,49,4,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,15049
15,50,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15050
15,51,1,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15051
15,52,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15052
16,1,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,16001
16,2,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,16002
16,3,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16003
16,4,4,1,25.0,0,0.0,0,0.0,3,75.0,0,0.0,0,0.0,0,0.0,16004
16,5,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,16005
16,6,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,16006
16,7,3,0,0.0,0,0.0,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,16007
16,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16008
16,9,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16009
16,10,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16010
16,11,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,16011
16,12,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,16012
16,13,10,4,40.0,1,10.0,0,0.0,1,10.0,1,10.0,3,30.0,0,0.0,16013
16,14,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16014
16,15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16015
16,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16016
16,17,11,1,9.09,0,0.0,0,0.0,2,18.18,1,9.09,4,36.36,3,27.27,16017
16,18,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16018
16,19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16019
16,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16020
16,21,3,0,0.0,0,0.0,0,0.0,1,33.33,0,0.0,1,33.33,1,33.33,16021
16,22,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16022
16,23,5,2,40.0,0,0.0,0,0.0,1,20.0,1,20.0,0,0.0,1,20.0,16023
16,24,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,16024
16,25,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,16025
16,26,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,16026
16,27,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,16027
16,28,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16028
16,29,2,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,16029
16,30,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16030
16,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16031
16,32,4,0,0.0,1,25.0,0,0.0,0,0.0,1,25.0,1,25.0,1,25.0,16032
16,33,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16033
16,34,2,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,16034
16,35,6,2,33.33,0,0.0,0,0.0,1,16.67,0,0.0,2,33.33,1,16.67,16035
16,36,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,16036
16,37,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16037
16,38,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,16038
16,39,6,1,16.67,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,2,33.33,16039
16,40,2,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,16040
