ward,precinct,total,Karen A. Yarbrough,Karen A. Yarbrough Percent,precinct_id
45,44,100,100,100.0,45044
45,45,61,61,100.0,45045
45,46,57,57,100.0,45046
45,47,66,66,100.0,45047
45,48,70,70,100.0,45048
46,1,132,132,100.0,46001
46,2,133,133,100.0,46002
46,3,218,218,100.0,46003
46,4,191,191,100.0,46004
46,5,167,167,100.0,46005
46,6,133,133,100.0,46006
46,7,220,220,100.0,46007
46,8,136,136,100.0,46008
46,9,189,189,100.0,46009
46,10,194,194,100.0,46010
46,11,126,126,100.0,46011
46,12,203,203,100.0,46012
46,13,161,161,100.0,46013
46,14,192,192,100.0,46014
46,15,159,159,100.0,46015
46,16,207,207,100.0,46016
46,17,199,199,100.0,46017
46,18,192,192,100.0,46018
46,19,156,156,100.0,46019
46,20,155,155,100.0,46020
46,21,115,115,100.0,46021
46,22,114,114,100.0,46022
46,23,134,134,100.0,46023
46,24,185,185,100.0,46024
46,25,144,144,100.0,46025
46,26,180,180,100.0,46026
46,27,196,196,100.0,46027
46,28,189,189,100.0,46028
46,29,140,140,100.0,46029
46,30,168,168,100.0,46030
46,31,172,172,100.0,46031
46,32,157,157,100.0,46032
46,33,180,180,100.0,46033
46,34,180,180,100.0,46034
46,35,161,161,100.0,46035
46,36,198,198,100.0,46036
46,37,136,136,100.0,46037
46,38,139,139,100.0,46038
46,39,151,151,100.0,46039
46,40,197,197,100.0,46040
47,1,88,88,100.0,47001
47,2,190,190,100.0,47002
47,3,186,186,100.0,47003
47,4,200,200,100.0,47004
47,5,243,243,100.0,47005
47,6,167,167,100.0,47006
47,7,150,150,100.0,47007
47,8,174,174,100.0,47008
47,9,155,155,100.0,47009
47,10,258,258,100.0,47010
47,11,143,143,100.0,47011
47,12,195,195,100.0,47012
47,13,193,193,100.0,47013
47,14,186,186,100.0,47014
47,15,256,256,100.0,47015
47,16,184,184,100.0,47016
47,17,183,183,100.0,47017
47,18,146,146,100.0,47018
47,19,226,226,100.0,47019
47,20,198,198,100.0,47020
47,21,187,187,100.0,47021
47,22,234,234,100.0,47022
47,23,243,243,100.0,47023
47,24,184,184,100.0,47024
47,25,180,180,100.0,47025
47,26,204,204,100.0,47026
47,27,168,168,100.0,47027
47,28,178,178,100.0,47028
47,29,194,194,100.0,47029
47,30,227,227,100.0,47030
47,31,167,167,100.0,47031
47,32,244,244,100.0,47032
47,33,129,129,100.0,47033
47,34,227,227,100.0,47034
47,35,158,158,100.0,47035
47,36,240,240,100.0,47036
47,37,196,196,100.0,47037
47,38,179,179,100.0,47038
47,39,189,189,100.0,47039
47,40,228,228,100.0,47040
47,41,207,207,100.0,47041
47,42,194,194,100.0,47042
47,43,162,162,100.0,47043
47,44,124,124,100.0,47044
47,45,204,204,100.0,47045
47,46,173,173,100.0,47046
47,47,181,181,100.0,47047
47,48,20,20,100.0,47048
48,1,196,196,100.0,48001
48,2,97,97,100.0,48002
48,3,181,181,100.0,48003
48,4,186,186,100.0,48004
48,5,126,126,100.0,48005
48,6,239,239,100.0,48006
48,7,200,200,100.0,48007
48,8,115,115,100.0,48008
48,9,118,118,100.0,48009
48,10,281,281,100.0,48010
48,11,185,185,100.0,48011
48,12,213,213,100.0,48012
48,13,250,250,100.0,48013
48,14,105,105,100.0,48014
48,15,104,104,100.0,48015
48,16,178,178,100.0,48016
48,17,179,179,100.0,48017
48,18,146,146,100.0,48018
48,19,156,156,100.0,48019
48,20,230,230,100.0,48020
48,21,214,214,100.0,48021
48,22,207,207,100.0,48022
48,23,194,194,100.0,48023
48,24,179,179,100.0,48024
48,25,196,196,100.0,48025
48,26,88,88,100.0,48026
48,27,197,197,100.0,48027
48,28,204,204,100.0,48028
48,29,117,117,100.0,48029
48,30,185,185,100.0,48030
48,31,206,206,100.0,48031
48,32,183,183,100.0,48032
48,33,118,118,100.0,48033
48,34,145,145,100.0,48034
48,35,113,113,100.0,48035
48,36,123,123,100.0,48036
48,37,189,189,100.0,48037
48,38,224,224,100.0,48038
48,39,155,155,100.0,48039
48,40,209,209,100.0,48040
48,41,192,192,100.0,48041
48,42,245,245,100.0,48042
48,43,185,185,100.0,48043
48,44,274,274,100.0,48044
48,45,141,141,100.0,48045
48,46,133,133,100.0,48046
49,1,131,131,100.0,49001
49,2,129,129,100.0,49002
49,3,217,217,100.0,49003
49,4,234,234,100.0,49004
49,5,243,243,100.0,49005
49,6,194,194,100.0,49006
49,7,185,185,100.0,49007
49,8,157,157,100.0,49008
49,9,199,199,100.0,49009
49,10,232,232,100.0,49010
49,11,280,280,100.0,49011
49,12,288,288,100.0,49012
49,13,264,264,100.0,49013
49,14,173,173,100.0,49014
49,15,146,146,100.0,49015
49,16,212,212,100.0,49016
49,17,103,103,100.0,49017
49,18,258,258,100.0,49018
49,19,152,152,100.0,49019
49,20,323,323,100.0,49020
49,21,112,112,100.0,49021
49,22,212,212,100.0,49022
49,23,251,251,100.0,49023
49,24,147,147,100.0,49024
49,25,247,247,100.0,49025
49,26,216,216,100.0,49026
49,27,223,223,100.0,49027
49,28,236,236,100.0,49028
49,29,244,244,100.0,49029
49,30,252,252,100.0,49030
49,31,155,155,100.0,49031
49,32,209,209,100.0,49032
49,33,172,172,100.0,49033
50,1,121,121,100.0,50001
50,2,77,77,100.0,50002
50,3,111,111,100.0,50003
50,4,148,148,100.0,50004
50,5,90,90,100.0,50005
50,6,160,160,100.0,50006
50,7,187,187,100.0,50007
50,8,130,130,100.0,50008
50,9,110,110,100.0,50009
50,10,82,82,100.0,50010
50,11,95,95,100.0,50011
50,12,65,65,100.0,50012
50,13,123,123,100.0,50013
50,14,32,32,100.0,50014
50,15,171,171,100.0,50015
50,16,42,42,100.0,50016
50,17,75,75,100.0,50017
50,18,36,36,100.0,50018
50,19,58,58,100.0,50019
50,20,134,134,100.0,50020
50,21,118,118,100.0,50021
50,22,84,84,100.0,50022
50,23,73,73,100.0,50023
50,24,75,75,100.0,50024
50,25,88,88,100.0,50025
50,26,94,94,100.0,50026
50,27,36,36,100.0,50027
50,28,108,108,100.0,50028
50,29,67,67,100.0,50029
50,30,81,81,100.0,50030
50,31,135,135,100.0,50031
50,32,119,119,100.0,50032
50,33,117,117,100.0,50033
50,34,184,184,100.0,50034
50,35,192,192,100.0,50035
50,36,136,136,100.0,50036
50,37,147,147,100.0,50037
50,38,75,75,100.0,50038
50,39,46,46,100.0,50039
50,40,93,93,100.0,50040
