ward,precinct,total,Susana A. Mendoza,Susana A. Mendoza Percent,precinct_id
45,45,92,92,100.0,45045
45,46,121,121,100.0,45046
45,47,120,120,100.0,45047
45,48,114,114,100.0,45048
46,1,194,194,100.0,46001
46,2,215,215,100.0,46002
46,3,318,318,100.0,46003
46,4,227,227,100.0,46004
46,5,238,238,100.0,46005
46,6,186,186,100.0,46006
46,7,305,305,100.0,46007
46,8,166,166,100.0,46008
46,9,258,258,100.0,46009
46,10,294,294,100.0,46010
46,11,185,185,100.0,46011
46,12,281,281,100.0,46012
46,13,223,223,100.0,46013
46,14,232,232,100.0,46014
46,15,232,232,100.0,46015
46,16,286,286,100.0,46016
46,17,289,289,100.0,46017
46,18,251,251,100.0,46018
46,19,197,197,100.0,46019
46,20,203,203,100.0,46020
46,21,146,146,100.0,46021
46,22,139,139,100.0,46022
46,23,184,184,100.0,46023
46,24,285,285,100.0,46024
46,25,211,211,100.0,46025
46,26,244,244,100.0,46026
46,27,289,289,100.0,46027
46,28,287,287,100.0,46028
46,29,208,208,100.0,46029
46,30,217,217,100.0,46030
46,31,221,221,100.0,46031
46,32,206,206,100.0,46032
46,33,275,275,100.0,46033
46,34,238,238,100.0,46034
46,35,217,217,100.0,46035
46,36,246,246,100.0,46036
46,37,185,185,100.0,46037
46,38,178,178,100.0,46038
46,39,229,229,100.0,46039
46,40,239,239,100.0,46040
47,1,142,142,100.0,47001
47,2,278,278,100.0,47002
47,3,302,302,100.0,47003
47,4,323,323,100.0,47004
47,5,307,307,100.0,47005
47,6,262,262,100.0,47006
47,7,233,233,100.0,47007
47,8,290,290,100.0,47008
47,9,224,224,100.0,47009
47,10,345,345,100.0,47010
47,11,222,222,100.0,47011
47,12,312,312,100.0,47012
47,13,277,277,100.0,47013
47,14,265,265,100.0,47014
47,15,369,369,100.0,47015
47,16,295,295,100.0,47016
47,17,254,254,100.0,47017
47,18,256,256,100.0,47018
47,19,324,324,100.0,47019
47,20,258,258,100.0,47020
47,21,279,279,100.0,47021
47,22,301,301,100.0,47022
47,23,332,332,100.0,47023
47,24,245,245,100.0,47024
47,25,275,275,100.0,47025
47,26,334,334,100.0,47026
47,27,242,242,100.0,47027
47,28,258,258,100.0,47028
47,29,275,275,100.0,47029
47,30,340,340,100.0,47030
47,31,234,234,100.0,47031
47,32,365,365,100.0,47032
47,33,200,200,100.0,47033
47,34,302,302,100.0,47034
47,35,250,250,100.0,47035
47,36,317,317,100.0,47036
47,37,287,287,100.0,47037
47,38,262,262,100.0,47038
47,39,290,290,100.0,47039
47,40,334,334,100.0,47040
47,41,301,301,100.0,47041
47,42,273,273,100.0,47042
47,43,232,232,100.0,47043
47,44,202,202,100.0,47044
47,45,277,277,100.0,47045
47,46,250,250,100.0,47046
47,47,267,267,100.0,47047
47,48,26,26,100.0,47048
48,1,263,263,100.0,48001
48,2,142,142,100.0,48002
48,3,260,260,100.0,48003
48,4,253,253,100.0,48004
48,5,184,184,100.0,48005
48,6,304,304,100.0,48006
48,7,286,286,100.0,48007
48,8,154,154,100.0,48008
48,9,164,164,100.0,48009
48,10,387,387,100.0,48010
48,11,256,256,100.0,48011
48,12,313,313,100.0,48012
48,13,340,340,100.0,48013
48,14,149,149,100.0,48014
48,15,143,143,100.0,48015
48,16,253,253,100.0,48016
48,17,261,261,100.0,48017
48,18,197,197,100.0,48018
48,19,240,240,100.0,48019
48,20,346,346,100.0,48020
48,21,274,274,100.0,48021
48,22,292,292,100.0,48022
48,23,299,299,100.0,48023
48,24,247,247,100.0,48024
48,25,292,292,100.0,48025
48,26,114,114,100.0,48026
48,27,279,279,100.0,48027
48,28,265,265,100.0,48028
48,29,174,174,100.0,48029
48,30,252,252,100.0,48030
48,31,287,287,100.0,48031
48,32,243,243,100.0,48032
48,33,185,185,100.0,48033
48,34,222,222,100.0,48034
48,35,165,165,100.0,48035
48,36,181,181,100.0,48036
48,37,253,253,100.0,48037
48,38,335,335,100.0,48038
48,39,227,227,100.0,48039
48,40,257,257,100.0,48040
48,41,256,256,100.0,48041
48,42,348,348,100.0,48042
48,43,263,263,100.0,48043
48,44,331,331,100.0,48044
48,45,216,216,100.0,48045
48,46,176,176,100.0,48046
49,1,158,158,100.0,49001
49,2,168,168,100.0,49002
49,3,285,285,100.0,49003
49,4,295,295,100.0,49004
49,5,290,290,100.0,49005
49,6,242,242,100.0,49006
49,7,253,253,100.0,49007
49,8,194,194,100.0,49008
49,9,251,251,100.0,49009
49,10,283,283,100.0,49010
49,11,329,329,100.0,49011
49,12,356,356,100.0,49012
49,13,320,320,100.0,49013
49,14,233,233,100.0,49014
49,15,177,177,100.0,49015
49,16,270,270,100.0,49016
49,17,137,137,100.0,49017
49,18,348,348,100.0,49018
49,19,200,200,100.0,49019
49,20,402,402,100.0,49020
49,21,148,148,100.0,49021
49,22,285,285,100.0,49022
49,23,316,316,100.0,49023
49,24,170,170,100.0,49024
49,25,324,324,100.0,49025
49,26,280,280,100.0,49026
49,27,281,281,100.0,49027
49,28,325,325,100.0,49028
49,29,334,334,100.0,49029
49,30,307,307,100.0,49030
49,31,215,215,100.0,49031
49,32,259,259,100.0,49032
49,33,213,213,100.0,49033
50,1,176,176,100.0,50001
50,2,117,117,100.0,50002
50,3,174,174,100.0,50003
50,4,206,206,100.0,50004
50,5,122,122,100.0,50005
50,6,220,220,100.0,50006
50,7,275,275,100.0,50007
50,8,171,171,100.0,50008
50,9,166,166,100.0,50009
50,10,115,115,100.0,50010
50,11,130,130,100.0,50011
50,12,94,94,100.0,50012
50,13,158,158,100.0,50013
50,14,54,54,100.0,50014
50,15,251,251,100.0,50015
50,16,62,62,100.0,50016
50,17,117,117,100.0,50017
50,18,54,54,100.0,50018
50,19,106,106,100.0,50019
50,20,184,184,100.0,50020
50,21,157,157,100.0,50021
50,22,125,125,100.0,50022
50,23,106,106,100.0,50023
50,24,131,131,100.0,50024
50,25,152,152,100.0,50025
50,26,133,133,100.0,50026
50,27,60,60,100.0,50027
50,28,146,146,100.0,50028
50,29,100,100,100.0,50029
50,30,116,116,100.0,50030
50,31,188,188,100.0,50031
50,32,168,168,100.0,50032
50,33,149,149,100.0,50033
50,34,270,270,100.0,50034
50,35,262,262,100.0,50035
50,36,185,185,100.0,50036
50,37,204,204,100.0,50037
50,38,95,95,100.0,50038
50,39,92,92,100.0,50039
50,40,162,162,100.0,50040
