ward,precinct,total,"Larry Rogers, Jr.","Larry Rogers, Jr. Percent",precinct_id
37,7,101,101,100.0,37007
37,8,91,91,100.0,37008
37,9,148,148,100.0,37009
37,10,99,99,100.0,37010
37,11,82,82,100.0,37011
37,12,87,87,100.0,37012
37,13,105,105,100.0,37013
37,14,154,154,100.0,37014
37,15,155,155,100.0,37015
37,16,149,149,100.0,37016
37,17,119,119,100.0,37017
37,18,134,134,100.0,37018
37,19,115,115,100.0,37019
37,20,100,100,100.0,37020
37,21,127,127,100.0,37021
37,22,71,71,100.0,37022
37,23,149,149,100.0,37023
37,24,154,154,100.0,37024
37,25,131,131,100.0,37025
37,26,197,197,100.0,37026
37,27,140,140,100.0,37027
37,28,115,115,100.0,37028
37,29,135,135,100.0,37029
37,30,120,120,100.0,37030
37,31,146,146,100.0,37031
37,32,150,150,100.0,37032
37,33,166,166,100.0,37033
37,34,121,121,100.0,37034
37,35,175,175,100.0,37035
37,36,119,119,100.0,37036
37,37,179,179,100.0,37037
37,38,170,170,100.0,37038
37,39,119,119,100.0,37039
37,40,171,171,100.0,37040
37,41,129,129,100.0,37041
42,2,116,116,100.0,42002
42,4,191,191,100.0,42004
42,6,211,211,100.0,42006
42,7,173,173,100.0,42007
42,8,139,139,100.0,42008
42,9,43,43,100.0,42009
42,10,168,168,100.0,42010
42,11,112,112,100.0,42011
42,13,165,165,100.0,42013
42,19,146,146,100.0,42019
42,20,110,110,100.0,42020
42,22,56,56,100.0,42022
42,23,26,26,100.0,42023
42,25,121,121,100.0,42025
42,26,147,147,100.0,42026
42,27,133,133,100.0,42027
42,28,196,196,100.0,42028
42,29,130,130,100.0,42029
42,30,151,151,100.0,42030
42,31,154,154,100.0,42031
42,32,98,98,100.0,42032
42,33,147,147,100.0,42033
42,35,201,201,100.0,42035
42,39,23,23,100.0,42039
42,40,167,167,100.0,42040
42,42,206,206,100.0,42042
