ward,precinct,total,Karen A. Yarbrough,Karen A. Yarbrough Percent,precinct_id
20,5,49,49,100.0,20005
20,6,93,93,100.0,20006
20,7,57,57,100.0,20007
20,8,21,21,100.0,20008
20,9,151,151,100.0,20009
20,10,120,120,100.0,20010
20,11,72,72,100.0,20011
20,12,39,39,100.0,20012
20,13,77,77,100.0,20013
20,14,97,97,100.0,20014
20,15,22,22,100.0,20015
20,16,112,112,100.0,20016
20,17,110,110,100.0,20017
20,18,71,71,100.0,20018
20,19,61,61,100.0,20019
20,20,38,38,100.0,20020
20,21,21,21,100.0,20021
20,22,155,155,100.0,20022
20,23,115,115,100.0,20023
20,24,106,106,100.0,20024
20,25,61,61,100.0,20025
20,26,107,107,100.0,20026
20,27,56,56,100.0,20027
20,28,72,72,100.0,20028
20,29,83,83,100.0,20029
20,30,129,129,100.0,20030
20,31,79,79,100.0,20031
20,32,38,38,100.0,20032
20,33,80,80,100.0,20033
20,34,119,119,100.0,20034
20,35,29,29,100.0,20035
20,36,66,66,100.0,20036
20,37,79,79,100.0,20037
20,38,11,11,100.0,20038
20,39,64,64,100.0,20039
20,40,78,78,100.0,20040
20,41,14,14,100.0,20041
20,42,38,38,100.0,20042
20,43,8,8,100.0,20043
20,44,108,108,100.0,20044
20,45,27,27,100.0,20045
21,1,168,168,100.0,21001
21,2,89,89,100.0,21002
21,3,203,203,100.0,21003
21,4,41,41,100.0,21004
21,5,133,133,100.0,21005
21,6,102,102,100.0,21006
21,7,237,237,100.0,21007
21,8,128,128,100.0,21008
21,9,108,108,100.0,21009
21,10,180,180,100.0,21010
21,11,109,109,100.0,21011
21,12,124,124,100.0,21012
21,13,59,59,100.0,21013
21,14,212,212,100.0,21014
21,15,80,80,100.0,21015
21,16,110,110,100.0,21016
21,17,86,86,100.0,21017
21,18,113,113,100.0,21018
21,19,119,119,100.0,21019
21,20,65,65,100.0,21020
21,21,119,119,100.0,21021
21,22,111,111,100.0,21022
21,23,89,89,100.0,21023
21,24,133,133,100.0,21024
21,25,214,214,100.0,21025
21,26,89,89,100.0,21026
21,27,139,139,100.0,21027
21,28,93,93,100.0,21028
21,29,49,49,100.0,21029
21,30,81,81,100.0,21030
21,31,166,166,100.0,21031
21,32,95,95,100.0,21032
21,33,104,104,100.0,21033
21,34,142,142,100.0,21034
21,35,110,110,100.0,21035
21,36,80,80,100.0,21036
21,37,101,101,100.0,21037
21,38,123,123,100.0,21038
21,39,84,84,100.0,21039
21,40,138,138,100.0,21040
21,41,102,102,100.0,21041
21,42,125,125,100.0,21042
21,43,84,84,100.0,21043
21,44,114,114,100.0,21044
21,45,103,103,100.0,21045
21,46,70,70,100.0,21046
21,47,161,161,100.0,21047
21,48,124,124,100.0,21048
21,49,151,151,100.0,21049
21,50,128,128,100.0,21050
21,51,116,116,100.0,21051
21,52,93,93,100.0,21052
21,53,171,171,100.0,21053
21,54,136,136,100.0,21054
21,55,99,99,100.0,21055
21,56,81,81,100.0,21056
21,57,107,107,100.0,21057
21,58,101,101,100.0,21058
21,59,133,133,100.0,21059
21,60,137,137,100.0,21060
21,61,121,121,100.0,21061
21,62,105,105,100.0,21062
21,63,164,164,100.0,21063
21,64,51,51,100.0,21064
21,65,190,190,100.0,21065
21,66,109,109,100.0,21066
21,67,124,124,100.0,21067
22,1,46,46,100.0,22001
22,2,29,29,100.0,22002
22,3,60,60,100.0,22003
22,4,53,53,100.0,22004
22,5,64,64,100.0,22005
22,6,61,61,100.0,22006
22,7,90,90,100.0,22007
22,8,50,50,100.0,22008
22,9,54,54,100.0,22009
22,10,66,66,100.0,22010
22,11,52,52,100.0,22011
22,12,59,59,100.0,22012
22,13,78,78,100.0,22013
22,14,43,43,100.0,22014
22,15,46,46,100.0,22015
22,16,92,92,100.0,22016
22,17,65,65,100.0,22017
22,18,62,62,100.0,22018
22,19,53,53,100.0,22019
22,20,54,54,100.0,22020
22,21,95,95,100.0,22021
22,22,48,48,100.0,22022
22,23,68,68,100.0,22023
22,24,61,61,100.0,22024
22,25,78,78,100.0,22025
22,26,57,57,100.0,22026
22,27,58,58,100.0,22027
22,28,40,40,100.0,22028
23,1,137,137,100.0,23001
23,2,56,56,100.0,23002
23,3,148,148,100.0,23003
23,4,111,111,100.0,23004
23,5,43,43,100.0,23005
23,6,98,98,100.0,23006
23,7,108,108,100.0,23007
23,8,108,108,100.0,23008
23,9,113,113,100.0,23009
23,10,128,128,100.0,23010
23,11,296,296,100.0,23011
23,12,141,141,100.0,23012
23,13,141,141,100.0,23013
23,14,60,60,100.0,23014
23,15,109,109,100.0,23015
23,16,147,147,100.0,23016
23,17,37,37,100.0,23017
23,18,191,191,100.0,23018
23,19,112,112,100.0,23019
23,20,118,118,100.0,23020
23,21,94,94,100.0,23021
23,22,129,129,100.0,23022
23,23,99,99,100.0,23023
23,24,45,45,100.0,23024
23,25,45,45,100.0,23025
23,26,109,109,100.0,23026
23,27,176,176,100.0,23027
23,28,111,111,100.0,23028
23,29,59,59,100.0,23029
23,30,89,89,100.0,23030
23,31,84,84,100.0,23031
23,32,87,87,100.0,23032
23,33,148,148,100.0,23033
23,34,88,88,100.0,23034
23,35,81,81,100.0,23035
23,36,112,112,100.0,23036
23,37,73,73,100.0,23037
23,38,115,115,100.0,23038
23,39,267,267,100.0,23039
23,40,87,87,100.0,23040
23,41,84,84,100.0,23041
23,42,78,78,100.0,23042
23,43,142,142,100.0,23043
23,44,98,98,100.0,23044
23,45,90,90,100.0,23045
23,46,115,115,100.0,23046
23,47,150,150,100.0,23047
23,48,54,54,100.0,23048
23,49,206,206,100.0,23049
24,1,124,124,100.0,24001
24,2,52,52,100.0,24002
24,3,67,67,100.0,24003
24,4,74,74,100.0,24004
24,5,82,82,100.0,24005
24,6,99,99,100.0,24006
24,7,82,82,100.0,24007
24,8,75,75,100.0,24008
24,9,83,83,100.0,24009
24,10,77,77,100.0,24010
24,11,118,118,100.0,24011
24,12,71,71,100.0,24012
24,13,58,58,100.0,24013
24,14,98,98,100.0,24014
24,15,67,67,100.0,24015
24,16,57,57,100.0,24016
24,17,64,64,100.0,24017
24,18,108,108,100.0,24018
24,19,161,161,100.0,24019
24,20,67,67,100.0,24020
24,21,44,44,100.0,24021
24,22,156,156,100.0,24022
24,23,108,108,100.0,24023
24,24,139,139,100.0,24024
24,25,82,82,100.0,24025
24,26,93,93,100.0,24026
24,27,138,138,100.0,24027
24,28,108,108,100.0,24028
24,29,118,118,100.0,24029
24,30,67,67,100.0,24030
24,31,87,87,100.0,24031
24,32,104,104,100.0,24032
24,33,75,75,100.0,24033
24,34,75,75,100.0,24034
24,35,133,133,100.0,24035
24,36,130,130,100.0,24036
24,37,96,96,100.0,24037
24,38,106,106,100.0,24038
24,39,86,86,100.0,24039
24,40,115,115,100.0,24040
24,41,71,71,100.0,24041
24,42,68,68,100.0,24042
24,43,104,104,100.0,24043
24,44,133,133,100.0,24044
24,45,57,57,100.0,24045
24,46,94,94,100.0,24046
24,47,75,75,100.0,24047
24,48,102,102,100.0,24048
24,49,180,180,100.0,24049
24,50,165,165,100.0,24050
25,1,67,67,100.0,25001
25,2,81,81,100.0,25002
25,3,44,44,100.0,25003
25,4,89,89,100.0,25004
25,5,75,75,100.0,25005
25,6,60,60,100.0,25006
25,7,43,43,100.0,25007
25,8,66,66,100.0,25008
25,9,75,75,100.0,25009
25,10,41,41,100.0,25010
25,11,64,64,100.0,25011
25,12,54,54,100.0,25012
25,13,71,71,100.0,25013
25,14,40,40,100.0,25014
25,15,71,71,100.0,25015
25,16,34,34,100.0,25016
25,17,102,102,100.0,25017
25,18,70,70,100.0,25018
25,19,64,64,100.0,25019
25,20,88,88,100.0,25020
25,21,73,73,100.0,25021
25,22,49,49,100.0,25022
25,23,93,93,100.0,25023
25,24,82,82,100.0,25024
25,25,63,63,100.0,25025
25,26,27,27,100.0,25026
25,27,47,47,100.0,25027
25,28,77,77,100.0,25028
25,29,138,138,100.0,25029
25,30,66,66,100.0,25030
26,1,35,35,100.0,26001
26,2,54,54,100.0,26002
26,3,37,37,100.0,26003
26,4,25,25,100.0,26004
26,5,50,50,100.0,26005
26,6,30,30,100.0,26006
26,7,38,38,100.0,26007
26,8,35,35,100.0,26008
26,9,41,41,100.0,26009
26,10,52,52,100.0,26010
26,11,27,27,100.0,26011
26,12,49,49,100.0,26012
26,13,103,103,100.0,26013
26,14,31,31,100.0,26014
26,15,28,28,100.0,26015
26,16,28,28,100.0,26016
26,17,40,40,100.0,26017
26,18,24,24,100.0,26018
26,19,96,96,100.0,26019
26,20,39,39,100.0,26020
26,21,22,22,100.0,26021
26,22,31,31,100.0,26022
26,23,29,29,100.0,26023
26,24,30,30,100.0,26024
26,25,23,23,100.0,26025
26,26,25,25,100.0,26026
26,27,45,45,100.0,26027
26,28,15,15,100.0,26028
26,29,35,35,100.0,26029
26,30,21,21,100.0,26030
26,31,35,35,100.0,26031
26,32,33,33,100.0,26032
26,33,31,31,100.0,26033
26,34,67,67,100.0,26034
26,35,39,39,100.0,26035
26,36,30,30,100.0,26036
26,37,26,26,100.0,26037
26,38,18,18,100.0,26038
26,39,12,12,100.0,26039
26,40,19,19,100.0,26040
26,41,30,30,100.0,26041
26,42,20,20,100.0,26042
26,43,29,29,100.0,26043
26,44,36,36,100.0,26044
26,45,46,46,100.0,26045
26,46,31,31,100.0,26046
26,47,20,20,100.0,26047
26,48,39,39,100.0,26048
26,49,43,43,100.0,26049
26,50,24,24,100.0,26050
26,51,42,42,100.0,26051
26,52,43,43,100.0,26052
26,53,35,35,100.0,26053
27,1,57,57,100.0,27001
27,2,71,71,100.0,27002
27,3,114,114,100.0,27003
27,4,33,33,100.0,27004
27,5,29,29,100.0,27005
27,6,34,34,100.0,27006
27,7,59,59,100.0,27007
27,8,79,79,100.0,27008
27,9,135,135,100.0,27009
27,10,191,191,100.0,27010
27,11,42,42,100.0,27011
27,12,60,60,100.0,27012
27,13,94,94,100.0,27013
27,14,122,122,100.0,27014
27,15,126,126,100.0,27015
27,16,28,28,100.0,27016
27,17,42,42,100.0,27017
27,18,39,39,100.0,27018
27,19,125,125,100.0,27019
27,20,103,103,100.0,27020
27,21,98,98,100.0,27021
27,22,161,161,100.0,27022
27,23,88,88,100.0,27023
27,24,141,141,100.0,27024
27,25,47,47,100.0,27025
27,26,98,98,100.0,27026
27,27,72,72,100.0,27027
27,28,81,81,100.0,27028
27,29,41,41,100.0,27029
27,30,39,39,100.0,27030
27,31,71,71,100.0,27031
27,32,83,83,100.0,27032
27,33,57,57,100.0,27033
27,34,165,165,100.0,27034
27,35,62,62,100.0,27035
27,36,76,76,100.0,27036
27,37,138,138,100.0,27037
27,38,51,51,100.0,27038
27,39,75,75,100.0,27039
27,40,45,45,100.0,27040
27,41,48,48,100.0,27041
27,42,27,27,100.0,27042
27,43,43,43,100.0,27043
27,44,158,158,100.0,27044
27,45,22,22,100.0,27045
28,1,71,71,100.0,28001
28,2,97,97,100.0,28002
28,3,48,48,100.0,28003
28,4,87,87,100.0,28004
28,5,68,68,100.0,28005
28,6,54,54,100.0,28006
28,7,45,45,100.0,28007
28,8,69,69,100.0,28008
28,9,67,67,100.0,28009
28,10,27,27,100.0,28010
28,11,45,45,100.0,28011
28,12,39,39,100.0,28012
28,13,49,49,100.0,28013
28,14,95,95,100.0,28014
28,15,64,64,100.0,28015
28,16,53,53,100.0,28016
28,17,79,79,100.0,28017
28,18,108,108,100.0,28018
28,19,87,87,100.0,28019
28,20,110,110,100.0,28020
28,21,96,96,100.0,28021
28,22,73,73,100.0,28022
28,23,124,124,100.0,28023
28,24,42,42,100.0,28024
28,25,64,64,100.0,28025
28,26,68,68,100.0,28026
28,27,96,96,100.0,28027
28,28,57,57,100.0,28028
28,29,83,83,100.0,28029
28,30,49,49,100.0,28030
28,31,66,66,100.0,28031
28,32,62,62,100.0,28032
28,33,107,107,100.0,28033
28,34,83,83,100.0,28034
28,35,60,60,100.0,28035
28,36,125,125,100.0,28036
28,37,145,145,100.0,28037
28,38,74,74,100.0,28038
28,39,77,77,100.0,28039
28,40,119,119,100.0,28040
28,41,52,52,100.0,28041
28,42,51,51,100.0,28042
28,43,115,115,100.0,28043
28,44,103,103,100.0,28044
28,45,70,70,100.0,28045
28,46,66,66,100.0,28046
28,47,77,77,100.0,28047
28,48,67,67,100.0,28048
28,49,73,73,100.0,28049
28,50,52,52,100.0,28050
28,51,67,67,100.0,28051
28,52,55,55,100.0,28052
28,53,87,87,100.0,28053
28,54,57,57,100.0,28054
28,55,43,43,100.0,28055
29,1,195,195,100.0,29001
29,2,43,43,100.0,29002
29,3,153,153,100.0,29003
29,4,134,134,100.0,29004
29,5,98,98,100.0,29005
29,6,73,73,100.0,29006
29,7,35,35,100.0,29007
29,8,66,66,100.0,29008
29,9,43,43,100.0,29009
29,10,47,47,100.0,29010
29,11,112,112,100.0,29011
29,12,136,136,100.0,29012
29,13,84,84,100.0,29013
29,14,156,156,100.0,29014
29,15,149,149,100.0,29015
29,16,224,224,100.0,29016
29,17,101,101,100.0,29017
29,18,120,120,100.0,29018
29,19,173,173,100.0,29019
29,20,164,164,100.0,29020
29,21,85,85,100.0,29021
29,22,112,112,100.0,29022
29,23,106,106,100.0,29023
29,24,127,127,100.0,29024
29,25,120,120,100.0,29025
29,26,108,108,100.0,29026
29,27,69,69,100.0,29027
29,28,129,129,100.0,29028
29,29,172,172,100.0,29029
29,30,42,42,100.0,29030
29,31,86,86,100.0,29031
29,32,33,33,100.0,29032
29,33,127,127,100.0,29033
29,34,70,70,100.0,29034
29,35,101,101,100.0,29035
29,36,172,172,100.0,29036
29,37,98,98,100.0,29037
29,38,110,110,100.0,29038
29,39,47,47,100.0,29039
29,40,161,161,100.0,29040
29,41,129,129,100.0,29041
29,42,152,152,100.0,29042
29,43,154,154,100.0,29043
29,44,110,110,100.0,29044
29,45,89,89,100.0,29045
29,46,85,85,100.0,29046
29,47,166,166,100.0,29047
29,48,90,90,100.0,29048
30,1,65,65,100.0,30001
30,2,59,59,100.0,30002
30,3,61,61,100.0,30003
30,4,69,69,100.0,30004
30,5,40,40,100.0,30005
30,6,82,82,100.0,30006
30,7,49,49,100.0,30007
30,8,78,78,100.0,30008
30,9,126,126,100.0,30009
30,10,43,43,100.0,30010
30,11,41,41,100.0,30011
30,12,55,55,100.0,30012
30,13,109,109,100.0,30013
30,14,76,76,100.0,30014
30,15,47,47,100.0,30015
30,16,16,16,100.0,30016
30,17,27,27,100.0,30017
30,18,77,77,100.0,30018
30,19,32,32,100.0,30019
30,20,18,18,100.0,30020
30,21,36,36,100.0,30021
30,22,47,47,100.0,30022
30,23,34,34,100.0,30023
30,24,45,45,100.0,30024
30,25,24,24,100.0,30025
30,26,34,34,100.0,30026
30,27,60,60,100.0,30027
30,28,71,71,100.0,30028
30,29,14,14,100.0,30029
30,30,61,61,100.0,30030
30,31,18,18,100.0,30031
31,1,58,58,100.0,31001
31,2,62,62,100.0,31002
31,3,40,40,100.0,31003
31,4,52,52,100.0,31004
31,5,68,68,100.0,31005
31,6,46,46,100.0,31006
31,7,41,41,100.0,31007
31,8,47,47,100.0,31008
31,9,46,46,100.0,31009
31,10,46,46,100.0,31010
31,11,69,69,100.0,31011
31,12,31,31,100.0,31012
31,13,42,42,100.0,31013
31,14,40,40,100.0,31014
31,15,13,13,100.0,31015
31,16,26,26,100.0,31016
31,17,30,30,100.0,31017
31,18,32,32,100.0,31018
31,19,62,62,100.0,31019
31,20,35,35,100.0,31020
31,21,42,42,100.0,31021
31,22,36,36,100.0,31022
31,23,41,41,100.0,31023
31,24,63,63,100.0,31024
31,25,21,21,100.0,31025
31,26,35,35,100.0,31026
31,27,22,22,100.0,31027
31,28,45,45,100.0,31028
31,29,36,36,100.0,31029
31,30,67,67,100.0,31030
31,31,93,93,100.0,31031
31,32,72,72,100.0,31032
31,33,69,69,100.0,31033
31,34,24,24,100.0,31034
31,35,38,38,100.0,31035
31,36,44,44,100.0,31036
31,37,21,21,100.0,31037
31,38,42,42,100.0,31038
31,39,21,21,100.0,31039
31,40,50,50,100.0,31040
31,41,64,64,100.0,31041
31,42,48,48,100.0,31042
31,43,34,34,100.0,31043
31,44,23,23,100.0,31044
31,45,25,25,100.0,31045
31,46,46,46,100.0,31046
31,47,58,58,100.0,31047
32,1,60,60,100.0,32001
32,2,83,83,100.0,32002
32,3,41,41,100.0,32003
32,4,75,75,100.0,32004
32,5,38,38,100.0,32005
32,6,63,63,100.0,32006
32,7,36,36,100.0,32007
32,8,64,64,100.0,32008
32,9,73,73,100.0,32009
32,10,58,58,100.0,32010
32,11,53,53,100.0,32011
32,12,40,40,100.0,32012
32,13,15,15,100.0,32013
32,14,58,58,100.0,32014
32,15,27,27,100.0,32015
32,16,49,49,100.0,32016
32,17,68,68,100.0,32017
32,18,28,28,100.0,32018
32,19,52,52,100.0,32019
32,20,29,29,100.0,32020
32,21,34,34,100.0,32021
32,22,49,49,100.0,32022
32,23,54,54,100.0,32023
32,24,42,42,100.0,32024
32,25,39,39,100.0,32025
32,26,57,57,100.0,32026
32,27,42,42,100.0,32027
32,28,32,32,100.0,32028
32,29,49,49,100.0,32029
32,30,31,31,100.0,32030
32,31,78,78,100.0,32031
32,32,37,37,100.0,32032
32,33,51,51,100.0,32033
32,34,45,45,100.0,32034
32,35,50,50,100.0,32035
32,36,54,54,100.0,32036
32,37,41,41,100.0,32037
32,38,46,46,100.0,32038
32,39,50,50,100.0,32039
32,40,45,45,100.0,32040
32,41,51,51,100.0,32041
32,42,61,61,100.0,32042
32,43,46,46,100.0,32043
32,44,57,57,100.0,32044
32,45,28,28,100.0,32045
32,46,18,18,100.0,32046
32,47,65,65,100.0,32047
32,48,102,102,100.0,32048
32,49,29,29,100.0,32049
32,50,61,61,100.0,32050
32,51,59,59,100.0,32051
32,52,27,27,100.0,32052
33,1,58,58,100.0,33001
33,2,94,94,100.0,33002
33,3,65,65,100.0,33003
33,4,70,70,100.0,33004
33,5,61,61,100.0,33005
33,6,97,97,100.0,33006
33,7,131,131,100.0,33007
33,8,50,50,100.0,33008
33,9,69,69,100.0,33009
33,10,96,96,100.0,33010
33,11,69,69,100.0,33011
33,12,74,74,100.0,33012
33,13,65,65,100.0,33013
33,14,55,55,100.0,33014
33,15,69,69,100.0,33015
33,16,49,49,100.0,33016
33,17,77,77,100.0,33017
33,18,14,14,100.0,33018
33,19,63,63,100.0,33019
33,20,71,71,100.0,33020
33,21,82,82,100.0,33021
33,22,129,129,100.0,33022
33,23,73,73,100.0,33023
33,24,115,115,100.0,33024
33,25,79,79,100.0,33025
33,26,65,65,100.0,33026
33,27,55,55,100.0,33027
34,1,252,252,100.0,34001
34,2,156,156,100.0,34002
34,3,129,129,100.0,34003
34,4,157,157,100.0,34004
34,5,105,105,100.0,34005
34,6,296,296,100.0,34006
34,7,176,176,100.0,34007
34,8,215,215,100.0,34008
34,9,76,76,100.0,34009
34,10,146,146,100.0,34010
34,11,71,71,100.0,34011
34,12,154,154,100.0,34012
34,13,165,165,100.0,34013
34,14,86,86,100.0,34014
34,15,87,87,100.0,34015
34,16,69,69,100.0,34016
34,17,103,103,100.0,34017
34,18,133,133,100.0,34018
34,19,136,136,100.0,34019
34,20,204,204,100.0,34020
34,21,134,134,100.0,34021
34,22,169,169,100.0,34022
34,23,114,114,100.0,34023
34,24,123,123,100.0,34024
34,25,159,159,100.0,34025
34,26,143,143,100.0,34026
34,27,111,111,100.0,34027
34,28,84,84,100.0,34028
34,29,137,137,100.0,34029
34,30,187,187,100.0,34030
34,31,65,65,100.0,34031
34,32,293,293,100.0,34032
34,33,141,141,100.0,34033
34,34,186,186,100.0,34034
34,35,115,115,100.0,34035
34,36,171,171,100.0,34036
34,37,120,120,100.0,34037
34,38,90,90,100.0,34038
34,39,81,81,100.0,34039
34,40,140,140,100.0,34040
34,41,71,71,100.0,34041
34,42,175,175,100.0,34042
34,43,204,204,100.0,34043
34,44,149,149,100.0,34044
34,45,120,120,100.0,34045
34,46,124,124,100.0,34046
34,47,103,103,100.0,34047
34,48,186,186,100.0,34048
34,49,209,209,100.0,34049
34,50,135,135,100.0,34050
34,51,191,191,100.0,34051
34,52,89,89,100.0,34052
34,53,68,68,100.0,34053
34,54,83,83,100.0,34054
34,55,137,137,100.0,34055
35,1,61,61,100.0,35001
35,2,43,43,100.0,35002
35,3,48,48,100.0,35003
35,4,57,57,100.0,35004
35,5,47,47,100.0,35005
35,6,63,63,100.0,35006
35,7,105,105,100.0,35007
35,8,100,100,100.0,35008
35,9,56,56,100.0,35009
35,10,91,91,100.0,35010
35,11,60,60,100.0,35011
35,12,114,114,100.0,35012
35,13,12,12,100.0,35013
35,14,74,74,100.0,35014
35,15,84,84,100.0,35015
35,16,81,81,100.0,35016
35,17,67,67,100.0,35017
35,18,49,49,100.0,35018
35,19,76,76,100.0,35019
35,20,48,48,100.0,35020
35,21,67,67,100.0,35021
35,22,13,13,100.0,35022
35,23,33,33,100.0,35023
35,24,26,26,100.0,35024
35,25,107,107,100.0,35025
35,26,51,51,100.0,35026
35,27,110,110,100.0,35027
35,28,76,76,100.0,35028
35,29,110,110,100.0,35029
35,30,163,163,100.0,35030
35,31,42,42,100.0,35031
35,32,38,38,100.0,35032
35,33,49,49,100.0,35033
35,34,102,102,100.0,35034
35,35,67,67,100.0,35035
35,36,68,68,100.0,35036
36,1,67,67,100.0,36001
36,2,74,74,100.0,36002
36,3,191,191,100.0,36003
36,4,30,30,100.0,36004
36,5,121,121,100.0,36005
36,6,61,61,100.0,36006
36,7,64,64,100.0,36007
36,8,76,76,100.0,36008
36,9,127,127,100.0,36009
36,10,72,72,100.0,36010
36,11,94,94,100.0,36011
36,12,60,60,100.0,36012
36,13,127,127,100.0,36013
36,14,88,88,100.0,36014
36,15,67,67,100.0,36015
36,16,182,182,100.0,36016
36,17,50,50,100.0,36017
36,18,75,75,100.0,36018
36,19,87,87,100.0,36019
36,20,98,98,100.0,36020
36,21,119,119,100.0,36021
36,22,136,136,100.0,36022
36,23,213,213,100.0,36023
36,24,111,111,100.0,36024
36,25,128,128,100.0,36025
36,26,67,67,100.0,36026
36,27,59,59,100.0,36027
36,28,58,58,100.0,36028
36,29,71,71,100.0,36029
36,30,85,85,100.0,36030
36,31,71,71,100.0,36031
36,32,59,59,100.0,36032
36,33,94,94,100.0,36033
36,34,39,39,100.0,36034
36,35,81,81,100.0,36035
36,36,65,65,100.0,36036
36,37,70,70,100.0,36037
36,38,43,43,100.0,36038
36,39,58,58,100.0,36039
36,40,70,70,100.0,36040
36,41,59,59,100.0,36041
36,42,54,54,100.0,36042
36,43,76,76,100.0,36043
36,44,130,130,100.0,36044
36,45,130,130,100.0,36045
36,46,79,79,100.0,36046
36,47,185,185,100.0,36047
36,48,54,54,100.0,36048
36,49,110,110,100.0,36049
36,50,72,72,100.0,36050
36,51,86,86,100.0,36051
37,1,28,28,100.0,37001
37,2,80,80,100.0,37002
37,3,36,36,100.0,37003
37,4,91,91,100.0,37004
37,5,127,127,100.0,37005
37,6,128,128,100.0,37006
37,7,120,120,100.0,37007
37,8,49,49,100.0,37008
37,9,83,83,100.0,37009
37,10,123,123,100.0,37010
37,11,19,19,100.0,37011
37,12,63,63,100.0,37012
37,13,86,86,100.0,37013
37,14,137,137,100.0,37014
37,15,94,94,100.0,37015
37,16,105,105,100.0,37016
37,17,76,76,100.0,37017
37,18,138,138,100.0,37018
37,19,36,36,100.0,37019
37,20,89,89,100.0,37020
37,21,119,119,100.0,37021
37,22,75,75,100.0,37022
37,23,87,87,100.0,37023
37,24,71,71,100.0,37024
37,25,113,113,100.0,37025
37,26,123,123,100.0,37026
37,27,111,111,100.0,37027
37,28,98,98,100.0,37028
37,29,84,84,100.0,37029
37,30,59,59,100.0,37030
37,31,105,105,100.0,37031
37,32,88,88,100.0,37032
37,33,64,64,100.0,37033
37,34,101,101,100.0,37034
37,35,113,113,100.0,37035
37,36,84,84,100.0,37036
37,37,95,95,100.0,37037
37,38,105,105,100.0,37038
37,39,52,52,100.0,37039
37,40,103,103,100.0,37040
37,41,110,110,100.0,37041
37,42,36,36,100.0,37042
37,43,95,95,100.0,37043
38,1,66,66,100.0,38001
38,2,90,90,100.0,38002
38,3,40,40,100.0,38003
38,4,100,100,100.0,38004
38,5,72,72,100.0,38005
38,6,78,78,100.0,38006
38,7,52,52,100.0,38007
38,8,29,29,100.0,38008
38,9,69,69,100.0,38009
38,10,71,71,100.0,38010
38,11,107,107,100.0,38011
38,12,58,58,100.0,38012
38,13,114,114,100.0,38013
38,14,58,58,100.0,38014
38,15,80,80,100.0,38015
38,16,84,84,100.0,38016
38,17,67,67,100.0,38017
38,18,69,69,100.0,38018
38,19,84,84,100.0,38019
38,20,89,89,100.0,38020
38,21,44,44,100.0,38021
38,22,63,63,100.0,38022
38,23,136,136,100.0,38023
38,24,112,112,100.0,38024
38,25,47,47,100.0,38025
38,26,47,47,100.0,38026
38,27,64,64,100.0,38027
38,28,84,84,100.0,38028
38,29,73,73,100.0,38029
38,30,57,57,100.0,38030
38,31,84,84,100.0,38031
38,32,77,77,100.0,38032
38,33,58,58,100.0,38033
38,34,97,97,100.0,38034
38,35,109,109,100.0,38035
38,36,69,69,100.0,38036
38,37,75,75,100.0,38037
38,38,53,53,100.0,38038
38,39,74,74,100.0,38039
38,40,47,47,100.0,38040
38,41,103,103,100.0,38041
38,42,65,65,100.0,38042
38,43,48,48,100.0,38043
38,44,55,55,100.0,38044
38,45,68,68,100.0,38045
39,1,55,55,100.0,39001
39,2,102,102,100.0,39002
39,3,61,61,100.0,39003
39,4,49,49,100.0,39004
39,5,45,45,100.0,39005
39,6,42,42,100.0,39006
39,7,45,45,100.0,39007
39,8,72,72,100.0,39008
39,9,65,65,100.0,39009
39,10,48,48,100.0,39010
39,11,62,62,100.0,39011
39,12,74,74,100.0,39012
39,13,29,29,100.0,39013
39,14,55,55,100.0,39014
39,15,43,43,100.0,39015
39,16,40,40,100.0,39016
39,17,76,76,100.0,39017
39,18,64,64,100.0,39018
39,19,33,33,100.0,39019
39,20,53,53,100.0,39020
39,21,42,42,100.0,39021
39,22,48,48,100.0,39022
39,23,47,47,100.0,39023
39,24,45,45,100.0,39024
39,25,74,74,100.0,39025
39,26,53,53,100.0,39026
39,27,56,56,100.0,39027
39,28,120,120,100.0,39028
39,29,43,43,100.0,39029
39,30,51,51,100.0,39030
39,31,41,41,100.0,39031
39,32,35,35,100.0,39032
39,33,51,51,100.0,39033
39,34,77,77,100.0,39034
39,35,57,57,100.0,39035
39,36,80,80,100.0,39036
39,37,99,99,100.0,39037
39,38,75,75,100.0,39038
39,39,24,24,100.0,39039
39,40,39,39,100.0,39040
39,41,40,40,100.0,39041
39,42,41,41,100.0,39042
39,43,58,58,100.0,39043
40,1,52,52,100.0,40001
40,2,31,31,100.0,40002
40,3,68,68,100.0,40003
40,4,79,79,100.0,40004
40,5,105,105,100.0,40005
40,6,41,41,100.0,40006
40,7,69,69,100.0,40007
40,8,13,13,100.0,40008
40,9,67,67,100.0,40009
40,10,84,84,100.0,40010
40,11,53,53,100.0,40011
40,12,71,71,100.0,40012
40,13,163,163,100.0,40013
40,14,62,62,100.0,40014
40,15,60,60,100.0,40015
40,16,94,94,100.0,40016
40,17,65,65,100.0,40017
40,18,56,56,100.0,40018
40,19,83,83,100.0,40019
40,20,40,40,100.0,40020
40,21,50,50,100.0,40021
40,22,23,23,100.0,40022
40,23,61,61,100.0,40023
40,24,26,26,100.0,40024
40,25,28,28,100.0,40025
40,26,86,86,100.0,40026
40,27,47,47,100.0,40027
40,28,98,98,100.0,40028
40,29,69,69,100.0,40029
40,30,116,116,100.0,40030
40,31,53,53,100.0,40031
40,32,83,83,100.0,40032
40,33,59,59,100.0,40033
40,34,31,31,100.0,40034
