ward,precinct,total,LEWIS NIXON,LEWIS NIXON Percent,precinct_id
18,15,135,135,100.0,18015
18,16,216,216,100.0,18016
18,17,178,178,100.0,18017
18,18,224,224,100.0,18018
18,19,164,164,100.0,18019
18,20,183,183,100.0,18020
18,21,296,296,100.0,18021
18,22,237,237,100.0,18022
18,23,173,173,100.0,18023
18,24,243,243,100.0,18024
18,25,214,214,100.0,18025
18,26,181,181,100.0,18026
18,27,192,192,100.0,18027
18,28,242,242,100.0,18028
18,29,223,223,100.0,18029
18,30,202,202,100.0,18030
18,31,200,200,100.0,18031
18,32,247,247,100.0,18032
18,33,169,169,100.0,18033
18,34,274,274,100.0,18034
18,35,266,266,100.0,18035
18,36,165,165,100.0,18036
18,37,156,156,100.0,18037
18,38,253,253,100.0,18038
18,39,160,160,100.0,18039
18,40,253,253,100.0,18040
18,41,215,215,100.0,18041
18,42,162,162,100.0,18042
18,43,200,200,100.0,18043
18,44,134,134,100.0,18044
18,45,202,202,100.0,18045
18,46,177,177,100.0,18046
18,47,172,172,100.0,18047
18,48,157,157,100.0,18048
18,49,155,155,100.0,18049
18,50,189,189,100.0,18050
18,51,123,123,100.0,18051
18,52,198,198,100.0,18052
18,53,173,173,100.0,18053
18,54,213,213,100.0,18054
18,55,246,246,100.0,18055
18,56,183,183,100.0,18056
18,57,180,180,100.0,18057
18,58,202,202,100.0,18058
18,59,137,137,100.0,18059
18,60,243,243,100.0,18060
18,61,206,206,100.0,18061
18,62,163,163,100.0,18062
18,63,200,200,100.0,18063
18,64,177,177,100.0,18064
19,1,257,257,100.0,19001
19,2,235,235,100.0,19002
19,3,217,217,100.0,19003
19,4,237,237,100.0,19004
19,5,250,250,100.0,19005
19,6,230,230,100.0,19006
19,7,245,245,100.0,19007
19,8,205,205,100.0,19008
19,9,195,195,100.0,19009
19,10,308,308,100.0,19010
19,11,269,269,100.0,19011
19,12,215,215,100.0,19012
19,13,203,203,100.0,19013
19,14,156,156,100.0,19014
19,15,134,134,100.0,19015
19,16,275,275,100.0,19016
19,17,246,246,100.0,19017
19,18,300,300,100.0,19018
19,19,274,274,100.0,19019
19,20,225,225,100.0,19020
19,21,216,216,100.0,19021
19,22,283,283,100.0,19022
19,23,294,294,100.0,19023
19,24,197,197,100.0,19024
19,25,275,275,100.0,19025
19,26,250,250,100.0,19026
19,27,171,171,100.0,19027
19,28,318,318,100.0,19028
19,29,223,223,100.0,19029
19,30,246,246,100.0,19030
19,31,230,230,100.0,19031
19,32,296,296,100.0,19032
19,33,253,253,100.0,19033
19,34,253,253,100.0,19034
19,35,241,241,100.0,19035
19,36,287,287,100.0,19036
19,37,240,240,100.0,19037
19,38,328,328,100.0,19038
19,39,157,157,100.0,19039
19,40,238,238,100.0,19040
19,41,248,248,100.0,19041
19,42,211,211,100.0,19042
19,43,250,250,100.0,19043
19,44,203,203,100.0,19044
19,45,294,294,100.0,19045
19,46,313,313,100.0,19046
19,47,184,184,100.0,19047
19,48,204,204,100.0,19048
19,49,314,314,100.0,19049
19,50,245,245,100.0,19050
19,51,217,217,100.0,19051
19,52,226,226,100.0,19052
19,53,241,241,100.0,19053
19,54,186,186,100.0,19054
19,55,221,221,100.0,19055
19,56,309,309,100.0,19056
19,57,267,267,100.0,19057
19,58,266,266,100.0,19058
19,59,259,259,100.0,19059
19,60,240,240,100.0,19060
19,61,316,316,100.0,19061
19,62,250,250,100.0,19062
19,63,171,171,100.0,19063
19,64,307,307,100.0,19064
19,65,167,167,100.0,19065
19,66,240,240,100.0,19066
19,67,53,53,100.0,19067
20,1,187,187,100.0,20001
20,2,134,134,100.0,20002
20,3,201,201,100.0,20003
20,4,94,94,100.0,20004
20,5,128,128,100.0,20005
20,6,170,170,100.0,20006
20,7,112,112,100.0,20007
20,8,56,56,100.0,20008
20,9,164,164,100.0,20009
20,10,150,150,100.0,20010
20,11,97,97,100.0,20011
20,12,66,66,100.0,20012
20,13,31,31,100.0,20013
20,14,238,238,100.0,20014
20,15,47,47,100.0,20015
20,16,77,77,100.0,20016
20,17,137,137,100.0,20017
20,18,203,203,100.0,20018
20,19,76,76,100.0,20019
20,20,95,95,100.0,20020
20,21,55,55,100.0,20021
20,22,165,165,100.0,20022
20,23,191,191,100.0,20023
20,24,232,232,100.0,20024
20,25,71,71,100.0,20025
20,26,157,157,100.0,20026
20,27,108,108,100.0,20027
20,28,207,207,100.0,20028
20,29,166,166,100.0,20029
20,30,150,150,100.0,20030
20,31,147,147,100.0,20031
20,32,261,261,100.0,20032
20,33,202,202,100.0,20033
20,34,213,213,100.0,20034
20,35,89,89,100.0,20035
20,36,140,140,100.0,20036
20,37,112,112,100.0,20037
20,38,26,26,100.0,20038
20,39,152,152,100.0,20039
20,40,120,120,100.0,20040
20,41,10,10,100.0,20041
20,42,127,127,100.0,20042
20,43,53,53,100.0,20043
20,44,186,186,100.0,20044
20,45,33,33,100.0,20045
20,46,109,109,100.0,20046
20,47,93,93,100.0,20047
20,48,67,67,100.0,20048
20,49,124,124,100.0,20049
20,50,131,131,100.0,20050
20,51,36,36,100.0,20051
20,52,65,65,100.0,20052
20,53,29,29,100.0,20053
20,54,113,113,100.0,20054
20,55,75,75,100.0,20055
21,1,298,298,100.0,21001
21,2,79,79,100.0,21002
21,3,316,316,100.0,21003
21,4,277,277,100.0,21004
21,5,224,224,100.0,21005
21,6,203,203,100.0,21006
21,7,229,229,100.0,21007
21,8,229,229,100.0,21008
21,9,194,194,100.0,21009
21,10,146,146,100.0,21010
21,11,212,212,100.0,21011
21,12,219,219,100.0,21012
21,13,120,120,100.0,21013
21,14,212,212,100.0,21014
21,15,188,188,100.0,21015
21,16,206,206,100.0,21016
21,17,98,98,100.0,21017
21,18,219,219,100.0,21018
21,19,193,193,100.0,21019
21,20,111,111,100.0,21020
21,21,231,231,100.0,21021
21,22,238,238,100.0,21022
21,23,167,167,100.0,21023
21,24,236,236,100.0,21024
21,25,186,186,100.0,21025
21,26,168,168,100.0,21026
21,27,260,260,100.0,21027
21,28,161,161,100.0,21028
21,29,101,101,100.0,21029
21,30,159,159,100.0,21030
21,31,310,310,100.0,21031
21,32,125,125,100.0,21032
21,33,216,216,100.0,21033
21,34,240,240,100.0,21034
21,35,131,131,100.0,21035
21,36,189,189,100.0,21036
21,37,137,137,100.0,21037
21,38,206,206,100.0,21038
21,39,171,171,100.0,21039
21,40,215,215,100.0,21040
21,41,176,176,100.0,21041
21,42,221,221,100.0,21042
21,43,183,183,100.0,21043
21,44,197,197,100.0,21044
21,45,172,172,100.0,21045
21,46,163,163,100.0,21046
21,47,278,278,100.0,21047
21,48,274,274,100.0,21048
21,49,255,255,100.0,21049
21,50,206,206,100.0,21050
21,51,208,208,100.0,21051
21,52,234,234,100.0,21052
21,53,192,192,100.0,21053
21,54,195,195,100.0,21054
21,55,235,235,100.0,21055
21,56,159,159,100.0,21056
21,57,206,206,100.0,21057
21,58,166,166,100.0,21058
21,59,274,274,100.0,21059
21,60,190,190,100.0,21060
21,61,232,232,100.0,21061
21,62,200,200,100.0,21062
21,63,214,214,100.0,21063
21,64,114,114,100.0,21064
21,65,193,193,100.0,21065
21,66,170,170,100.0,21066
21,67,170,170,100.0,21067
21,68,225,225,100.0,21068
21,69,177,177,100.0,21069
21,70,148,148,100.0,21070
21,71,152,152,100.0,21071
21,72,164,164,100.0,21072
21,73,266,266,100.0,21073
21,74,77,77,100.0,21074
21,75,166,166,100.0,21075
21,76,206,206,100.0,21076
22,1,80,80,100.0,22001
22,2,70,70,100.0,22002
22,3,86,86,100.0,22003
22,4,102,102,100.0,22004
22,5,111,111,100.0,22005
22,6,93,93,100.0,22006
22,7,126,126,100.0,22007
22,8,93,93,100.0,22008
22,9,99,99,100.0,22009
22,10,89,89,100.0,22010
22,11,96,96,100.0,22011
22,12,74,74,100.0,22012
22,13,131,131,100.0,22013
22,14,82,82,100.0,22014
22,15,82,82,100.0,22015
22,16,133,133,100.0,22016
22,17,107,107,100.0,22017
22,18,95,95,100.0,22018
22,19,115,115,100.0,22019
22,20,114,114,100.0,22020
22,21,175,175,100.0,22021
22,22,79,79,100.0,22022
22,23,64,64,100.0,22023
22,24,88,88,100.0,22024
22,25,82,82,100.0,22025
22,26,75,75,100.0,22026
22,27,93,93,100.0,22027
22,28,95,95,100.0,22028
22,29,67,67,100.0,22029
22,30,97,97,100.0,22030
23,1,211,211,100.0,23001
23,2,255,255,100.0,23002
23,3,220,220,100.0,23003
23,4,194,194,100.0,23004
23,5,176,176,100.0,23005
23,6,229,229,100.0,23006
23,7,104,104,100.0,23007
23,8,238,238,100.0,23008
23,9,175,175,100.0,23009
23,10,248,248,100.0,23010
23,11,242,242,100.0,23011
23,12,211,211,100.0,23012
23,13,275,275,100.0,23013
23,14,91,91,100.0,23014
23,15,230,230,100.0,23015
23,16,249,249,100.0,23016
23,17,269,269,100.0,23017
23,18,181,181,100.0,23018
23,19,215,215,100.0,23019
23,20,204,204,100.0,23020
23,21,168,168,100.0,23021
23,22,228,228,100.0,23022
23,23,206,206,100.0,23023
23,24,155,155,100.0,23024
23,25,149,149,100.0,23025
23,26,204,204,100.0,23026
23,27,221,221,100.0,23027
23,28,229,229,100.0,23028
23,29,194,194,100.0,23029
23,30,217,217,100.0,23030
23,31,202,202,100.0,23031
23,32,232,232,100.0,23032
23,33,217,217,100.0,23033
23,34,168,168,100.0,23034
23,35,129,129,100.0,23035
23,36,290,290,100.0,23036
23,37,156,156,100.0,23037
23,38,163,163,100.0,23038
23,39,207,207,100.0,23039
23,40,213,213,100.0,23040
23,41,207,207,100.0,23041
23,42,186,186,100.0,23042
23,43,252,252,100.0,23043
23,44,218,218,100.0,23044
23,45,253,253,100.0,23045
23,46,229,229,100.0,23046
23,47,221,221,100.0,23047
23,48,188,188,100.0,23048
23,49,264,264,100.0,23049
23,50,142,142,100.0,23050
23,51,199,199,100.0,23051
23,52,281,281,100.0,23052
23,53,158,158,100.0,23053
23,54,291,291,100.0,23054
23,55,216,216,100.0,23055
23,56,186,186,100.0,23056
24,1,137,137,100.0,24001
24,2,152,152,100.0,24002
24,3,134,134,100.0,24003
24,4,168,168,100.0,24004
24,5,120,120,100.0,24005
24,6,193,193,100.0,24006
24,7,127,127,100.0,24007
24,8,130,130,100.0,24008
24,9,159,159,100.0,24009
24,10,150,150,100.0,24010
24,11,83,83,100.0,24011
24,12,120,120,100.0,24012
24,13,118,118,100.0,24013
24,14,201,201,100.0,24014
24,15,132,132,100.0,24015
24,16,122,122,100.0,24016
24,17,160,160,100.0,24017
24,18,101,101,100.0,24018
24,19,136,136,100.0,24019
24,20,186,186,100.0,24020
24,21,117,117,100.0,24021
24,22,154,154,100.0,24022
24,23,142,142,100.0,24023
24,24,99,99,100.0,24024
24,25,97,97,100.0,24025
24,26,178,178,100.0,24026
24,27,106,106,100.0,24027
24,28,152,152,100.0,24028
24,29,173,173,100.0,24029
24,30,122,122,100.0,24030
24,31,136,136,100.0,24031
24,32,160,160,100.0,24032
24,33,101,101,100.0,24033
24,34,140,140,100.0,24034
24,35,98,98,100.0,24035
24,36,134,134,100.0,24036
24,37,167,167,100.0,24037
24,38,162,162,100.0,24038
24,39,168,168,100.0,24039
24,40,198,198,100.0,24040
24,41,146,146,100.0,24041
24,42,125,125,100.0,24042
24,43,188,188,100.0,24043
24,44,60,60,100.0,24044
24,45,139,139,100.0,24045
24,46,145,145,100.0,24046
24,47,127,127,100.0,24047
24,48,83,83,100.0,24048
24,49,196,196,100.0,24049
24,50,237,237,100.0,24050
24,51,194,194,100.0,24051
24,52,133,133,100.0,24052
24,53,117,117,100.0,24053
24,54,138,138,100.0,24054
24,55,80,80,100.0,24055
24,56,187,187,100.0,24056
24,57,113,113,100.0,24057
24,58,163,163,100.0,24058
24,59,93,93,100.0,24059
25,1,140,140,100.0,25001
25,2,153,153,100.0,25002
25,3,76,76,100.0,25003
25,4,209,209,100.0,25004
25,5,178,178,100.0,25005
25,6,126,126,100.0,25006
25,7,127,127,100.0,25007
25,8,152,152,100.0,25008
25,9,187,187,100.0,25009
25,10,108,108,100.0,25010
25,11,116,116,100.0,25011
25,12,154,154,100.0,25012
25,13,157,157,100.0,25013
25,14,102,102,100.0,25014
25,15,150,150,100.0,25015
25,16,65,65,100.0,25016
25,17,208,208,100.0,25017
25,18,133,133,100.0,25018
25,19,151,151,100.0,25019
25,20,197,197,100.0,25020
25,21,146,146,100.0,25021
25,22,84,84,100.0,25022
25,23,170,170,100.0,25023
25,24,138,138,100.0,25024
25,25,173,173,100.0,25025
25,26,117,117,100.0,25026
25,27,144,144,100.0,25027
25,28,226,226,100.0,25028
25,29,153,153,100.0,25029
25,30,160,160,100.0,25030
26,1,83,83,100.0,26001
26,2,78,78,100.0,26002
26,3,79,79,100.0,26003
26,4,81,81,100.0,26004
26,5,133,133,100.0,26005
26,6,75,75,100.0,26006
26,7,73,73,100.0,26007
26,8,75,75,100.0,26008
26,9,63,63,100.0,26009
26,10,65,65,100.0,26010
26,11,80,80,100.0,26011
26,12,63,63,100.0,26012
26,13,104,104,100.0,26013
26,14,88,88,100.0,26014
26,15,67,67,100.0,26015
26,16,75,75,100.0,26016
26,17,77,77,100.0,26017
26,18,60,60,100.0,26018
26,19,121,121,100.0,26019
26,20,106,106,100.0,26020
26,21,103,103,100.0,26021
26,22,67,67,100.0,26022
26,23,61,61,100.0,26023
26,24,92,92,100.0,26024
26,25,43,43,100.0,26025
26,26,59,59,100.0,26026
26,27,82,82,100.0,26027
26,28,67,67,100.0,26028
26,29,87,87,100.0,26029
26,30,115,115,100.0,26030
26,31,78,78,100.0,26031
26,32,122,122,100.0,26032
26,33,49,49,100.0,26033
26,34,109,109,100.0,26034
26,35,110,110,100.0,26035
26,36,98,98,100.0,26036
26,37,52,52,100.0,26037
26,38,70,70,100.0,26038
26,39,77,77,100.0,26039
26,40,33,33,100.0,26040
26,41,70,70,100.0,26041
26,42,66,66,100.0,26042
26,43,69,69,100.0,26043
26,44,65,65,100.0,26044
26,45,83,83,100.0,26045
26,46,173,173,100.0,26046
26,47,40,40,100.0,26047
26,48,91,91,100.0,26048
26,49,68,68,100.0,26049
26,50,45,45,100.0,26050
26,51,92,92,100.0,26051
26,52,54,54,100.0,26052
26,53,59,59,100.0,26053
26,54,85,85,100.0,26054
26,55,72,72,100.0,26055
26,56,89,89,100.0,26056
26,57,57,57,100.0,26057
26,58,67,67,100.0,26058
26,59,80,80,100.0,26059
26,60,67,67,100.0,26060
26,61,51,51,100.0,26061
26,62,108,108,100.0,26062
26,63,32,32,100.0,26063
27,1,84,84,100.0,27001
27,2,133,133,100.0,27002
27,3,169,169,100.0,27003
27,4,105,105,100.0,27004
27,5,33,33,100.0,27005
27,6,103,103,100.0,27006
27,7,137,137,100.0,27007
27,8,78,78,100.0,27008
27,9,210,210,100.0,27009
27,10,254,254,100.0,27010
27,11,90,90,100.0,27011
27,12,60,60,100.0,27012
27,13,47,47,100.0,27013
27,14,61,61,100.0,27014
27,15,101,101,100.0,27015
27,16,79,79,100.0,27016
27,17,91,91,100.0,27017
27,18,72,72,100.0,27018
27,19,161,161,100.0,27019
27,20,178,178,100.0,27020
27,21,94,94,100.0,27021
27,22,134,134,100.0,27022
27,23,58,58,100.0,27023
27,24,135,135,100.0,27024
27,25,100,100,100.0,27025
27,26,130,130,100.0,27026
27,27,72,72,100.0,27027
27,28,159,159,100.0,27028
27,29,131,131,100.0,27029
27,30,105,105,100.0,27030
27,31,155,155,100.0,27031
27,32,98,98,100.0,27032
27,33,133,133,100.0,27033
27,34,107,107,100.0,27034
27,35,283,283,100.0,27035
27,36,142,142,100.0,27036
27,37,65,65,100.0,27037
27,38,147,147,100.0,27038
27,39,72,72,100.0,27039
27,40,112,112,100.0,27040
27,41,169,169,100.0,27041
27,42,88,88,100.0,27042
27,43,98,98,100.0,27043
27,44,130,130,100.0,27044
27,45,127,127,100.0,27045
27,46,155,155,100.0,27046
27,47,129,129,100.0,27047
27,48,136,136,100.0,27048
27,49,122,122,100.0,27049
27,50,243,243,100.0,27050
27,51,74,74,100.0,27051
27,52,40,40,100.0,27052
27,53,65,65,100.0,27053
27,54,178,178,100.0,27054
27,55,57,57,100.0,27055
27,56,105,105,100.0,27056
27,57,102,102,100.0,27057
27,58,112,112,100.0,27058
27,59,166,166,100.0,27059
27,60,40,40,100.0,27060
27,61,30,30,100.0,27061
27,62,119,119,100.0,27062
27,63,143,143,100.0,27063
27,64,131,131,100.0,27064
28,1,144,144,100.0,28001
28,2,99,99,100.0,28002
28,3,81,81,100.0,28003
28,4,105,105,100.0,28004
28,5,42,42,100.0,28005
28,6,111,111,100.0,28006
28,7,151,151,100.0,28007
28,8,90,90,100.0,28008
28,9,91,91,100.0,28009
28,10,43,43,100.0,28010
28,11,89,89,100.0,28011
28,12,68,68,100.0,28012
28,13,62,62,100.0,28013
28,14,97,97,100.0,28014
28,15,93,93,100.0,28015
28,16,124,124,100.0,28016
28,17,116,116,100.0,28017
28,18,167,167,100.0,28018
28,19,152,152,100.0,28019
28,20,143,143,100.0,28020
28,21,157,157,100.0,28021
28,22,139,139,100.0,28022
28,23,174,174,100.0,28023
28,24,100,100,100.0,28024
28,25,108,108,100.0,28025
28,26,135,135,100.0,28026
28,27,86,86,100.0,28027
28,28,113,113,100.0,28028
28,29,119,119,100.0,28029
28,30,93,93,100.0,28030
28,31,96,96,100.0,28031
28,32,139,139,100.0,28032
28,33,114,114,100.0,28033
28,34,12,12,100.0,28034
28,35,104,104,100.0,28035
28,36,133,133,100.0,28036
28,37,162,162,100.0,28037
28,38,53,53,100.0,28038
28,39,79,79,100.0,28039
28,40,160,160,100.0,28040
28,41,67,67,100.0,28041
28,42,99,99,100.0,28042
28,43,87,87,100.0,28043
28,44,73,73,100.0,28044
28,45,106,106,100.0,28045
28,46,113,113,100.0,28046
28,47,103,103,100.0,28047
28,48,63,63,100.0,28048
28,49,74,74,100.0,28049
28,50,73,73,100.0,28050
28,51,148,148,100.0,28051
28,52,132,132,100.0,28052
28,53,57,57,100.0,28053
28,54,120,120,100.0,28054
28,55,115,115,100.0,28055
28,56,126,126,100.0,28056
28,57,103,103,100.0,28057
28,58,86,86,100.0,28058
28,59,113,113,100.0,28059
28,60,103,103,100.0,28060
28,61,67,67,100.0,28061
28,62,139,139,100.0,28062
28,63,139,139,100.0,28063
28,64,98,98,100.0,28064
28,65,144,144,100.0,28065
28,66,127,127,100.0,28066
28,67,77,77,100.0,28067
28,68,132,132,100.0,28068
28,69,79,79,100.0,28069
28,70,80,80,100.0,28070
28,71,128,128,100.0,28071
28,72,66,66,100.0,28072
28,73,64,64,100.0,28073
28,74,103,103,100.0,28074
28,75,82,82,100.0,28075
28,76,82,82,100.0,28076
29,1,199,199,100.0,29001
29,2,69,69,100.0,29002
29,3,222,222,100.0,29003
29,4,166,166,100.0,29004
29,5,203,203,100.0,29005
29,6,73,73,100.0,29006
29,7,79,79,100.0,29007
29,8,154,154,100.0,29008
29,9,69,69,100.0,29009
29,10,186,186,100.0,29010
29,11,270,270,100.0,29011
29,12,231,231,100.0,29012
29,13,188,188,100.0,29013
29,14,208,208,100.0,29014
29,15,222,222,100.0,29015
29,16,261,261,100.0,29016
29,17,170,170,100.0,29017
29,18,213,213,100.0,29018
29,19,162,162,100.0,29019
29,20,191,191,100.0,29020
29,21,150,150,100.0,29021
29,22,129,129,100.0,29022
29,23,198,198,100.0,29023
29,24,80,80,100.0,29024
29,25,218,218,100.0,29025
29,26,179,179,100.0,29026
29,27,128,128,100.0,29027
29,28,225,225,100.0,29028
29,29,247,247,100.0,29029
29,30,36,36,100.0,29030
29,31,173,173,100.0,29031
29,32,130,130,100.0,29032
29,33,197,197,100.0,29033
29,34,131,131,100.0,29034
29,35,154,154,100.0,29035
29,36,193,193,100.0,29036
29,37,177,177,100.0,29037
29,38,169,169,100.0,29038
29,39,149,149,100.0,29039
29,40,292,292,100.0,29040
29,41,218,218,100.0,29041
29,42,205,205,100.0,29042
29,43,241,241,100.0,29043
29,44,201,201,100.0,29044
29,45,188,188,100.0,29045
29,46,178,178,100.0,29046
29,47,299,299,100.0,29047
29,48,164,164,100.0,29048
29,49,234,234,100.0,29049
29,50,162,162,100.0,29050
29,51,186,186,100.0,29051
29,52,129,129,100.0,29052
29,53,145,145,100.0,29053
29,54,129,129,100.0,29054
30,1,144,144,100.0,30001
30,2,117,117,100.0,30002
30,3,191,191,100.0,30003
30,4,104,104,100.0,30004
30,5,68,68,100.0,30005
30,6,70,70,100.0,30006
30,7,104,104,100.0,30007
30,8,164,164,100.0,30008
30,9,131,131,100.0,30009
30,10,151,151,100.0,30010
30,11,117,117,100.0,30011
30,12,108,108,100.0,30012
30,13,128,128,100.0,30013
30,14,43,43,100.0,30014
30,15,130,130,100.0,30015
30,16,104,104,100.0,30016
30,17,190,190,100.0,30017
30,18,27,27,100.0,30018
30,19,72,72,100.0,30019
30,20,95,95,100.0,30020
30,21,90,90,100.0,30021
30,22,133,133,100.0,30022
30,23,95,95,100.0,30023
30,24,94,94,100.0,30024
30,25,106,106,100.0,30025
30,26,76,76,100.0,30026
30,27,109,109,100.0,30027
30,28,113,113,100.0,30028
30,29,54,54,100.0,30029
30,30,140,140,100.0,30030
30,31,80,80,100.0,30031
30,32,62,62,100.0,30032
30,33,85,85,100.0,30033
30,34,128,128,100.0,30034
30,35,104,104,100.0,30035
30,36,140,140,100.0,30036
30,37,99,99,100.0,30037
30,38,191,191,100.0,30038
30,39,113,113,100.0,30039
30,40,127,127,100.0,30040
30,41,107,107,100.0,30041
31,1,58,58,100.0,31001
31,2,97,97,100.0,31002
31,3,91,91,100.0,31003
31,4,103,103,100.0,31004
31,5,119,119,100.0,31005
31,6,127,127,100.0,31006
31,7,102,102,100.0,31007
31,8,88,88,100.0,31008
31,9,120,120,100.0,31009
31,10,49,49,100.0,31010
31,11,75,75,100.0,31011
31,12,103,103,100.0,31012
31,13,111,111,100.0,31013
31,14,105,105,100.0,31014
31,15,66,66,100.0,31015
31,16,62,62,100.0,31016
31,17,95,95,100.0,31017
31,18,113,113,100.0,31018
31,19,94,94,100.0,31019
31,20,87,87,100.0,31020
31,21,99,99,100.0,31021
31,22,80,80,100.0,31022
31,23,75,75,100.0,31023
31,24,82,82,100.0,31024
31,25,89,89,100.0,31025
31,26,63,63,100.0,31026
31,27,58,58,100.0,31027
31,28,99,99,100.0,31028
31,29,92,92,100.0,31029
31,30,106,106,100.0,31030
31,31,156,156,100.0,31031
31,32,91,91,100.0,31032
31,33,103,103,100.0,31033
31,34,87,87,100.0,31034
31,35,67,67,100.0,31035
31,36,112,112,100.0,31036
31,37,116,116,100.0,31037
31,38,61,61,100.0,31038
31,39,68,68,100.0,31039
31,40,87,87,100.0,31040
31,41,97,97,100.0,31041
31,42,86,86,100.0,31042
31,43,122,122,100.0,31043
31,44,101,101,100.0,31044
31,45,91,91,100.0,31045
31,46,98,98,100.0,31046
31,47,143,143,100.0,31047
31,48,106,106,100.0,31048
31,49,57,57,100.0,31049
31,50,154,154,100.0,31050
31,51,65,65,100.0,31051
32,1,214,214,100.0,32001
32,2,214,214,100.0,32002
32,3,146,146,100.0,32003
32,4,234,234,100.0,32004
32,5,142,142,100.0,32005
32,6,149,149,100.0,32006
32,7,158,158,100.0,32007
32,8,258,258,100.0,32008
32,9,306,306,100.0,32009
32,10,184,184,100.0,32010
32,11,120,120,100.0,32011
32,12,117,117,100.0,32012
32,13,100,100,100.0,32013
32,14,166,166,100.0,32014
32,15,173,173,100.0,32015
32,16,207,207,100.0,32016
32,17,167,167,100.0,32017
32,18,185,185,100.0,32018
32,19,186,186,100.0,32019
32,20,196,196,100.0,32020
32,21,187,187,100.0,32021
32,22,269,269,100.0,32022
32,23,216,216,100.0,32023
32,24,177,177,100.0,32024
32,25,189,189,100.0,32025
32,26,155,155,100.0,32026
32,27,161,161,100.0,32027
32,28,169,169,100.0,32028
32,29,181,181,100.0,32029
32,30,174,174,100.0,32030
32,31,263,263,100.0,32031
32,32,211,211,100.0,32032
32,33,174,174,100.0,32033
32,34,221,221,100.0,32034
32,35,248,248,100.0,32035
32,36,231,231,100.0,32036
32,37,179,179,100.0,32037
32,38,213,213,100.0,32038
32,39,266,266,100.0,32039
32,40,243,243,100.0,32040
32,41,251,251,100.0,32041
32,42,253,253,100.0,32042
32,43,223,223,100.0,32043
32,44,125,125,100.0,32044
32,45,174,174,100.0,32045
32,46,80,80,100.0,32046
32,47,206,206,100.0,32047
32,48,275,275,100.0,32048
32,49,156,156,100.0,32049
32,50,235,235,100.0,32050
32,51,215,215,100.0,32051
32,52,117,117,100.0,32052
33,1,210,210,100.0,33001
33,2,282,282,100.0,33002
33,3,159,159,100.0,33003
33,4,189,189,100.0,33004
33,5,101,101,100.0,33005
33,6,213,213,100.0,33006
33,7,226,226,100.0,33007
33,8,247,247,100.0,33008
33,9,130,130,100.0,33009
33,10,313,313,100.0,33010
33,11,245,245,100.0,33011
33,12,252,252,100.0,33012
33,13,248,248,100.0,33013
33,14,162,162,100.0,33014
33,15,174,174,100.0,33015
33,16,66,66,100.0,33016
33,17,239,239,100.0,33017
33,18,78,78,100.0,33018
33,19,196,196,100.0,33019
33,20,152,152,100.0,33020
33,21,245,245,100.0,33021
33,22,256,256,100.0,33022
33,23,273,273,100.0,33023
33,24,208,208,100.0,33024
33,25,293,293,100.0,33025
33,26,174,174,100.0,33026
33,27,124,124,100.0,33027
33,28,203,203,100.0,33028
33,29,203,203,100.0,33029
33,30,182,182,100.0,33030
33,31,202,202,100.0,33031
33,32,179,179,100.0,33032
33,33,160,160,100.0,33033
33,34,126,126,100.0,33034
34,1,294,294,100.0,34001
34,2,188,188,100.0,34002
34,3,189,189,100.0,34003
34,4,199,199,100.0,34004
34,5,165,165,100.0,34005
34,6,145,145,100.0,34006
34,7,289,289,100.0,34007
34,8,223,223,100.0,34008
34,9,175,175,100.0,34009
34,10,289,289,100.0,34010
34,11,173,173,100.0,34011
34,12,207,207,100.0,34012
34,13,193,193,100.0,34013
34,14,161,161,100.0,34014
34,15,163,163,100.0,34015
34,16,166,166,100.0,34016
34,17,186,186,100.0,34017
34,18,161,161,100.0,34018
34,19,151,151,100.0,34019
34,20,269,269,100.0,34020
34,21,254,254,100.0,34021
34,22,247,247,100.0,34022
34,23,170,170,100.0,34023
34,24,202,202,100.0,34024
34,25,123,123,100.0,34025
34,26,184,184,100.0,34026
34,27,146,146,100.0,34027
34,28,139,139,100.0,34028
34,29,272,272,100.0,34029
34,30,273,273,100.0,34030
34,31,128,128,100.0,34031
34,32,254,254,100.0,34032
34,33,113,113,100.0,34033
34,34,199,199,100.0,34034
34,35,252,252,100.0,34035
34,36,207,207,100.0,34036
34,37,135,135,100.0,34037
34,38,146,146,100.0,34038
34,39,148,148,100.0,34039
34,40,249,249,100.0,34040
34,41,204,204,100.0,34041
34,42,238,238,100.0,34042
34,43,234,234,100.0,34043
34,44,325,325,100.0,34044
34,45,257,257,100.0,34045
34,46,111,111,100.0,34046
34,47,109,109,100.0,34047
34,48,212,212,100.0,34048
34,49,250,250,100.0,34049
34,50,188,188,100.0,34050
34,51,325,325,100.0,34051
34,52,175,175,100.0,34052
34,53,178,178,100.0,34053
34,54,172,172,100.0,34054
34,55,151,151,100.0,34055
34,56,169,169,100.0,34056
34,57,142,142,100.0,34057
34,58,167,167,100.0,34058
34,59,175,175,100.0,34059
34,60,150,150,100.0,34060
34,61,181,181,100.0,34061
34,62,251,251,100.0,34062
34,63,182,182,100.0,34063
34,64,50,50,100.0,34064
34,65,86,86,100.0,34065
34,66,197,197,100.0,34066
34,67,158,158,100.0,34067
34,68,122,122,100.0,34068
34,69,136,136,100.0,34069
34,70,196,196,100.0,34070
34,71,177,177,100.0,34071
34,72,165,165,100.0,34072
