ward,precinct,total,JOSEPH BERRIOS,JOSEPH BERRIOS Percent,precinct_id
43,36,185,185,100.0,43036
43,37,179,179,100.0,43037
43,38,210,210,100.0,43038
43,39,170,170,100.0,43039
43,40,126,126,100.0,43040
43,41,155,155,100.0,43041
43,42,216,216,100.0,43042
43,43,201,201,100.0,43043
43,44,272,272,100.0,43044
43,45,44,44,100.0,43045
43,46,282,282,100.0,43046
43,47,214,214,100.0,43047
43,48,239,239,100.0,43048
43,49,157,157,100.0,43049
43,50,177,177,100.0,43050
43,51,266,266,100.0,43051
43,52,242,242,100.0,43052
43,53,259,259,100.0,43053
43,54,171,171,100.0,43054
43,55,177,177,100.0,43055
43,56,144,144,100.0,43056
43,57,185,185,100.0,43057
43,58,229,229,100.0,43058
43,59,230,230,100.0,43059
43,60,151,151,100.0,43060
43,62,223,223,100.0,43062
43,64,141,141,100.0,43064
43,65,122,122,100.0,43065
43,66,76,76,100.0,43066
43,67,146,146,100.0,43067
44,1,245,245,100.0,44001
44,2,197,197,100.0,44002
44,3,279,279,100.0,44003
44,4,292,292,100.0,44004
44,5,289,289,100.0,44005
44,6,234,234,100.0,44006
44,7,302,302,100.0,44007
44,8,160,160,100.0,44008
44,9,408,408,100.0,44009
44,10,193,193,100.0,44010
44,11,296,296,100.0,44011
44,12,177,177,100.0,44012
44,13,180,180,100.0,44013
44,14,252,252,100.0,44014
44,15,301,301,100.0,44015
44,16,277,277,100.0,44016
44,17,289,289,100.0,44017
44,18,190,190,100.0,44018
44,19,157,157,100.0,44019
44,20,229,229,100.0,44020
44,21,298,298,100.0,44021
44,22,313,313,100.0,44022
44,23,268,268,100.0,44023
44,24,199,199,100.0,44024
44,25,255,255,100.0,44025
44,26,218,218,100.0,44026
44,27,285,285,100.0,44027
44,28,191,191,100.0,44028
44,29,272,272,100.0,44029
44,30,240,240,100.0,44030
44,31,287,287,100.0,44031
44,32,172,172,100.0,44032
44,33,335,335,100.0,44033
44,34,177,177,100.0,44034
44,35,219,219,100.0,44035
44,36,260,260,100.0,44036
44,37,316,316,100.0,44037
44,38,247,247,100.0,44038
44,39,284,284,100.0,44039
44,40,251,251,100.0,44040
44,41,278,278,100.0,44041
44,42,279,279,100.0,44042
44,43,264,264,100.0,44043
44,44,316,316,100.0,44044
44,45,278,278,100.0,44045
44,46,194,194,100.0,44046
44,47,342,342,100.0,44047
44,48,204,204,100.0,44048
44,49,392,392,100.0,44049
44,50,283,283,100.0,44050
45,1,215,215,100.0,45001
45,2,255,255,100.0,45002
45,3,352,352,100.0,45003
45,4,279,279,100.0,45004
45,5,282,282,100.0,45005
45,6,239,239,100.0,45006
45,7,226,226,100.0,45007
45,8,222,222,100.0,45008
45,9,281,281,100.0,45009
45,10,302,302,100.0,45010
45,11,227,227,100.0,45011
45,12,256,256,100.0,45012
45,13,296,296,100.0,45013
45,14,302,302,100.0,45014
45,15,290,290,100.0,45015
45,16,280,280,100.0,45016
45,17,238,238,100.0,45017
45,18,248,248,100.0,45018
45,19,277,277,100.0,45019
45,20,256,256,100.0,45020
45,21,244,244,100.0,45021
45,22,219,219,100.0,45022
45,23,279,279,100.0,45023
45,24,292,292,100.0,45024
45,25,270,270,100.0,45025
45,26,281,281,100.0,45026
45,27,254,254,100.0,45027
45,28,257,257,100.0,45028
45,29,241,241,100.0,45029
45,30,246,246,100.0,45030
45,31,229,229,100.0,45031
45,32,191,191,100.0,45032
45,33,235,235,100.0,45033
45,34,207,207,100.0,45034
45,35,246,246,100.0,45035
45,36,224,224,100.0,45036
45,37,213,213,100.0,45037
45,38,297,297,100.0,45038
45,39,286,286,100.0,45039
45,40,311,311,100.0,45040
45,41,188,188,100.0,45041
45,42,225,225,100.0,45042
45,43,234,234,100.0,45043
45,44,280,280,100.0,45044
45,45,219,219,100.0,45045
45,46,275,275,100.0,45046
45,47,264,264,100.0,45047
45,48,205,205,100.0,45048
45,49,233,233,100.0,45049
45,50,242,242,100.0,45050
45,51,239,239,100.0,45051
45,52,236,236,100.0,45052
45,53,237,237,100.0,45053
46,1,430,430,100.0,46001
46,2,231,231,100.0,46002
46,3,335,335,100.0,46003
46,4,218,218,100.0,46004
46,5,243,243,100.0,46005
46,6,233,233,100.0,46006
46,7,346,346,100.0,46007
46,8,282,282,100.0,46008
46,9,299,299,100.0,46009
46,10,140,140,100.0,46010
46,11,266,266,100.0,46011
46,12,226,226,100.0,46012
46,13,363,363,100.0,46013
46,14,225,225,100.0,46014
46,15,263,263,100.0,46015
46,16,261,261,100.0,46016
46,17,419,419,100.0,46017
46,18,280,280,100.0,46018
46,19,296,296,100.0,46019
46,20,241,241,100.0,46020
46,21,60,60,100.0,46021
46,22,172,172,100.0,46022
46,23,208,208,100.0,46023
46,24,233,233,100.0,46024
46,25,189,189,100.0,46025
46,26,234,234,100.0,46026
46,27,263,263,100.0,46027
46,28,278,278,100.0,46028
46,29,246,246,100.0,46029
46,30,290,290,100.0,46030
46,31,311,311,100.0,46031
46,32,242,242,100.0,46032
46,33,254,254,100.0,46033
46,34,350,350,100.0,46034
46,35,169,169,100.0,46035
46,36,292,292,100.0,46036
46,37,184,184,100.0,46037
46,38,140,140,100.0,46038
46,39,280,280,100.0,46039
46,40,183,183,100.0,46040
46,41,224,224,100.0,46041
46,42,292,292,100.0,46042
46,43,180,180,100.0,46043
47,1,290,290,100.0,47001
47,2,240,240,100.0,47002
47,3,245,245,100.0,47003
47,4,295,295,100.0,47004
47,5,224,224,100.0,47005
47,6,324,324,100.0,47006
47,7,260,260,100.0,47007
47,8,355,355,100.0,47008
47,9,180,180,100.0,47009
47,10,222,222,100.0,47010
47,11,472,472,100.0,47011
47,12,267,267,100.0,47012
47,13,420,420,100.0,47013
47,14,185,185,100.0,47014
47,15,311,311,100.0,47015
47,16,265,265,100.0,47016
47,17,257,257,100.0,47017
47,18,303,303,100.0,47018
47,19,309,309,100.0,47019
47,20,283,283,100.0,47020
47,21,293,293,100.0,47021
47,22,276,276,100.0,47022
47,23,125,125,100.0,47023
47,24,281,281,100.0,47024
47,25,298,298,100.0,47025
47,26,398,398,100.0,47026
47,27,252,252,100.0,47027
47,28,364,364,100.0,47028
47,29,292,292,100.0,47029
47,30,298,298,100.0,47030
47,31,271,271,100.0,47031
47,32,297,297,100.0,47032
47,33,245,245,100.0,47033
47,34,330,330,100.0,47034
47,35,395,395,100.0,47035
47,36,378,378,100.0,47036
47,37,352,352,100.0,47037
47,38,280,280,100.0,47038
47,39,288,288,100.0,47039
47,40,235,235,100.0,47040
47,41,394,394,100.0,47041
47,42,213,213,100.0,47042
47,43,185,185,100.0,47043
47,44,310,310,100.0,47044
47,45,254,254,100.0,47045
47,46,206,206,100.0,47046
47,47,263,263,100.0,47047
47,48,59,59,100.0,47048
47,49,235,235,100.0,47049
47,50,186,186,100.0,47050
47,51,191,191,100.0,47051
48,1,291,291,100.0,48001
48,2,218,218,100.0,48002
48,3,307,307,100.0,48003
48,4,300,300,100.0,48004
48,5,206,206,100.0,48005
48,6,325,325,100.0,48006
48,7,230,230,100.0,48007
48,8,203,203,100.0,48008
48,9,236,236,100.0,48009
48,10,157,157,100.0,48010
48,11,322,322,100.0,48011
48,12,222,222,100.0,48012
48,13,215,215,100.0,48013
48,14,323,323,100.0,48014
48,15,217,217,100.0,48015
48,16,183,183,100.0,48016
48,17,197,197,100.0,48017
48,18,197,197,100.0,48018
48,19,212,212,100.0,48019
48,20,102,102,100.0,48020
48,21,118,118,100.0,48021
48,22,334,334,100.0,48022
48,23,225,225,100.0,48023
48,24,231,231,100.0,48024
48,25,229,229,100.0,48025
48,26,291,291,100.0,48026
48,27,161,161,100.0,48027
48,28,228,228,100.0,48028
48,29,221,221,100.0,48029
48,30,254,254,100.0,48030
48,31,213,213,100.0,48031
48,32,206,206,100.0,48032
48,33,199,199,100.0,48033
48,34,118,118,100.0,48034
48,35,178,178,100.0,48035
48,36,221,221,100.0,48036
48,37,227,227,100.0,48037
48,38,289,289,100.0,48038
48,39,190,190,100.0,48039
48,40,133,133,100.0,48040
48,41,165,165,100.0,48041
48,42,199,199,100.0,48042
48,43,310,310,100.0,48043
48,44,248,248,100.0,48044
48,45,221,221,100.0,48045
48,46,187,187,100.0,48046
48,47,176,176,100.0,48047
48,48,204,204,100.0,48048
48,49,95,95,100.0,48049
48,50,262,262,100.0,48050
48,51,293,293,100.0,48051
48,52,149,149,100.0,48052
48,53,192,192,100.0,48053
48,54,199,199,100.0,48054
48,55,67,67,100.0,48055
48,56,166,166,100.0,48056
49,1,234,234,100.0,49001
49,2,234,234,100.0,49002
49,3,171,171,100.0,49003
49,4,117,117,100.0,49004
49,5,169,169,100.0,49005
49,6,228,228,100.0,49006
49,7,185,185,100.0,49007
49,8,209,209,100.0,49008
49,9,190,190,100.0,49009
49,10,202,202,100.0,49010
49,11,135,135,100.0,49011
49,12,224,224,100.0,49012
49,13,234,234,100.0,49013
49,14,237,237,100.0,49014
49,15,205,205,100.0,49015
49,16,179,179,100.0,49016
49,17,29,29,100.0,49017
49,18,147,147,100.0,49018
49,19,157,157,100.0,49019
49,20,250,250,100.0,49020
49,21,186,186,100.0,49021
49,22,167,167,100.0,49022
49,23,161,161,100.0,49023
49,24,90,90,100.0,49024
49,25,257,257,100.0,49025
49,26,241,241,100.0,49026
49,27,296,296,100.0,49027
49,28,189,189,100.0,49028
49,29,230,230,100.0,49029
49,30,205,205,100.0,49030
49,31,80,80,100.0,49031
49,32,183,183,100.0,49032
49,33,172,172,100.0,49033
49,34,210,210,100.0,49034
49,35,294,294,100.0,49035
49,36,289,289,100.0,49036
49,37,103,103,100.0,49037
49,38,181,181,100.0,49038
49,39,203,203,100.0,49039
49,40,192,192,100.0,49040
49,41,206,206,100.0,49041
49,42,229,229,100.0,49042
49,43,224,224,100.0,49043
49,44,245,245,100.0,49044
50,1,288,288,100.0,50001
50,2,271,271,100.0,50002
50,3,232,232,100.0,50003
50,4,243,243,100.0,50004
50,5,254,254,100.0,50005
50,6,207,207,100.0,50006
50,7,260,260,100.0,50007
50,8,207,207,100.0,50008
50,9,183,183,100.0,50009
50,10,159,159,100.0,50010
50,11,189,189,100.0,50011
50,12,145,145,100.0,50012
50,13,262,262,100.0,50013
50,14,137,137,100.0,50014
50,15,272,272,100.0,50015
50,16,156,156,100.0,50016
50,17,182,182,100.0,50017
50,18,173,173,100.0,50018
50,19,184,184,100.0,50019
50,20,216,216,100.0,50020
50,21,253,253,100.0,50021
50,22,235,235,100.0,50022
50,23,144,144,100.0,50023
50,24,204,204,100.0,50024
50,25,238,238,100.0,50025
50,26,149,149,100.0,50026
50,27,101,101,100.0,50027
50,28,191,191,100.0,50028
50,29,228,228,100.0,50029
50,30,201,201,100.0,50030
50,31,123,123,100.0,50031
50,32,184,184,100.0,50032
50,33,128,128,100.0,50033
50,34,127,127,100.0,50034
50,35,272,272,100.0,50035
50,36,212,212,100.0,50036
50,37,263,263,100.0,50037
50,38,168,168,100.0,50038
50,39,211,211,100.0,50039
50,40,232,232,100.0,50040
50,41,261,261,100.0,50041
50,42,263,263,100.0,50042
50,43,186,186,100.0,50043
50,44,195,195,100.0,50044
50,45,116,116,100.0,50045
