ward,precinct,total,Jeb Bush,Jeb Bush Percent,Chris Christie,Chris Christie Percent,Donald J. Trump,Donald J. Trump Percent,Ted Cruz,Ted Cruz Percent,Marco Rubio,Marco Rubio Percent,Rand Paul,Rand Paul Percent,Carly Fiorina,Carly Fiorina Percent,Mike Huckabee,Mike Huckabee Percent,Rick Santorum,Rick Santorum Percent,John R. Kasich,John R. Kasich Percent,Ben Carson,Ben Carson Percent,precinct_id
13,19,9,0,0.0,0,0.0,4,44.44,1,11.11,4,44.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13019
13,20,55,0,0.0,0,0.0,37,67.27,13,23.64,4,7.27,0,0.0,0,0.0,0,0.0,0,0.0,1,1.82,0,0.0,13020
13,21,66,0,0.0,0,0.0,45,68.18,12,18.18,4,6.06,0,0.0,0,0.0,0,0.0,0,0.0,5,7.58,0,0.0,13021
13,22,63,0,0.0,0,0.0,44,69.84,8,12.7,6,9.52,1,1.59,0,0.0,0,0.0,0,0.0,4,6.35,0,0.0,13022
13,23,21,0,0.0,1,4.76,8,38.1,6,28.57,1,4.76,1,4.76,0,0.0,0,0.0,0,0.0,4,19.05,0,0.0,13023
13,24,35,0,0.0,0,0.0,22,62.86,9,25.71,1,2.86,0,0.0,0,0.0,0,0.0,1,2.86,1,2.86,1,2.86,13024
13,25,25,1,4.0,0,0.0,14,56.0,4,16.0,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,3,12.0,0,0.0,13025
13,26,36,2,5.56,0,0.0,21,58.33,6,16.67,2,5.56,0,0.0,0,0.0,0,0.0,0,0.0,5,13.89,0,0.0,13026
13,27,35,5,14.29,0,0.0,13,37.14,10,28.57,4,11.43,1,2.86,0,0.0,0,0.0,1,2.86,1,2.86,0,0.0,13027
13,28,16,1,6.25,1,6.25,8,50.0,2,12.5,1,6.25,0,0.0,0,0.0,1,6.25,0,0.0,1,6.25,1,6.25,13028
13,29,31,1,3.23,0,0.0,12,38.71,8,25.81,7,22.58,0,0.0,0,0.0,0,0.0,0,0.0,3,9.68,0,0.0,13029
13,30,8,0,0.0,0,0.0,3,37.5,3,37.5,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,13030
13,31,80,1,1.25,0,0.0,56,70.0,14,17.5,6,7.5,0,0.0,0,0.0,0,0.0,0,0.0,3,3.75,0,0.0,13031
13,32,47,1,2.13,0,0.0,31,65.96,8,17.02,4,8.51,0,0.0,0,0.0,0,0.0,0,0.0,3,6.38,0,0.0,13032
13,33,63,1,1.59,0,0.0,39,61.9,12,19.05,7,11.11,2,3.17,0,0.0,0,0.0,0,0.0,2,3.17,0,0.0,13033
13,34,19,1,5.26,0,0.0,7,36.84,6,31.58,2,10.53,1,5.26,0,0.0,0,0.0,0,0.0,2,10.53,0,0.0,13034
13,35,9,0,0.0,0,0.0,4,44.44,5,55.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13035
13,36,11,0,0.0,0,0.0,2,18.18,1,9.09,6,54.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,18.18,13036
13,37,9,1,11.11,0,0.0,4,44.44,1,11.11,2,22.22,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,0,0.0,13037
13,38,55,0,0.0,0,0.0,46,83.64,5,9.09,2,3.64,0,0.0,0,0.0,0,0.0,0,0.0,2,3.64,0,0.0,13038
13,39,10,1,10.0,0,0.0,3,30.0,4,40.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,13039
13,40,17,0,0.0,0,0.0,6,35.29,7,41.18,3,17.65,1,5.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13040
13,41,32,0,0.0,0,0.0,14,43.75,8,25.0,6,18.75,1,3.13,0,0.0,0,0.0,0,0.0,3,9.38,0,0.0,13041
13,42,66,0,0.0,0,0.0,42,63.64,11,16.67,5,7.58,0,0.0,1,1.52,0,0.0,0,0.0,4,6.06,3,4.55,13042
13,43,22,1,4.55,0,0.0,9,40.91,9,40.91,3,13.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13043
13,44,5,0,0.0,0,0.0,2,40.0,1,20.0,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13044
13,45,29,0,0.0,0,0.0,16,55.17,9,31.03,4,13.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13045
13,46,25,2,8.0,0,0.0,11,44.0,7,28.0,2,8.0,0,0.0,1,4.0,1,4.0,0,0.0,0,0.0,1,4.0,13046
13,47,21,0,0.0,0,0.0,10,47.62,6,28.57,4,19.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.76,13047
13,48,30,1,3.33,0,0.0,16,53.33,8,26.67,4,13.33,1,3.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13048
14,1,89,0,0.0,0,0.0,57,64.04,14,15.73,10,11.24,0,0.0,0,0.0,0,0.0,0,0.0,8,8.99,0,0.0,14001
14,2,41,0,0.0,0,0.0,26,63.41,11,26.83,0,0.0,2,4.88,0,0.0,0,0.0,0,0.0,1,2.44,1,2.44,14002
14,3,15,1,6.67,0,0.0,7,46.67,5,33.33,1,6.67,0,0.0,0,0.0,0,0.0,0,0.0,1,6.67,0,0.0,14003
14,4,87,1,1.15,0,0.0,54,62.07,15,17.24,11,12.64,0,0.0,0,0.0,0,0.0,0,0.0,6,6.9,0,0.0,14004
14,5,17,0,0.0,0,0.0,7,41.18,2,11.76,4,23.53,1,5.88,0,0.0,0,0.0,0,0.0,1,5.88,2,11.76,14005
14,6,8,0,0.0,0,0.0,5,62.5,1,12.5,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,14006
14,7,37,0,0.0,0,0.0,19,51.35,10,27.03,5,13.51,0,0.0,0,0.0,0,0.0,0,0.0,3,8.11,0,0.0,14007
14,8,45,0,0.0,0,0.0,30,66.67,8,17.78,4,8.89,1,2.22,1,2.22,0,0.0,0,0.0,1,2.22,0,0.0,14008
14,9,78,1,1.28,0,0.0,51,65.38,12,15.38,9,11.54,0,0.0,0,0.0,0,0.0,0,0.0,5,6.41,0,0.0,14009
14,10,21,0,0.0,0,0.0,12,57.14,5,23.81,2,9.52,0,0.0,0,0.0,0,0.0,0,0.0,2,9.52,0,0.0,14010
14,11,8,0,0.0,0,0.0,2,25.0,2,25.0,3,37.5,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,0,0.0,14011
14,12,45,1,2.22,0,0.0,30,66.67,4,8.89,4,8.89,0,0.0,0,0.0,0,0.0,0,0.0,6,13.33,0,0.0,14012
14,13,24,2,8.33,1,4.17,14,58.33,6,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.17,0,0.0,14013
14,14,15,1,6.67,0,0.0,10,66.67,2,13.33,1,6.67,0,0.0,0,0.0,0,0.0,0,0.0,1,6.67,0,0.0,14014
14,15,7,1,14.29,0,0.0,2,28.57,1,14.29,2,28.57,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,14015
14,16,25,0,0.0,0,0.0,13,52.0,9,36.0,1,4.0,0,0.0,0,0.0,0,0.0,0,0.0,2,8.0,0,0.0,14016
14,17,17,1,5.88,0,0.0,9,52.94,3,17.65,3,17.65,0,0.0,0,0.0,0,0.0,0,0.0,1,5.88,0,0.0,14017
14,18,21,0,0.0,0,0.0,9,42.86,6,28.57,3,14.29,0,0.0,0,0.0,0,0.0,0,0.0,2,9.52,1,4.76,14018
14,19,16,0,0.0,0,0.0,5,31.25,4,25.0,4,25.0,0,0.0,0,0.0,0,0.0,0,0.0,3,18.75,0,0.0,14019
14,20,16,0,0.0,0,0.0,6,37.5,7,43.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12.5,1,6.25,14020
14,21,20,0,0.0,1,5.0,6,30.0,9,45.0,4,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14021
14,22,64,2,3.13,0,0.0,43,67.19,11,17.19,3,4.69,0,0.0,0,0.0,0,0.0,0,0.0,5,7.81,0,0.0,14022
14,23,47,0,0.0,0,0.0,30,63.83,12,25.53,3,6.38,0,0.0,0,0.0,0,0.0,0,0.0,2,4.26,0,0.0,14023
14,24,87,1,1.15,0,0.0,58,66.67,16,18.39,4,4.6,0,0.0,0,0.0,0,0.0,0,0.0,7,8.05,1,1.15,14024
14,25,13,1,7.69,0,0.0,9,69.23,1,7.69,2,15.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14025
14,26,14,0,0.0,0,0.0,8,57.14,5,35.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,7.14,14026
14,27,40,0,0.0,1,2.5,20,50.0,10,25.0,4,10.0,0,0.0,0,0.0,0,0.0,0,0.0,5,12.5,0,0.0,14027
14,28,29,0,0.0,1,3.45,16,55.17,6,20.69,5,17.24,0,0.0,1,3.45,0,0.0,0,0.0,0,0.0,0,0.0,14028
14,29,15,0,0.0,1,6.67,8,53.33,3,20.0,2,13.33,0,0.0,0,0.0,0,0.0,0,0.0,1,6.67,0,0.0,14029
14,30,7,0,0.0,1,14.29,5,71.43,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14030
14,31,12,0,0.0,1,8.33,1,8.33,6,50.0,3,25.0,0,0.0,0,0.0,0,0.0,1,8.33,0,0.0,0,0.0,14031
15,1,22,0,0.0,0,0.0,13,59.09,2,9.09,5,22.73,0,0.0,0,0.0,0,0.0,0,0.0,1,4.55,1,4.55,15001
15,2,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15002
15,3,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15003
15,4,23,0,0.0,1,4.35,12,52.17,4,17.39,4,17.39,1,4.35,0,0.0,0,0.0,1,4.35,0,0.0,0,0.0,15004
15,5,14,0,0.0,0,0.0,5,35.71,5,35.71,3,21.43,0,0.0,0,0.0,0,0.0,1,7.14,0,0.0,0,0.0,15005
15,6,25,0,0.0,0,0.0,18,72.0,4,16.0,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15006
15,7,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15007
15,8,19,1,5.26,0,0.0,7,36.84,6,31.58,5,26.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15008
15,9,25,1,4.0,0,0.0,8,32.0,12,48.0,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,15009
15,10,19,1,5.26,0,0.0,9,47.37,4,21.05,3,15.79,0,0.0,0,0.0,0,0.0,0,0.0,1,5.26,1,5.26,15010
15,11,26,1,3.85,0,0.0,6,23.08,10,38.46,6,23.08,0,0.0,0,0.0,0,0.0,0,0.0,3,11.54,0,0.0,15011
15,12,19,0,0.0,0,0.0,14,73.68,2,10.53,3,15.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15012
15,13,11,2,18.18,0,0.0,7,63.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,9.09,1,9.09,15013
15,14,18,0,0.0,0,0.0,7,38.89,4,22.22,6,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.56,15014
15,15,15,0,0.0,0,0.0,9,60.0,2,13.33,4,26.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15015
15,16,19,0,0.0,0,0.0,10,52.63,5,26.32,2,10.53,1,5.26,0,0.0,0,0.0,0,0.0,0,0.0,1,5.26,15016
15,17,4,0,0.0,0,0.0,2,50.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,15017
15,18,3,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,66.67,15018
15,19,14,1,7.14,0,0.0,7,50.0,2,14.29,2,14.29,0,0.0,0,0.0,0,0.0,0,0.0,2,14.29,0,0.0,15019
15,20,6,0,0.0,0,0.0,3,50.0,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,15020
15,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15021
15,22,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15022
15,23,2,0,0.0,0,0.0,1,50.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15023
15,24,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,15024
16,1,17,1,5.88,0,0.0,5,29.41,6,35.29,2,11.76,0,0.0,0,0.0,0,0.0,0,0.0,3,17.65,0,0.0,16001
16,2,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16002
16,3,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16003
16,4,6,1,16.67,0,0.0,2,33.33,2,33.33,0,0.0,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16004
16,5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16005
16,6,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16006
16,7,3,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16007
16,8,4,0,0.0,0,0.0,3,75.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16008
16,9,6,0,0.0,0,0.0,2,33.33,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,2,33.33,0,0.0,16009
16,10,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16010
16,11,5,0,0.0,0,0.0,3,60.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16011
16,12,3,0,0.0,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16012
16,13,7,0,0.0,0,0.0,5,71.43,0,0.0,1,14.29,0,0.0,0,0.0,0,0.0,0,0.0,1,14.29,0,0.0,16013
16,14,5,0,0.0,0,0.0,3,60.0,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16014
16,15,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,16015
16,16,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16016
16,17,18,1,5.56,0,0.0,4,22.22,7,38.89,6,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16017
16,18,10,1,10.0,0,0.0,4,40.0,3,30.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,0,0.0,16018
16,19,3,0,0.0,0,0.0,2,66.67,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16019
16,20,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16020
16,21,3,1,33.33,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16021
16,22,5,0,0.0,0,0.0,3,60.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,16022
16,23,5,0,0.0,0,0.0,3,60.0,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16023
16,24,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16024
16,25,3,1,33.33,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16025
16,26,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16026
16,27,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16027
16,28,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16028
16,29,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16029
16,30,2,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16030
16,31,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16031
16,32,13,1,7.69,0,0.0,4,30.77,4,30.77,3,23.08,0,0.0,0,0.0,0,0.0,0,0.0,1,7.69,0,0.0,16032
16,33,1,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16033
16,34,2,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,16034
16,35,9,0,0.0,0,0.0,4,44.44,1,11.11,4,44.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16035
16,36,3,0,0.0,1,33.33,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16036
17,1,14,1,7.14,0,0.0,8,57.14,3,21.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,14.29,0,0.0,17001
17,2,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,17002
17,3,3,0,0.0,0,0.0,2,66.67,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17003
17,4,4,0,0.0,0,0.0,3,75.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17004
17,5,5,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,2,40.0,17005
17,6,5,0,0.0,0,0.0,4,80.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,17006
17,7,4,0,0.0,0,0.0,1,25.0,1,25.0,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17007
17,8,6,0,0.0,0,0.0,4,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,16.67,1,16.67,17008
17,9,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,17009
17,10,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17010
17,11,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,17011
17,12,8,0,0.0,0,0.0,2,25.0,2,25.0,1,12.5,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0,1,12.5,17012
17,13,5,0,0.0,0,0.0,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,40.0,1,20.0,17013
17,14,12,0,0.0,0,0.0,8,66.67,2,16.67,0,0.0,0,0.0,0,0.0,1,8.33,0,0.0,1,8.33,0,0.0,17014
17,15,9,1,11.11,0,0.0,5,55.56,1,11.11,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,1,11.11,0,0.0,17015
17,16,10,2,20.0,0,0.0,1,10.0,5,50.0,1,10.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,10.0,17016
17,17,9,0,0.0,0,0.0,5,55.56,3,33.33,0,0.0,1,11.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17017
17,18,2,0,0.0,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17018
17,19,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17019
17,20,4,0,0.0,0,0.0,1,25.0,0,0.0,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,1,25.0,17020
17,21,5,0,0.0,0,0.0,1,20.0,1,20.0,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,17021
17,22,2,0,0.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17022
17,23,3,0,0.0,0,0.0,1,33.33,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17023
17,24,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,17024
17,25,2,0,0.0,0,0.0,0,0.0,1,50.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17025
17,26,5,0,0.0,0,0.0,1,20.0,1,20.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,1,20.0,1,20.0,17026
17,27,8,0,0.0,0,0.0,5,62.5,0,0.0,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,17027
17,28,3,0,0.0,0,0.0,1,33.33,1,33.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,17028
17,29,3,0,0.0,0,0.0,2,66.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,33.33,17029
17,30,31,2,6.45,0,0.0,13,41.94,6,19.35,7,22.58,0,0.0,0,0.0,0,0.0,1,3.23,0,0.0,2,6.45,17030
17,31,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17031
17,32,1,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17032
17,33,3,0,0.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17033
17,34,1,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17034
17,35,4,0,0.0,0,0.0,1,25.0,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.0,17035
17,36,2,0,0.0,0,0.0,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,50.0,17036
17,37,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17037
17,38,4,0,0.0,0,0.0,1,25.0,3,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17038
17,39,5,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,2,40.0,1,20.0,17039
17,40,1,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17040
17,41,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,17041
18,1,6,0,0.0,0,0.0,1,16.67,2,33.33,3,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18001
18,2,34,0,0.0,0,0.0,19,55.88,7,20.59,3,8.82,0,0.0,0,0.0,0,0.0,0,0.0,4,11.76,1,2.94,18002
18,3,49,0,0.0,0,0.0,29,59.18,12,24.49,4,8.16,0,0.0,0,0.0,0,0.0,0,0.0,4,8.16,0,0.0,18003
18,4,5,0,0.0,0,0.0,2,40.0,3,60.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18004
18,5,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18005
18,6,61,0,0.0,0,0.0,28,45.9,19,31.15,7,11.48,0,0.0,0,0.0,0,0.0,0,0.0,7,11.48,0,0.0,18006
18,7,14,0,0.0,0,0.0,4,28.57,8,57.14,1,7.14,0,0.0,0,0.0,1,7.14,0,0.0,0,0.0,0,0.0,18007
18,8,9,0,0.0,0,0.0,9,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18008
18,9,12,1,8.33,0,0.0,4,33.33,3,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,25.0,1,8.33,18009
18,10,8,0,0.0,1,12.5,3,37.5,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0,0,0.0,18010
18,11,20,0,0.0,0,0.0,14,70.0,4,20.0,1,5.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,5.0,18011
18,12,16,1,6.25,2,12.5,5,31.25,1,6.25,2,12.5,0,0.0,0,0.0,0,0.0,0,0.0,3,18.75,2,12.5,18012
18,13,6,0,0.0,0,0.0,2,33.33,1,16.67,1,16.67,1,16.67,0,0.0,0,0.0,0,0.0,1,16.67,0,0.0,18013
18,14,5,0,0.0,0,0.0,2,40.0,2,40.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,20.0,18014
18,15,25,0,0.0,0,0.0,10,40.0,12,48.0,2,8.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.0,0,0.0,18015
18,16,8,0,0.0,0,0.0,5,62.5,2,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,12.5,18016
18,17,16,1,6.25,0,0.0,7,43.75,2,12.5,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,5,31.25,0,0.0,18017
18,18,4,0,0.0,0,0.0,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,50.0,0,0.0,18018
18,19,6,0,0.0,0,0.0,3,50.0,2,33.33,1,16.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18019
18,20,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18020
18,21,11,2,18.18,0,0.0,3,27.27,1,9.09,3,27.27,0,0.0,0,0.0,0,0.0,0,0.0,2,18.18,0,0.0,18021
