ward,precinct,total,Toni Preckwinkle,Toni Preckwinkle Percent,precinct_id
45,45,194,194,100.0,45045
45,46,212,212,100.0,45046
45,47,207,207,100.0,45047
45,48,230,230,100.0,45048
46,1,353,353,100.0,46001
46,2,466,466,100.0,46002
46,3,595,595,100.0,46003
46,4,482,482,100.0,46004
46,5,654,654,100.0,46005
46,6,432,432,100.0,46006
46,7,510,510,100.0,46007
46,8,332,332,100.0,46008
46,9,562,562,100.0,46009
46,10,802,802,100.0,46010
46,11,468,468,100.0,46011
46,12,563,563,100.0,46012
46,13,488,488,100.0,46013
46,14,480,480,100.0,46014
46,15,491,491,100.0,46015
46,16,603,603,100.0,46016
46,17,563,563,100.0,46017
46,18,556,556,100.0,46018
46,19,348,348,100.0,46019
46,20,401,401,100.0,46020
46,21,321,321,100.0,46021
46,22,382,382,100.0,46022
46,23,417,417,100.0,46023
46,24,594,594,100.0,46024
46,25,502,502,100.0,46025
46,26,575,575,100.0,46026
46,27,634,634,100.0,46027
46,28,482,482,100.0,46028
46,29,420,420,100.0,46029
46,30,532,532,100.0,46030
46,31,525,525,100.0,46031
46,32,497,497,100.0,46032
46,33,597,597,100.0,46033
46,34,592,592,100.0,46034
46,35,576,576,100.0,46035
46,36,478,478,100.0,46036
46,37,447,447,100.0,46037
46,38,556,556,100.0,46038
46,39,491,491,100.0,46039
46,40,436,436,100.0,46040
47,1,341,341,100.0,47001
47,2,490,490,100.0,47002
47,3,464,464,100.0,47003
47,4,537,537,100.0,47004
47,5,568,568,100.0,47005
47,6,613,613,100.0,47006
47,7,456,456,100.0,47007
47,8,482,482,100.0,47008
47,9,478,478,100.0,47009
47,10,672,672,100.0,47010
47,11,491,491,100.0,47011
47,12,542,542,100.0,47012
47,13,516,516,100.0,47013
47,14,455,455,100.0,47014
47,15,660,660,100.0,47015
47,16,496,496,100.0,47016
47,17,484,484,100.0,47017
47,18,480,480,100.0,47018
47,19,671,671,100.0,47019
47,20,496,496,100.0,47020
47,21,492,492,100.0,47021
47,22,522,522,100.0,47022
47,23,598,598,100.0,47023
47,24,529,529,100.0,47024
47,25,607,607,100.0,47025
47,26,694,694,100.0,47026
47,27,478,478,100.0,47027
47,28,479,479,100.0,47028
47,29,570,570,100.0,47029
47,30,649,649,100.0,47030
47,31,528,528,100.0,47031
47,32,656,656,100.0,47032
47,33,464,464,100.0,47033
47,34,550,550,100.0,47034
47,35,491,491,100.0,47035
47,36,600,600,100.0,47036
47,37,507,507,100.0,47037
47,38,525,525,100.0,47038
47,39,515,515,100.0,47039
47,40,515,515,100.0,47040
47,41,586,586,100.0,47041
47,42,550,550,100.0,47042
47,43,461,461,100.0,47043
47,44,478,478,100.0,47044
47,45,502,502,100.0,47045
47,46,468,468,100.0,47046
47,47,571,571,100.0,47047
47,48,41,41,100.0,47048
48,1,479,479,100.0,48001
48,2,234,234,100.0,48002
48,3,546,546,100.0,48003
48,4,497,497,100.0,48004
48,5,293,293,100.0,48005
48,6,606,606,100.0,48006
48,7,515,515,100.0,48007
48,8,240,240,100.0,48008
48,9,285,285,100.0,48009
48,10,724,724,100.0,48010
48,11,443,443,100.0,48011
48,12,616,616,100.0,48012
48,13,584,584,100.0,48013
48,14,240,240,100.0,48014
48,15,337,337,100.0,48015
48,16,518,518,100.0,48016
48,17,455,455,100.0,48017
48,18,328,328,100.0,48018
48,19,345,345,100.0,48019
48,20,572,572,100.0,48020
48,21,619,619,100.0,48021
48,22,419,419,100.0,48022
48,23,528,528,100.0,48023
48,24,519,519,100.0,48024
48,25,443,443,100.0,48025
48,26,234,234,100.0,48026
48,27,727,727,100.0,48027
48,28,489,489,100.0,48028
48,29,257,257,100.0,48029
48,30,443,443,100.0,48030
48,31,613,613,100.0,48031
48,32,517,517,100.0,48032
48,33,265,265,100.0,48033
48,34,438,438,100.0,48034
48,35,310,310,100.0,48035
48,36,284,284,100.0,48036
48,37,514,514,100.0,48037
48,38,496,496,100.0,48038
48,39,393,393,100.0,48039
48,40,428,428,100.0,48040
48,41,637,637,100.0,48041
48,42,602,602,100.0,48042
48,43,537,537,100.0,48043
48,44,643,643,100.0,48044
48,45,391,391,100.0,48045
48,46,319,319,100.0,48046
49,1,312,312,100.0,49001
49,2,343,343,100.0,49002
49,3,542,542,100.0,49003
49,4,599,599,100.0,49004
49,5,506,506,100.0,49005
49,6,480,480,100.0,49006
49,7,531,531,100.0,49007
49,8,394,394,100.0,49008
49,9,540,540,100.0,49009
49,10,479,479,100.0,49010
49,11,560,560,100.0,49011
49,12,697,697,100.0,49012
49,13,570,570,100.0,49013
49,14,420,420,100.0,49014
49,15,367,367,100.0,49015
49,16,475,475,100.0,49016
49,17,336,336,100.0,49017
49,18,679,679,100.0,49018
49,19,462,462,100.0,49019
49,20,745,745,100.0,49020
49,21,291,291,100.0,49021
49,22,473,473,100.0,49022
49,23,681,681,100.0,49023
49,24,426,426,100.0,49024
49,25,671,671,100.0,49025
49,26,551,551,100.0,49026
49,27,565,565,100.0,49027
49,28,678,678,100.0,49028
49,29,622,622,100.0,49029
49,30,578,578,100.0,49030
49,31,377,377,100.0,49031
49,32,482,482,100.0,49032
49,33,410,410,100.0,49033
50,1,259,259,100.0,50001
50,2,179,179,100.0,50002
50,3,250,250,100.0,50003
50,4,332,332,100.0,50004
50,5,174,174,100.0,50005
50,6,382,382,100.0,50006
50,7,398,398,100.0,50007
50,8,347,347,100.0,50008
50,9,288,288,100.0,50009
50,10,258,258,100.0,50010
50,11,132,132,100.0,50011
50,12,139,139,100.0,50012
50,13,403,403,100.0,50013
50,14,97,97,100.0,50014
50,15,401,401,100.0,50015
50,16,91,91,100.0,50016
50,17,295,295,100.0,50017
50,18,68,68,100.0,50018
50,19,215,215,100.0,50019
50,20,323,323,100.0,50020
50,21,289,289,100.0,50021
50,22,225,225,100.0,50022
50,23,198,198,100.0,50023
50,24,186,186,100.0,50024
50,25,257,257,100.0,50025
50,26,305,305,100.0,50026
50,27,83,83,100.0,50027
50,28,356,356,100.0,50028
50,29,304,304,100.0,50029
50,30,233,233,100.0,50030
50,31,445,445,100.0,50031
50,32,392,392,100.0,50032
50,33,195,195,100.0,50033
50,34,431,431,100.0,50034
50,35,465,465,100.0,50035
50,36,307,307,100.0,50036
50,37,368,368,100.0,50037
50,38,137,137,100.0,50038
50,39,177,177,100.0,50039
50,40,208,208,100.0,50040
