ward,precinct,total,Rod R. Blagojevich,Rod R. Blagojevich Percent,Edwin Eisendrath,Edwin Eisendrath Percent,precinct_id
13,13,214,177,82.71,37,17.29,13013
13,14,149,108,72.48,41,27.52,13014
13,15,307,238,77.52,69,22.48,13015
13,16,160,126,78.75,34,21.25,13016
13,17,217,157,72.35,60,27.65,13017
13,18,150,124,82.67,26,17.33,13018
13,19,172,151,87.79,21,12.21,13019
13,20,180,143,79.44,37,20.56,13020
13,21,257,205,79.77,52,20.23,13021
13,22,226,195,86.28,31,13.72,13022
13,23,163,136,83.44,27,16.56,13023
13,24,202,162,80.2,40,19.8,13024
13,25,153,107,69.93,46,30.07,13025
13,26,140,114,81.43,26,18.57,13026
13,27,224,176,78.57,48,21.43,13027
13,28,134,104,77.61,30,22.39,13028
13,29,179,129,72.07,50,27.93,13029
13,30,225,194,86.22,31,13.78,13030
13,31,220,193,87.73,27,12.27,13031
13,32,207,179,86.47,28,13.53,13032
13,33,174,136,78.16,38,21.84,13033
13,34,180,142,78.89,38,21.11,13034
13,35,238,198,83.19,40,16.81,13035
13,36,113,85,75.22,28,24.78,13036
13,37,146,116,79.45,30,20.55,13037
13,38,216,137,63.43,79,36.57,13038
13,39,175,134,76.57,41,23.43,13039
13,40,222,168,75.68,54,24.32,13040
13,41,211,187,88.63,24,11.37,13041
13,42,240,191,79.58,49,20.42,13042
13,43,154,141,91.56,13,8.44,13043
13,44,317,294,92.74,23,7.26,13044
13,45,311,243,78.14,68,21.86,13045
13,46,197,172,87.31,25,12.69,13046
13,47,172,143,83.14,29,16.86,13047
13,48,241,199,82.57,42,17.43,13048
13,49,250,206,82.4,44,17.6,13049
13,50,309,278,89.97,31,10.03,13050
14,1,112,102,91.07,10,8.93,14001
14,2,136,117,86.03,19,13.97,14002
14,3,179,151,84.36,28,15.64,14003
14,4,125,103,82.4,22,17.6,14004
14,5,191,172,90.05,19,9.95,14005
14,6,137,109,79.56,28,20.44,14006
14,7,128,105,82.03,23,17.97,14007
14,8,97,79,81.44,18,18.56,14008
14,9,163,140,85.89,23,14.11,14009
14,10,140,121,86.43,19,13.57,14010
14,11,118,111,94.07,7,5.93,14011
14,12,124,107,86.29,17,13.71,14012
14,13,203,182,89.66,21,10.34,14013
14,14,111,99,89.19,12,10.81,14014
14,15,174,155,89.08,19,10.92,14015
14,16,136,103,75.74,33,24.26,14016
14,17,151,139,92.05,12,7.95,14017
14,18,127,109,85.83,18,14.17,14018
14,19,189,170,89.95,19,10.05,14019
14,20,121,93,76.86,28,23.14,14020
14,21,155,143,92.26,12,7.74,14021
14,22,167,146,87.43,21,12.57,14022
14,23,149,136,91.28,13,8.72,14023
14,24,79,72,91.14,7,8.86,14024
14,25,160,126,78.75,34,21.25,14025
14,26,159,129,81.13,30,18.87,14026
14,27,179,147,82.12,32,17.88,14027
14,28,164,133,81.1,31,18.9,14028
14,29,165,142,86.06,23,13.94,14029
14,30,118,95,80.51,23,19.49,14030
14,31,142,132,92.96,10,7.04,14031
14,32,121,109,90.08,12,9.92,14032
14,33,110,99,90.0,11,10.0,14033
14,34,137,132,96.35,5,3.65,14034
14,35,106,91,85.85,15,14.15,14035
15,1,90,79,87.78,11,12.22,15001
15,2,120,112,93.33,8,6.67,15002
15,3,99,91,91.92,8,8.08,15003
15,4,120,110,91.67,10,8.33,15004
15,5,105,98,93.33,7,6.67,15005
15,6,101,92,91.09,9,8.91,15006
15,7,113,105,92.92,8,7.08,15007
15,8,158,139,87.97,19,12.03,15008
15,9,125,110,88.0,15,12.0,15009
15,10,101,81,80.2,20,19.8,15010
15,11,119,112,94.12,7,5.88,15011
15,12,65,59,90.77,6,9.23,15012
15,13,60,52,86.67,8,13.33,15013
15,14,148,121,81.76,27,18.24,15014
15,15,79,66,83.54,13,16.46,15015
15,16,77,67,87.01,10,12.99,15016
15,17,124,116,93.55,8,6.45,15017
15,18,90,85,94.44,5,5.56,15018
15,19,131,123,93.89,8,6.11,15019
15,20,127,120,94.49,7,5.51,15020
15,21,141,132,93.62,9,6.38,15021
15,22,131,116,88.55,15,11.45,15022
15,23,91,76,83.52,15,16.48,15023
15,24,122,110,90.16,12,9.84,15024
15,25,82,74,90.24,8,9.76,15025
15,26,106,99,93.4,7,6.6,15026
15,27,92,83,90.22,9,9.78,15027
15,28,101,77,76.24,24,23.76,15028
15,29,58,52,89.66,6,10.34,15029
15,30,108,96,88.89,12,11.11,15030
15,31,123,107,86.99,16,13.01,15031
15,32,100,84,84.0,16,16.0,15032
15,33,82,78,95.12,4,4.88,15033
15,34,102,97,95.1,5,4.9,15034
15,35,148,138,93.24,10,6.76,15035
15,36,97,90,92.78,7,7.22,15036
15,37,108,99,91.67,9,8.33,15037
15,38,105,92,87.62,13,12.38,15038
15,39,137,123,89.78,14,10.22,15039
15,40,135,122,90.37,13,9.63,15040
15,41,153,138,90.2,15,9.8,15041
15,42,69,66,95.65,3,4.35,15042
15,43,112,97,86.61,15,13.39,15043
15,44,91,77,84.62,14,15.38,15044
15,45,56,53,94.64,3,5.36,15045
15,46,98,92,93.88,6,6.12,15046
15,47,142,134,94.37,8,5.63,15047
15,48,87,77,88.51,10,11.49,15048
15,49,65,61,93.85,4,6.15,15049
15,50,108,94,87.04,14,12.96,15050
15,51,94,88,93.62,6,6.38,15051
15,52,80,77,96.25,3,3.75,15052
16,1,74,67,90.54,7,9.46,16001
16,2,87,84,96.55,3,3.45,16002
16,3,132,127,96.21,5,3.79,16003
16,4,80,67,83.75,13,16.25,16004
16,5,131,115,87.79,16,12.21,16005
16,6,49,43,87.76,6,12.24,16006
16,7,92,85,92.39,7,7.61,16007
16,8,108,96,88.89,12,11.11,16008
16,9,190,175,92.11,15,7.89,16009
16,10,94,78,82.98,16,17.02,16010
16,11,113,105,92.92,8,7.08,16011
16,12,87,80,91.95,7,8.05,16012
16,13,84,75,89.29,9,10.71,16013
16,14,131,119,90.84,12,9.16,16014
16,15,154,146,94.81,8,5.19,16015
16,16,162,145,89.51,17,10.49,16016
16,17,118,94,79.66,24,20.34,16017
16,18,126,120,95.24,6,4.76,16018
16,19,102,92,90.2,10,9.8,16019
16,20,136,131,96.32,5,3.68,16020
16,21,86,70,81.4,16,18.6,16021
16,22,104,98,94.23,6,5.77,16022
16,23,93,84,90.32,9,9.68,16023
16,24,78,75,96.15,3,3.85,16024
16,25,113,103,91.15,10,8.85,16025
16,26,131,120,91.6,11,8.4,16026
16,27,207,192,92.75,15,7.25,16027
16,28,163,149,91.41,14,8.59,16028
16,29,77,70,90.91,7,9.09,16029
16,30,81,72,88.89,9,11.11,16030
16,31,157,149,94.9,8,5.1,16031
16,32,111,93,83.78,18,16.22,16032
16,33,114,110,96.49,4,3.51,16033
16,34,119,113,94.96,6,5.04,16034
16,35,81,66,81.48,15,18.52,16035
16,36,136,120,88.24,16,11.76,16036
16,37,79,72,91.14,7,8.86,16037
16,38,138,131,94.93,7,5.07,16038
16,39,90,73,81.11,17,18.89,16039
16,40,153,141,92.16,12,7.84,16040
16,41,67,63,94.03,4,5.97,16041
16,42,90,83,92.22,7,7.78,16042
16,43,161,149,92.55,12,7.45,16043
16,44,107,99,92.52,8,7.48,16044
16,45,85,78,91.76,7,8.24,16045
16,46,37,36,97.3,1,2.7,16046
17,1,104,94,90.38,10,9.62,17001
17,2,131,119,90.84,12,9.16,17002
17,3,120,105,87.5,15,12.5,17003
17,4,235,215,91.49,20,8.51,17004
17,5,135,125,92.59,10,7.41,17005
17,6,122,116,95.08,6,4.92,17006
17,7,192,177,92.19,15,7.81,17007
17,8,156,147,94.23,9,5.77,17008
17,9,115,110,95.65,5,4.35,17009
17,10,163,153,93.87,10,6.13,17010
17,11,158,142,89.87,16,10.13,17011
17,12,197,182,92.39,15,7.61,17012
17,13,110,104,94.55,6,5.45,17013
17,14,138,129,93.48,9,6.52,17014
17,15,133,119,89.47,14,10.53,17015
17,16,130,123,94.62,7,5.38,17016
17,17,98,88,89.8,10,10.2,17017
17,18,181,166,91.71,15,8.29,17018
17,19,53,49,92.45,4,7.55,17019
17,20,131,125,95.42,6,4.58,17020
17,21,227,206,90.75,21,9.25,17021
17,22,166,153,92.17,13,7.83,17022
17,23,121,109,90.08,12,9.92,17023
17,24,162,157,96.91,5,3.09,17024
17,25,89,83,93.26,6,6.74,17025
17,26,195,182,93.33,13,6.67,17026
17,27,216,191,88.43,25,11.57,17027
17,28,128,119,92.97,9,7.03,17028
17,29,174,166,95.4,8,4.6,17029
17,30,158,141,89.24,17,10.76,17030
17,31,146,132,90.41,14,9.59,17031
17,32,163,151,92.64,12,7.36,17032
17,33,134,123,91.79,11,8.21,17033
17,34,114,103,90.35,11,9.65,17034
17,35,98,90,91.84,8,8.16,17035
17,36,95,87,91.58,8,8.42,17036
17,37,118,112,94.92,6,5.08,17037
17,38,147,132,89.8,15,10.2,17038
17,39,108,102,94.44,6,5.56,17039
17,40,126,114,90.48,12,9.52,17040
17,41,122,115,94.26,7,5.74,17041
17,42,115,111,96.52,4,3.48,17042
17,43,123,112,91.06,11,8.94,17043
17,44,104,100,96.15,4,3.85,17044
17,45,86,75,87.21,11,12.79,17045
17,46,161,152,94.41,9,5.59,17046
17,47,84,76,90.48,8,9.52,17047
17,48,171,158,92.4,13,7.6,17048
17,49,130,120,92.31,10,7.69,17049
17,50,129,123,95.35,6,4.65,17050
17,51,173,160,92.49,13,7.51,17051
17,52,210,201,95.71,9,4.29,17052
17,53,127,119,93.7,8,6.3,17053
17,54,183,171,93.44,12,6.56,17054
17,55,137,129,94.16,8,5.84,17055
17,56,149,139,93.29,10,6.71,17056
17,57,175,162,92.57,13,7.43,17057
17,58,109,101,92.66,8,7.34,17058
17,59,65,59,90.77,6,9.23,17059
17,60,210,196,93.33,14,6.67,17060
17,61,125,118,94.4,7,5.6,17061
17,62,132,124,93.94,8,6.06,17062
17,63,87,79,90.8,8,9.2,17063
17,64,95,88,92.63,7,7.37,17064
18,1,101,89,88.12,12,11.88,18001
18,2,177,155,87.57,22,12.43,18002
18,3,153,96,62.75,57,37.25,18003
18,4,226,194,85.84,32,14.16,18004
18,5,178,172,96.63,6,3.37,18005
18,6,152,103,67.76,49,32.24,18006
18,7,137,106,77.37,31,22.63,18007
18,8,74,62,83.78,12,16.22,18008
18,9,227,185,81.5,42,18.5,18009
18,10,285,249,87.37,36,12.63,18010
18,11,185,146,78.92,39,21.08,18011
18,12,246,217,88.21,29,11.79,18012
18,13,220,183,83.18,37,16.82,18013
18,14,239,215,89.96,24,10.04,18014
18,15,95,74,77.89,21,22.11,18015
18,16,225,209,92.89,16,7.11,18016
18,17,157,132,84.08,25,15.92,18017
18,18,239,210,87.87,29,12.13,18018
18,19,280,262,93.57,18,6.43,18019
18,20,224,201,89.73,23,10.27,18020
18,21,282,239,84.75,43,15.25,18021
18,22,214,196,91.59,18,8.41,18022
18,23,177,153,86.44,24,13.56,18023
18,24,260,236,90.77,24,9.23,18024
18,25,78,71,91.03,7,8.97,18025
18,26,174,159,91.38,15,8.62,18026
18,27,152,136,89.47,16,10.53,18027
18,28,216,141,65.28,75,34.72,18028
18,29,193,161,83.42,32,16.58,18029
18,30,133,126,94.74,7,5.26,18030
18,31,152,130,85.53,22,14.47,18031
18,32,260,242,93.08,18,6.92,18032
18,33,158,148,93.67,10,6.33,18033
18,34,287,259,90.24,28,9.76,18034
18,35,239,202,84.52,37,15.48,18035
18,36,139,113,81.29,26,18.71,18036
18,37,142,118,83.1,24,16.9,18037
18,38,258,232,89.92,26,10.08,18038
18,39,145,139,95.86,6,4.14,18039
18,40,250,222,88.8,28,11.2,18040
18,41,191,127,66.49,64,33.51,18041
18,42,100,85,85.0,15,15.0,18042
18,43,117,98,83.76,19,16.24,18043
18,44,97,80,82.47,17,17.53,18044
18,45,220,209,95.0,11,5.0,18045
18,46,228,208,91.23,20,8.77,18046
18,47,138,119,86.23,19,13.77,18047
18,48,97,71,73.2,26,26.8,18048
18,49,128,116,90.63,12,9.38,18049
18,50,182,163,89.56,19,10.44,18050
18,51,246,226,91.87,20,8.13,18051
18,52,220,209,95.0,11,5.0,18052
18,53,150,136,90.67,14,9.33,18053
18,54,206,188,91.26,18,8.74,18054
18,55,188,108,57.45,80,42.55,18055
18,56,152,128,84.21,24,15.79,18056
18,57,150,127,84.67,23,15.33,18057
18,58,163,142,87.12,21,12.88,18058
18,59,123,109,88.62,14,11.38,18059
18,60,237,222,93.67,15,6.33,18060
18,61,185,175,94.59,10,5.41,18061
18,62,124,100,80.65,24,19.35,18062
19,1,277,143,51.62,134,48.38,19001
19,2,235,173,73.62,62,26.38,19002
19,3,218,91,41.74,127,58.26,19003
19,4,213,105,49.3,108,50.7,19004
19,5,281,189,67.26,92,32.74,19005
19,6,205,90,43.9,115,56.1,19006
19,7,242,115,47.52,127,52.48,19007
19,8,188,107,56.91,81,43.09,19008
19,9,175,83,47.43,92,52.57,19009
19,10,336,162,48.21,174,51.79,19010
19,11,274,149,54.38,125,45.62,19011
19,12,240,128,53.33,112,46.67,19012
19,13,187,164,87.7,23,12.3,19013
19,14,159,82,51.57,77,48.43,19014
19,15,158,91,57.59,67,42.41,19015
19,16,307,170,55.37,137,44.63,19016
19,17,258,112,43.41,146,56.59,19017
19,18,307,146,47.56,161,52.44,19018
19,19,259,142,54.83,117,45.17,19019
19,20,216,148,68.52,68,31.48,19020
19,21,185,104,56.22,81,43.78,19021
19,22,288,141,48.96,147,51.04,19022
19,23,283,115,40.64,168,59.36,19023
19,24,211,107,50.71,104,49.29,19024
19,25,308,132,42.86,176,57.14,19025
19,26,291,138,47.42,153,52.58,19026
19,27,148,103,69.59,45,30.41,19027
19,28,264,222,84.09,42,15.91,19028
19,29,195,97,49.74,98,50.26,19029
19,30,211,113,53.55,98,46.45,19030
19,31,241,115,47.72,126,52.28,19031
19,32,316,155,49.05,161,50.95,19032
19,33,241,125,51.87,116,48.13,19033
19,34,267,130,48.69,137,51.31,19034
19,35,264,146,55.3,118,44.7,19035
19,36,156,113,72.44,43,27.56,19036
19,37,252,171,67.86,81,32.14,19037
19,38,108,80,74.07,28,25.93,19038
19,39,132,113,85.61,19,14.39,19039
19,40,226,121,53.54,105,46.46,19040
19,41,178,87,48.88,91,51.12,19041
19,42,189,123,65.08,66,34.92,19042
19,43,278,242,87.05,36,12.95,19043
19,44,188,85,45.21,103,54.79,19044
19,45,286,141,49.3,145,50.7,19045
19,46,328,137,41.77,191,58.23,19046
19,47,170,124,72.94,46,27.06,19047
19,48,186,172,92.47,14,7.53,19048
19,49,330,236,71.52,94,28.48,19049
19,50,243,224,92.18,19,7.82,19050
19,51,213,124,58.22,89,41.78,19051
19,52,143,81,56.64,62,43.36,19052
19,53,250,107,42.8,143,57.2,19053
19,54,171,84,49.12,87,50.88,19054
19,55,215,125,58.14,90,41.86,19055
19,56,317,165,52.05,152,47.95,19056
19,57,312,183,58.65,129,41.35,19057
19,58,243,119,48.97,124,51.03,19058
19,59,265,140,52.83,125,47.17,19059
19,60,227,199,87.67,28,12.33,19060
19,61,316,163,51.58,153,48.42,19061
19,62,239,119,49.79,120,50.21,19062
19,63,188,139,73.94,49,26.06,19063
19,64,308,199,64.61,109,35.39,19064
19,65,199,134,67.34,65,32.66,19065
19,66,350,303,86.57,47,13.43,19066
19,67,51,38,74.51,13,25.49,19067
20,1,139,123,88.49,16,11.51,20001
20,2,132,120,90.91,12,9.09,20002
20,3,127,118,92.91,9,7.09,20003
20,4,91,81,89.01,10,10.99,20004
20,5,95,89,93.68,6,6.32,20005
20,6,143,130,90.91,13,9.09,20006
20,7,76,70,92.11,6,7.89,20007
20,8,49,46,93.88,3,6.12,20008
20,9,141,131,92.91,10,7.09,20009
20,10,124,106,85.48,18,14.52,20010
20,11,92,85,92.39,7,7.61,20011
20,12,95,86,90.53,9,9.47,20012
20,13,129,114,88.37,15,11.63,20013
20,14,243,227,93.42,16,6.58,20014
20,15,102,95,93.14,7,6.86,20015
20,16,187,171,91.44,16,8.56,20016
20,17,112,100,89.29,12,10.71,20017
20,18,146,135,92.47,11,7.53,20018
20,19,114,107,93.86,7,6.14,20019
20,20,95,93,97.89,2,2.11,20020
20,21,53,47,88.68,6,11.32,20021
20,22,168,151,89.88,17,10.12,20022
20,23,192,181,94.27,11,5.73,20023
20,24,157,138,87.9,19,12.1,20024
20,25,105,97,92.38,8,7.62,20025
20,26,183,164,89.62,19,10.38,20026
20,27,95,90,94.74,5,5.26,20027
20,28,171,156,91.23,15,8.77,20028
20,29,140,129,92.14,11,7.86,20029
20,30,161,145,90.06,16,9.94,20030
20,31,158,144,91.14,14,8.86,20031
20,32,136,125,91.91,11,8.09,20032
20,33,167,149,89.22,18,10.78,20033
20,34,180,155,86.11,25,13.89,20034
20,35,80,76,95.0,4,5.0,20035
20,36,133,122,91.73,11,8.27,20036
20,37,166,155,93.37,11,6.63,20037
20,38,32,31,96.88,1,3.13,20038
20,39,130,114,87.69,16,12.31,20039
20,40,109,104,95.41,5,4.59,20040
20,41,44,41,93.18,3,6.82,20041
20,42,107,92,85.98,15,14.02,20042
20,43,43,41,95.35,2,4.65,20043
20,44,220,211,95.91,9,4.09,20044
20,45,102,93,91.18,9,8.82,20045
20,46,94,88,93.62,6,6.38,20046
20,47,110,99,90.0,11,10.0,20047
20,48,70,67,95.71,3,4.29,20048
20,49,120,114,95.0,6,5.0,20049
20,50,89,81,91.01,8,8.99,20050
21,1,300,269,89.67,31,10.33,21001
21,2,190,175,92.11,15,7.89,21002
21,3,189,171,90.48,18,9.52,21003
21,4,209,183,87.56,26,12.44,21004
21,5,187,172,91.98,15,8.02,21005
21,6,157,153,97.45,4,2.55,21006
21,7,194,185,95.36,9,4.64,21007
21,8,231,208,90.04,23,9.96,21008
21,9,215,196,91.16,19,8.84,21009
21,10,144,135,93.75,9,6.25,21010
21,11,223,200,89.69,23,10.31,21011
21,12,210,186,88.57,24,11.43,21012
21,13,118,107,90.68,11,9.32,21013
21,14,178,171,96.07,7,3.93,21014
21,15,181,162,89.5,19,10.5,21015
21,16,193,182,94.3,11,5.7,21016
21,17,181,172,95.03,9,4.97,21017
21,18,199,187,93.97,12,6.03,21018
21,19,157,151,96.18,6,3.82,21019
21,20,112,97,86.61,15,13.39,21020
21,21,228,206,90.35,22,9.65,21021
21,22,216,201,93.06,15,6.94,21022
21,23,175,166,94.86,9,5.14,21023
21,24,203,188,92.61,15,7.39,21024
21,25,171,159,92.98,12,7.02,21025
21,26,151,142,94.04,9,5.96,21026
21,27,242,226,93.39,16,6.61,21027
21,28,168,155,92.26,13,7.74,21028
21,29,106,103,97.17,3,2.83,21029
21,30,154,137,88.96,17,11.04,21030
21,31,253,236,93.28,17,6.72,21031
21,32,174,163,93.68,11,6.32,21032
21,33,185,163,88.11,22,11.89,21033
21,34,250,235,94.0,15,6.0,21034
21,35,120,106,88.33,14,11.67,21035
21,36,162,150,92.59,12,7.41,21036
21,37,138,124,89.86,14,10.14,21037
21,38,192,180,93.75,12,6.25,21038
21,39,169,151,89.35,18,10.65,21039
21,40,208,189,90.87,19,9.13,21040
21,41,150,138,92.0,12,8.0,21041
21,42,201,189,94.03,12,5.97,21042
21,43,161,146,90.68,15,9.32,21043
21,44,180,160,88.89,20,11.11,21044
21,45,152,141,92.76,11,7.24,21045
21,46,113,107,94.69,6,5.31,21046
21,47,259,246,94.98,13,5.02,21047
21,48,247,218,88.26,29,11.74,21048
21,49,263,241,91.63,22,8.37,21049
21,50,194,173,89.18,21,10.82,21050
21,51,229,206,89.96,23,10.04,21051
21,52,225,207,92.0,18,8.0,21052
21,53,139,132,94.96,7,5.04,21053
21,54,192,173,90.1,19,9.9,21054
21,55,213,195,91.55,18,8.45,21055
21,56,158,145,91.77,13,8.23,21056
21,57,171,154,90.06,17,9.94,21057
21,58,150,144,96.0,6,4.0,21058
21,59,261,242,92.72,19,7.28,21059
21,60,218,197,90.37,21,9.63,21060
21,61,194,186,95.88,8,4.12,21061
21,62,209,196,93.78,13,6.22,21062
21,63,191,181,94.76,10,5.24,21063
21,64,107,102,95.33,5,4.67,21064
21,65,299,270,90.3,29,9.7,21065
21,66,141,131,92.91,10,7.09,21066
21,67,214,194,90.65,20,9.35,21067
21,68,192,178,92.71,14,7.29,21068
21,69,162,143,88.27,19,11.73,21069
21,70,196,181,92.35,15,7.65,21070
21,71,148,138,93.24,10,6.76,21071
21,72,181,166,91.71,15,8.29,21072
21,73,232,205,88.36,27,11.64,21073
21,74,71,66,92.96,5,7.04,21074
22,1,85,75,88.24,10,11.76,22001
22,2,88,80,90.91,8,9.09,22002
22,3,137,127,92.7,10,7.3,22003
22,4,120,111,92.5,9,7.5,22004
22,5,133,122,91.73,11,8.27,22005
22,6,125,119,95.2,6,4.8,22006
22,7,152,145,95.39,7,4.61,22007
22,8,90,82,91.11,8,8.89,22008
22,9,129,112,86.82,17,13.18,22009
22,10,105,96,91.43,9,8.57,22010
22,11,98,91,92.86,7,7.14,22011
22,12,109,94,86.24,15,13.76,22012
22,13,136,121,88.97,15,11.03,22013
22,14,91,79,86.81,12,13.19,22014
22,15,95,87,91.58,8,8.42,22015
22,16,138,126,91.3,12,8.7,22016
22,17,105,96,91.43,9,8.57,22017
22,18,125,115,92.0,10,8.0,22018
22,19,108,97,89.81,11,10.19,22019
22,20,146,130,89.04,16,10.96,22020
22,21,159,150,94.34,9,5.66,22021
22,22,85,77,90.59,8,9.41,22022
22,23,124,113,91.13,11,8.87,22023
22,24,111,101,90.99,10,9.01,22024
22,25,97,96,98.97,1,1.03,22025
22,26,96,86,89.58,10,10.42,22026
22,27,133,123,92.48,10,7.52,22027
22,28,78,67,85.9,11,14.1,22028
22,29,85,78,91.76,7,8.24,22029
23,1,209,134,64.11,75,35.89,23001
23,2,291,203,69.76,88,30.24,23002
23,3,201,116,57.71,85,42.29,23003
23,4,213,133,62.44,80,37.56,23004
23,5,181,145,80.11,36,19.89,23005
23,6,214,170,79.44,44,20.56,23006
23,7,88,82,93.18,6,6.82,23007
23,8,210,165,78.57,45,21.43,23008
23,9,192,157,81.77,35,18.23,23009
23,10,250,215,86.0,35,14.0,23010
23,11,256,166,64.84,90,35.16,23011
23,12,204,125,61.27,79,38.73,23012
23,13,247,155,62.75,92,37.25,23013
23,14,93,86,92.47,7,7.53,23014
23,15,182,110,60.44,72,39.56,23015
23,16,223,154,69.06,69,30.94,23016
23,17,250,165,66.0,85,34.0,23017
23,18,167,116,69.46,51,30.54,23018
23,19,197,131,66.5,66,33.5,23019
23,20,214,151,70.56,63,29.44,23020
23,21,199,186,93.47,13,6.53,23021
23,22,208,135,64.9,73,35.1,23022
23,23,179,122,68.16,57,31.84,23023
23,24,118,101,85.59,17,14.41,23024
23,25,143,112,78.32,31,21.68,23025
23,26,217,143,65.9,74,34.1,23026
23,27,140,105,75.0,35,25.0,23027
23,28,203,134,66.01,69,33.99,23028
23,29,175,136,77.71,39,22.29,23029
23,30,212,154,72.64,58,27.36,23030
23,31,184,155,84.24,29,15.76,23031
23,32,234,177,75.64,57,24.36,23032
23,33,235,162,68.94,73,31.06,23033
23,34,133,97,72.93,36,27.07,23034
23,35,160,148,92.5,12,7.5,23035
23,36,291,192,65.98,99,34.02,23036
23,37,144,131,90.97,13,9.03,23037
23,38,158,117,74.05,41,25.95,23038
23,39,167,120,71.86,47,28.14,23039
23,40,199,130,65.33,69,34.67,23040
23,41,171,134,78.36,37,21.64,23041
23,42,186,142,76.34,44,23.66,23042
23,43,213,140,65.73,73,34.27,23043
23,44,223,164,73.54,59,26.46,23044
23,45,225,150,66.67,75,33.33,23045
23,46,252,176,69.84,76,30.16,23046
23,47,241,144,59.75,97,40.25,23047
23,48,160,120,75.0,40,25.0,23048
23,49,257,155,60.31,102,39.69,23049
23,50,140,108,77.14,32,22.86,23050
23,51,199,142,71.36,57,28.64,23051
23,52,248,172,69.35,76,30.65,23052
23,53,139,107,76.98,32,23.02,23053
23,54,242,156,64.46,86,35.54,23054
23,55,228,166,72.81,62,27.19,23055
23,56,166,111,66.87,55,33.13,23056
24,1,123,114,92.68,9,7.32,24001
24,2,104,95,91.35,9,8.65,24002
24,3,128,122,95.31,6,4.69,24003
24,4,131,125,95.42,6,4.58,24004
24,5,134,127,94.78,7,5.22,24005
24,6,176,163,92.61,13,7.39,24006
24,7,152,142,93.42,10,6.58,24007
24,8,120,110,91.67,10,8.33,24008
24,9,129,121,93.8,8,6.2,24009
24,10,132,127,96.21,5,3.79,24010
24,11,71,67,94.37,4,5.63,24011
24,12,119,104,87.39,15,12.61,24012
24,13,127,122,96.06,5,3.94,24013
24,14,204,194,95.1,10,4.9,24014
24,15,136,126,92.65,10,7.35,24015
24,16,108,104,96.3,4,3.7,24016
24,17,124,111,89.52,13,10.48,24017
24,18,80,76,95.0,4,5.0,24018
24,19,118,107,90.68,11,9.32,24019
24,20,150,139,92.67,11,7.33,24020
24,21,94,82,87.23,12,12.77,24021
24,22,142,139,97.89,3,2.11,24022
24,23,136,131,96.32,5,3.68,24023
24,24,99,87,87.88,12,12.12,24024
24,25,127,118,92.91,9,7.09,24025
24,26,163,145,88.96,18,11.04,24026
24,27,87,72,82.76,15,17.24,24027
24,28,161,155,96.27,6,3.73,24028
24,29,167,157,94.01,10,5.99,24029
24,30,104,96,92.31,8,7.69,24030
24,31,118,105,88.98,13,11.02,24031
24,32,142,135,95.07,7,4.93,24032
24,33,120,108,90.0,12,10.0,24033
24,34,141,129,91.49,12,8.51,24034
24,35,159,155,97.48,4,2.52,24035
24,36,114,108,94.74,6,5.26,24036
24,37,152,142,93.42,10,6.58,24037
24,38,148,142,95.95,6,4.05,24038
24,39,124,117,94.35,7,5.65,24039
24,40,188,177,94.15,11,5.85,24040
24,41,145,137,94.48,8,5.52,24041
24,42,140,130,92.86,10,7.14,24042
24,43,170,159,93.53,11,6.47,24043
24,44,57,55,96.49,2,3.51,24044
24,45,124,121,97.58,3,2.42,24045
24,46,176,167,94.89,9,5.11,24046
24,47,126,115,91.27,11,8.73,24047
24,48,63,60,95.24,3,4.76,24048
24,49,181,163,90.06,18,9.94,24049
24,50,186,173,93.01,13,6.99,24050
24,51,232,216,93.1,16,6.9,24051
24,52,124,115,92.74,9,7.26,24052
24,53,173,162,93.64,11,6.36,24053
24,54,80,75,93.75,5,6.25,24054
24,55,73,69,94.52,4,5.48,24055
24,56,184,171,92.93,13,7.07,24056
24,57,119,109,91.6,10,8.4,24057
24,58,173,154,89.02,19,10.98,24058
24,59,83,75,90.36,8,9.64,24059
25,1,162,129,79.63,33,20.37,25001
25,2,206,173,83.98,33,16.02,25002
25,3,74,63,85.14,11,14.86,25003
25,4,148,96,64.86,52,35.14,25004
25,5,176,127,72.16,49,27.84,25005
25,6,89,71,79.78,18,20.22,25006
25,7,128,108,84.38,20,15.63,25007
25,8,156,134,85.9,22,14.1,25008
25,9,219,189,86.3,30,13.7,25009
25,10,83,68,81.93,15,18.07,25010
25,11,158,135,85.44,23,14.56,25011
25,12,125,98,78.4,27,21.6,25012
25,13,186,173,93.01,13,6.99,25013
25,14,112,92,82.14,20,17.86,25014
25,15,163,137,84.05,26,15.95,25015
25,16,107,78,72.9,29,27.1,25016
25,17,265,229,86.42,36,13.58,25017
25,18,263,237,90.11,26,9.89,25018
25,19,163,140,85.89,23,14.11,25019
25,20,183,149,81.42,34,18.58,25020
25,21,108,60,55.56,48,44.44,25021
25,22,77,61,79.22,16,20.78,25022
25,23,193,164,84.97,29,15.03,25023
25,24,162,139,85.8,23,14.2,25024
25,25,115,69,60.0,46,40.0,25025
25,26,95,55,57.89,40,42.11,25026
25,27,105,63,60.0,42,40.0,25027
25,28,176,98,55.68,78,44.32,25028
25,29,167,132,79.04,35,20.96,25029
25,30,156,130,83.33,26,16.67,25030
25,31,66,41,62.12,25,37.88,25031
