ward,precinct,total,Mike McHale,Mike McHale Percent,precinct_id
36,35,164,164,100.0,36035
36,36,94,94,100.0,36036
36,37,82,82,100.0,36037
36,38,73,73,100.0,36038
36,39,99,99,100.0,36039
36,40,104,104,100.0,36040
36,41,76,76,100.0,36041
36,42,88,88,100.0,36042
36,43,76,76,100.0,36043
36,44,146,146,100.0,36044
36,45,136,136,100.0,36045
36,46,82,82,100.0,36046
36,47,94,94,100.0,36047
36,48,102,102,100.0,36048
36,49,119,119,100.0,36049
36,50,113,113,100.0,36050
36,51,154,154,100.0,36051
36,52,96,96,100.0,36052
36,53,86,86,100.0,36053
36,54,160,160,100.0,36054
36,55,183,183,100.0,36055
37,1,70,70,100.0,37001
37,2,105,105,100.0,37002
37,3,61,61,100.0,37003
37,4,110,110,100.0,37004
37,5,170,170,100.0,37005
37,6,139,139,100.0,37006
37,7,149,149,100.0,37007
37,8,89,89,100.0,37008
37,9,133,133,100.0,37009
37,10,138,138,100.0,37010
37,11,31,31,100.0,37011
37,12,64,64,100.0,37012
37,13,101,101,100.0,37013
37,14,167,167,100.0,37014
37,15,142,142,100.0,37015
37,16,137,137,100.0,37016
37,17,106,106,100.0,37017
37,18,145,145,100.0,37018
37,19,87,87,100.0,37019
37,20,123,123,100.0,37020
37,21,141,141,100.0,37021
37,22,85,85,100.0,37022
37,23,90,90,100.0,37023
37,24,133,133,100.0,37024
37,25,155,155,100.0,37025
37,26,134,134,100.0,37026
37,27,156,156,100.0,37027
37,28,128,128,100.0,37028
37,29,146,146,100.0,37029
37,30,97,97,100.0,37030
37,31,157,157,100.0,37031
37,32,131,131,100.0,37032
37,33,109,109,100.0,37033
37,34,138,138,100.0,37034
37,35,143,143,100.0,37035
37,36,139,139,100.0,37036
37,37,137,137,100.0,37037
37,38,143,143,100.0,37038
37,39,116,116,100.0,37039
37,40,116,116,100.0,37040
37,41,150,150,100.0,37041
37,42,73,73,100.0,37042
37,43,108,108,100.0,37043
38,1,85,85,100.0,38001
38,2,72,72,100.0,38002
38,3,73,73,100.0,38003
38,4,48,48,100.0,38004
38,5,144,144,100.0,38005
38,6,87,87,100.0,38006
38,7,78,78,100.0,38007
38,8,70,70,100.0,38008
38,9,66,66,100.0,38009
38,10,104,104,100.0,38010
38,11,65,65,100.0,38011
38,12,107,107,100.0,38012
38,13,70,70,100.0,38013
38,14,81,81,100.0,38014
38,15,78,78,100.0,38015
38,16,102,102,100.0,38016
38,17,90,90,100.0,38017
38,18,109,109,100.0,38018
38,19,122,122,100.0,38019
38,20,101,101,100.0,38020
38,21,88,88,100.0,38021
38,22,95,95,100.0,38022
38,23,59,59,100.0,38023
38,24,59,59,100.0,38024
38,25,99,99,100.0,38025
38,26,59,59,100.0,38026
38,27,61,61,100.0,38027
38,28,73,73,100.0,38028
38,29,82,82,100.0,38029
38,30,82,82,100.0,38030
38,31,107,107,100.0,38031
38,32,98,98,100.0,38032
38,33,83,83,100.0,38033
38,34,66,66,100.0,38034
38,35,103,103,100.0,38035
38,36,92,92,100.0,38036
38,37,91,91,100.0,38037
38,38,127,127,100.0,38038
38,39,86,86,100.0,38039
38,40,88,88,100.0,38040
38,41,128,128,100.0,38041
38,42,119,119,100.0,38042
38,43,102,102,100.0,38043
38,44,92,92,100.0,38044
38,45,99,99,100.0,38045
38,46,79,79,100.0,38046
38,47,81,81,100.0,38047
38,48,101,101,100.0,38048
38,49,75,75,100.0,38049
38,50,105,105,100.0,38050
38,51,60,60,100.0,38051
38,52,107,107,100.0,38052
38,53,21,21,100.0,38053
39,1,103,103,100.0,39001
39,2,152,152,100.0,39002
39,3,107,107,100.0,39003
39,4,79,79,100.0,39004
39,5,63,63,100.0,39005
39,6,90,90,100.0,39006
39,7,73,73,100.0,39007
39,8,118,118,100.0,39008
39,9,114,114,100.0,39009
39,10,75,75,100.0,39010
39,11,149,149,100.0,39011
39,12,63,63,100.0,39012
39,13,42,42,100.0,39013
39,14,71,71,100.0,39014
39,15,91,91,100.0,39015
39,16,47,47,100.0,39016
39,17,61,61,100.0,39017
39,18,83,83,100.0,39018
39,19,72,72,100.0,39019
39,20,83,83,100.0,39020
39,21,70,70,100.0,39021
39,22,72,72,100.0,39022
39,23,61,61,100.0,39023
39,24,64,64,100.0,39024
39,25,98,98,100.0,39025
39,26,93,93,100.0,39026
39,27,103,103,100.0,39027
39,28,91,91,100.0,39028
39,29,99,99,100.0,39029
39,30,52,52,100.0,39030
39,31,52,52,100.0,39031
39,32,83,83,100.0,39032
39,33,101,101,100.0,39033
39,34,101,101,100.0,39034
39,35,106,106,100.0,39035
39,36,120,120,100.0,39036
39,37,134,134,100.0,39037
39,38,104,104,100.0,39038
39,39,50,50,100.0,39039
39,40,64,64,100.0,39040
39,41,34,34,100.0,39041
39,42,89,89,100.0,39042
39,43,68,68,100.0,39043
39,44,82,82,100.0,39044
39,45,54,54,100.0,39045
39,46,85,85,100.0,39046
39,47,54,54,100.0,39047
40,1,64,64,100.0,40001
40,2,68,68,100.0,40002
40,3,79,79,100.0,40003
40,4,102,102,100.0,40004
40,5,83,83,100.0,40005
40,6,65,65,100.0,40006
40,7,83,83,100.0,40007
40,8,21,21,100.0,40008
40,9,61,61,100.0,40009
40,10,118,118,100.0,40010
40,11,69,69,100.0,40011
40,12,72,72,100.0,40012
40,13,101,101,100.0,40013
40,14,55,55,100.0,40014
40,15,104,104,100.0,40015
40,16,124,124,100.0,40016
40,17,57,57,100.0,40017
40,18,82,82,100.0,40018
40,19,87,87,100.0,40019
40,20,79,79,100.0,40020
40,21,94,94,100.0,40021
40,22,30,30,100.0,40022
40,23,97,97,100.0,40023
40,24,57,57,100.0,40024
40,25,67,67,100.0,40025
40,26,108,108,100.0,40026
40,27,87,87,100.0,40027
40,28,93,93,100.0,40028
40,29,126,126,100.0,40029
40,30,133,133,100.0,40030
40,31,94,94,100.0,40031
40,32,49,49,100.0,40032
40,33,83,83,100.0,40033
40,34,74,74,100.0,40034
40,35,87,87,100.0,40035
40,36,101,101,100.0,40036
40,37,66,66,100.0,40037
40,38,49,49,100.0,40038
40,39,77,77,100.0,40039
40,40,63,63,100.0,40040
40,41,93,93,100.0,40041
40,42,90,90,100.0,40042
40,43,85,85,100.0,40043
40,44,53,53,100.0,40044
40,45,110,110,100.0,40045
40,46,105,105,100.0,40046
40,47,89,89,100.0,40047
40,48,68,68,100.0,40048
40,49,42,42,100.0,40049
41,1,113,113,100.0,41001
41,2,161,161,100.0,41002
41,3,126,126,100.0,41003
41,4,124,124,100.0,41004
41,5,106,106,100.0,41005
41,6,109,109,100.0,41006
41,7,122,122,100.0,41007
41,8,106,106,100.0,41008
41,9,107,107,100.0,41009
41,10,108,108,100.0,41010
41,11,116,116,100.0,41011
41,12,126,126,100.0,41012
41,13,74,74,100.0,41013
41,14,159,159,100.0,41014
41,15,100,100,100.0,41015
41,16,123,123,100.0,41016
41,17,117,117,100.0,41017
41,18,103,103,100.0,41018
41,19,149,149,100.0,41019
41,20,134,134,100.0,41020
41,21,126,126,100.0,41021
41,22,109,109,100.0,41022
41,23,105,105,100.0,41023
41,24,120,120,100.0,41024
41,25,40,40,100.0,41025
41,26,52,52,100.0,41026
41,27,28,28,100.0,41027
41,28,94,94,100.0,41028
41,29,44,44,100.0,41029
41,30,129,129,100.0,41030
41,31,128,128,100.0,41031
41,32,77,77,100.0,41032
41,33,78,78,100.0,41033
41,34,66,66,100.0,41034
41,35,146,146,100.0,41035
41,36,125,125,100.0,41036
41,37,106,106,100.0,41037
41,38,109,109,100.0,41038
41,39,103,103,100.0,41039
41,40,134,134,100.0,41040
41,41,129,129,100.0,41041
41,42,132,132,100.0,41042
41,43,99,99,100.0,41043
41,44,138,138,100.0,41044
41,45,108,108,100.0,41045
41,46,88,88,100.0,41046
41,47,99,99,100.0,41047
41,48,54,54,100.0,41048
41,49,138,138,100.0,41049
41,50,116,116,100.0,41050
41,51,82,82,100.0,41051
41,52,163,163,100.0,41052
41,53,135,135,100.0,41053
41,54,98,98,100.0,41054
41,55,71,71,100.0,41055
41,56,151,151,100.0,41056
41,57,101,101,100.0,41057
42,1,81,81,100.0,42001
42,2,57,57,100.0,42002
42,3,50,50,100.0,42003
42,4,75,75,100.0,42004
42,5,76,76,100.0,42005
42,6,184,184,100.0,42006
42,7,68,68,100.0,42007
42,8,95,95,100.0,42008
42,9,108,108,100.0,42009
42,10,42,42,100.0,42010
42,11,62,62,100.0,42011
42,12,47,47,100.0,42012
42,13,161,161,100.0,42013
42,14,60,60,100.0,42014
42,15,91,91,100.0,42015
42,16,41,41,100.0,42016
42,17,60,60,100.0,42017
42,18,66,66,100.0,42018
42,19,24,24,100.0,42019
42,20,48,48,100.0,42020
42,21,43,43,100.0,42021
42,22,61,61,100.0,42022
42,23,95,95,100.0,42023
42,24,86,86,100.0,42024
42,25,74,74,100.0,42025
42,26,119,119,100.0,42026
42,27,122,122,100.0,42027
42,28,93,93,100.0,42028
42,29,68,68,100.0,42029
42,30,45,45,100.0,42030
42,31,27,27,100.0,42031
42,32,97,97,100.0,42032
42,33,133,133,100.0,42033
42,34,83,83,100.0,42034
42,35,81,81,100.0,42035
42,36,59,59,100.0,42036
42,37,61,61,100.0,42037
42,38,57,57,100.0,42038
42,39,115,115,100.0,42039
42,40,70,70,100.0,42040
42,41,80,80,100.0,42041
42,42,39,39,100.0,42042
42,43,70,70,100.0,42043
42,44,78,78,100.0,42044
42,45,68,68,100.0,42045
42,46,56,56,100.0,42046
42,47,45,45,100.0,42047
42,48,40,40,100.0,42048
42,49,64,64,100.0,42049
42,50,57,57,100.0,42050
42,51,62,62,100.0,42051
42,52,45,45,100.0,42052
42,53,63,63,100.0,42053
42,54,54,54,100.0,42054
42,55,73,73,100.0,42055
42,56,74,74,100.0,42056
42,57,59,59,100.0,42057
42,58,36,36,100.0,42058
42,59,14,14,100.0,42059
42,60,54,54,100.0,42060
42,61,39,39,100.0,42061
42,62,51,51,100.0,42062
42,63,71,71,100.0,42063
42,64,41,41,100.0,42064
42,65,55,55,100.0,42065
42,66,84,84,100.0,42066
42,67,61,61,100.0,42067
42,68,79,79,100.0,42068
42,69,97,97,100.0,42069
43,1,101,101,100.0,43001
43,2,58,58,100.0,43002
43,3,80,80,100.0,43003
43,4,69,69,100.0,43004
43,5,39,39,100.0,43005
43,6,52,52,100.0,43006
43,7,77,77,100.0,43007
43,8,97,97,100.0,43008
43,9,46,46,100.0,43009
43,10,56,56,100.0,43010
43,11,28,28,100.0,43011
43,12,90,90,100.0,43012
43,13,27,27,100.0,43013
43,14,71,71,100.0,43014
43,15,49,49,100.0,43015
43,16,75,75,100.0,43016
43,17,59,59,100.0,43017
43,18,99,99,100.0,43018
43,19,34,34,100.0,43019
43,20,68,68,100.0,43020
43,21,62,62,100.0,43021
43,22,45,45,100.0,43022
43,23,61,61,100.0,43023
43,24,86,86,100.0,43024
43,25,86,86,100.0,43025
43,26,63,63,100.0,43026
43,27,68,68,100.0,43027
43,28,69,69,100.0,43028
43,29,56,56,100.0,43029
43,30,31,31,100.0,43030
43,31,95,95,100.0,43031
43,32,69,69,100.0,43032
43,33,25,25,100.0,43033
43,34,20,20,100.0,43034
43,35,66,66,100.0,43035
43,36,58,58,100.0,43036
43,37,44,44,100.0,43037
43,38,49,49,100.0,43038
43,39,47,47,100.0,43039
43,40,23,23,100.0,43040
43,41,32,32,100.0,43041
43,42,81,81,100.0,43042
43,43,42,42,100.0,43043
43,44,57,57,100.0,43044
43,45,30,30,100.0,43045
43,46,87,87,100.0,43046
43,47,74,74,100.0,43047
43,48,65,65,100.0,43048
43,49,66,66,100.0,43049
43,50,48,48,100.0,43050
43,51,93,93,100.0,43051
43,52,43,43,100.0,43052
43,53,89,89,100.0,43053
43,54,43,43,100.0,43054
43,55,80,80,100.0,43055
43,56,37,37,100.0,43056
43,57,39,39,100.0,43057
43,58,46,46,100.0,43058
43,59,84,84,100.0,43059
44,1,81,81,100.0,44001
44,2,55,55,100.0,44002
44,3,97,97,100.0,44003
44,4,104,104,100.0,44004
44,5,80,80,100.0,44005
44,6,61,61,100.0,44006
44,7,100,100,100.0,44007
44,8,40,40,100.0,44008
44,9,50,50,100.0,44009
44,10,38,38,100.0,44010
44,11,77,77,100.0,44011
44,12,49,49,100.0,44012
44,13,44,44,100.0,44013
44,14,64,64,100.0,44014
44,15,108,108,100.0,44015
44,16,69,69,100.0,44016
44,17,86,86,100.0,44017
44,18,56,56,100.0,44018
44,19,35,35,100.0,44019
44,20,52,52,100.0,44020
44,21,82,82,100.0,44021
44,22,104,104,100.0,44022
44,23,57,57,100.0,44023
44,24,43,43,100.0,44024
44,25,70,70,100.0,44025
44,26,55,55,100.0,44026
44,27,75,75,100.0,44027
44,28,55,55,100.0,44028
44,29,72,72,100.0,44029
44,30,68,68,100.0,44030
44,31,54,54,100.0,44031
44,32,48,48,100.0,44032
44,33,87,87,100.0,44033
44,34,50,50,100.0,44034
44,35,73,73,100.0,44035
44,36,49,49,100.0,44036
44,37,123,123,100.0,44037
44,38,51,51,100.0,44038
44,39,67,67,100.0,44039
44,40,77,77,100.0,44040
44,41,57,57,100.0,44041
44,42,93,93,100.0,44042
44,43,80,80,100.0,44043
44,44,99,99,100.0,44044
44,45,94,94,100.0,44045
44,46,69,69,100.0,44046
44,47,87,87,100.0,44047
44,48,73,73,100.0,44048
44,49,144,144,100.0,44049
44,50,67,67,100.0,44050
44,51,53,53,100.0,44051
45,1,69,69,100.0,45001
45,2,137,137,100.0,45002
45,3,207,207,100.0,45003
45,4,158,158,100.0,45004
45,5,127,127,100.0,45005
45,6,146,146,100.0,45006
45,7,79,79,100.0,45007
45,8,102,102,100.0,45008
45,9,143,143,100.0,45009
45,10,123,123,100.0,45010
45,11,108,108,100.0,45011
45,12,125,125,100.0,45012
45,13,204,204,100.0,45013
45,14,133,133,100.0,45014
45,15,151,151,100.0,45015
45,16,118,118,100.0,45016
45,17,114,114,100.0,45017
45,18,135,135,100.0,45018
45,19,147,147,100.0,45019
45,20,108,108,100.0,45020
45,21,118,118,100.0,45021
45,22,105,105,100.0,45022
45,23,108,108,100.0,45023
45,24,125,125,100.0,45024
45,25,131,131,100.0,45025
45,26,172,172,100.0,45026
45,27,101,101,100.0,45027
45,28,121,121,100.0,45028
45,29,123,123,100.0,45029
45,30,129,129,100.0,45030
45,31,96,96,100.0,45031
45,32,59,59,100.0,45032
45,33,111,111,100.0,45033
45,34,80,80,100.0,45034
45,35,117,117,100.0,45035
45,36,91,91,100.0,45036
45,37,96,96,100.0,45037
45,38,110,110,100.0,45038
45,39,139,139,100.0,45039
45,40,183,183,100.0,45040
45,41,67,67,100.0,45041
45,42,129,129,100.0,45042
45,43,101,101,100.0,45043
45,44,148,148,100.0,45044
45,45,84,84,100.0,45045
45,46,128,128,100.0,45046
45,47,108,108,100.0,45047
45,48,110,110,100.0,45048
45,49,125,125,100.0,45049
45,50,103,103,100.0,45050
45,51,104,104,100.0,45051
45,52,114,114,100.0,45052
45,53,94,94,100.0,45053
46,1,205,205,100.0,46001
46,2,107,107,100.0,46002
46,3,118,118,100.0,46003
46,4,98,98,100.0,46004
46,5,44,44,100.0,46005
46,6,97,97,100.0,46006
46,7,56,56,100.0,46007
46,8,82,82,100.0,46008
46,9,77,77,100.0,46009
46,10,56,56,100.0,46010
46,11,104,104,100.0,46011
46,12,66,66,100.0,46012
46,13,82,82,100.0,46013
46,14,54,54,100.0,46014
46,15,99,99,100.0,46015
46,16,65,65,100.0,46016
46,17,124,124,100.0,46017
46,18,120,120,100.0,46018
46,19,79,79,100.0,46019
46,20,70,70,100.0,46020
46,21,20,20,100.0,46021
46,22,59,59,100.0,46022
46,23,67,67,100.0,46023
46,24,53,53,100.0,46024
46,25,85,85,100.0,46025
46,26,85,85,100.0,46026
46,27,56,56,100.0,46027
46,28,92,92,100.0,46028
46,29,99,99,100.0,46029
46,30,127,127,100.0,46030
46,31,96,96,100.0,46031
46,32,78,78,100.0,46032
46,33,99,99,100.0,46033
46,34,105,105,100.0,46034
46,35,81,81,100.0,46035
46,36,115,115,100.0,46036
46,37,41,41,100.0,46037
46,38,85,85,100.0,46038
46,39,97,97,100.0,46039
46,40,76,76,100.0,46040
46,41,88,88,100.0,46041
46,42,71,71,100.0,46042
46,43,130,130,100.0,46043
46,44,79,79,100.0,46044
46,45,97,97,100.0,46045
46,46,92,92,100.0,46046
46,47,40,40,100.0,46047
47,1,115,115,100.0,47001
47,2,112,112,100.0,47002
47,3,89,89,100.0,47003
47,4,148,148,100.0,47004
47,5,98,98,100.0,47005
47,6,152,152,100.0,47006
47,7,113,113,100.0,47007
47,8,168,168,100.0,47008
47,9,103,103,100.0,47009
47,10,65,65,100.0,47010
47,11,207,207,100.0,47011
47,12,104,104,100.0,47012
47,13,195,195,100.0,47013
47,14,87,87,100.0,47014
47,15,108,108,100.0,47015
47,16,123,123,100.0,47016
47,17,119,119,100.0,47017
47,18,119,119,100.0,47018
47,19,199,199,100.0,47019
47,20,130,130,100.0,47020
47,21,126,126,100.0,47021
47,22,134,134,100.0,47022
47,23,45,45,100.0,47023
47,24,88,88,100.0,47024
47,25,120,120,100.0,47025
47,26,132,132,100.0,47026
47,27,86,86,100.0,47027
47,28,188,188,100.0,47028
47,29,111,111,100.0,47029
47,30,129,129,100.0,47030
47,31,106,106,100.0,47031
47,32,126,126,100.0,47032
47,33,130,130,100.0,47033
47,34,136,136,100.0,47034
47,35,160,160,100.0,47035
47,36,151,151,100.0,47036
47,37,154,154,100.0,47037
47,38,123,123,100.0,47038
47,39,114,114,100.0,47039
47,40,77,77,100.0,47040
47,41,225,225,100.0,47041
47,42,89,89,100.0,47042
47,43,83,83,100.0,47043
47,44,97,97,100.0,47044
47,45,109,109,100.0,47045
47,46,77,77,100.0,47046
47,47,99,99,100.0,47047
47,48,32,32,100.0,47048
47,49,62,62,100.0,47049
47,50,82,82,100.0,47050
47,51,86,86,100.0,47051
47,52,35,35,100.0,47052
48,1,89,89,100.0,48001
48,2,104,104,100.0,48002
48,3,126,126,100.0,48003
48,4,107,107,100.0,48004
48,5,122,122,100.0,48005
48,6,138,138,100.0,48006
48,7,80,80,100.0,48007
48,8,73,73,100.0,48008
48,9,109,109,100.0,48009
48,10,53,53,100.0,48010
48,11,123,123,100.0,48011
48,12,77,77,100.0,48012
48,13,81,81,100.0,48013
48,14,121,121,100.0,48014
48,15,49,49,100.0,48015
48,16,68,68,100.0,48016
48,17,98,98,100.0,48017
48,18,64,64,100.0,48018
48,19,93,93,100.0,48019
48,20,50,50,100.0,48020
48,21,42,42,100.0,48021
48,22,151,151,100.0,48022
48,23,96,96,100.0,48023
48,24,87,87,100.0,48024
48,25,104,104,100.0,48025
48,26,90,90,100.0,48026
48,27,67,67,100.0,48027
48,28,105,105,100.0,48028
48,29,94,94,100.0,48029
48,30,97,97,100.0,48030
48,31,84,84,100.0,48031
48,32,65,65,100.0,48032
48,33,118,118,100.0,48033
48,34,36,36,100.0,48034
48,35,78,78,100.0,48035
48,36,105,105,100.0,48036
48,37,57,57,100.0,48037
48,38,159,159,100.0,48038
48,39,84,84,100.0,48039
48,40,53,53,100.0,48040
48,41,60,60,100.0,48041
48,42,82,82,100.0,48042
48,43,111,111,100.0,48043
48,44,83,83,100.0,48044
48,45,81,81,100.0,48045
48,46,74,74,100.0,48046
48,47,76,76,100.0,48047
48,48,99,99,100.0,48048
48,49,35,35,100.0,48049
48,50,140,140,100.0,48050
48,51,158,158,100.0,48051
48,52,65,65,100.0,48052
48,53,79,79,100.0,48053
48,54,72,72,100.0,48054
48,55,39,39,100.0,48055
48,56,95,95,100.0,48056
49,1,101,101,100.0,49001
49,2,151,151,100.0,49002
49,3,65,65,100.0,49003
49,4,53,53,100.0,49004
49,5,126,126,100.0,49005
49,6,85,85,100.0,49006
49,7,69,69,100.0,49007
49,8,86,86,100.0,49008
49,9,85,85,100.0,49009
49,10,67,67,100.0,49010
49,11,75,75,100.0,49011
49,12,90,90,100.0,49012
49,13,98,98,100.0,49013
49,14,83,83,100.0,49014
49,15,52,52,100.0,49015
49,16,52,52,100.0,49016
49,17,11,11,100.0,49017
49,18,56,56,100.0,49018
49,19,74,74,100.0,49019
49,20,119,119,100.0,49020
49,21,37,37,100.0,49021
49,22,88,88,100.0,49022
49,23,81,81,100.0,49023
49,24,101,101,100.0,49024
49,25,89,89,100.0,49025
49,26,75,75,100.0,49026
49,27,89,89,100.0,49027
49,28,85,85,100.0,49028
49,29,81,81,100.0,49029
49,30,82,82,100.0,49030
49,31,76,76,100.0,49031
49,32,57,57,100.0,49032
49,33,80,80,100.0,49033
49,34,71,71,100.0,49034
49,35,121,121,100.0,49035
49,36,102,102,100.0,49036
49,37,82,82,100.0,49037
49,38,70,70,100.0,49038
49,39,70,70,100.0,49039
49,40,71,71,100.0,49040
49,41,81,81,100.0,49041
49,42,88,88,100.0,49042
50,1,130,130,100.0,50001
50,2,119,119,100.0,50002
50,3,66,66,100.0,50003
50,4,78,78,100.0,50004
50,5,77,77,100.0,50005
50,6,110,110,100.0,50006
50,7,120,120,100.0,50007
50,8,67,67,100.0,50008
50,9,73,73,100.0,50009
50,10,45,45,100.0,50010
50,11,63,63,100.0,50011
50,12,76,76,100.0,50012
50,13,95,95,100.0,50013
50,14,59,59,100.0,50014
50,15,118,118,100.0,50015
50,16,75,75,100.0,50016
50,17,70,70,100.0,50017
50,18,70,70,100.0,50018
50,19,79,79,100.0,50019
50,20,69,69,100.0,50020
50,21,94,94,100.0,50021
50,22,92,92,100.0,50022
50,23,60,60,100.0,50023
50,24,83,83,100.0,50024
50,25,70,70,100.0,50025
50,26,55,55,100.0,50026
50,27,45,45,100.0,50027
50,28,56,56,100.0,50028
50,29,91,91,100.0,50029
50,30,71,71,100.0,50030
50,31,42,42,100.0,50031
50,32,79,79,100.0,50032
50,33,61,61,100.0,50033
50,34,50,50,100.0,50034
50,35,118,118,100.0,50035
50,36,83,83,100.0,50036
50,37,110,110,100.0,50037
50,38,114,114,100.0,50038
50,39,76,76,100.0,50039
50,40,70,70,100.0,50040
50,41,93,93,100.0,50041
50,42,101,101,100.0,50042
50,43,76,76,100.0,50043
50,44,71,71,100.0,50044
50,45,40,40,100.0,50045
