ward,precinct,total,BUSH / CHENEY,BUSH / CHENEY Percent,GORE / LIEBERMAN,GORE / LIEBERMAN Percent,BROWNE / OLIVIER,BROWNE / OLIVIER Percent,NADER / LADUKE,NADER / LADUKE Percent,HAGELIN / GOLDHABER,HAGELIN / GOLDHABER Percent,BUCHANAN / FOSTER,BUCHANAN / FOSTER Percent,precinct_id
6,47,414,9,2.17,401,96.86,2,0.48,2,0.48,0,0.0,0,0.0,06047
6,48,423,7,1.65,415,98.11,1,0.24,0,0.0,0,0.0,0,0.0,06048
6,49,446,6,1.35,438,98.21,0,0.0,2,0.45,0,0.0,0,0.0,06049
6,50,413,5,1.21,405,98.06,0,0.0,3,0.73,0,0.0,0,0.0,06050
6,51,350,6,1.71,343,98.0,0,0.0,1,0.29,0,0.0,0,0.0,06051
6,52,358,6,1.68,348,97.21,0,0.0,2,0.56,0,0.0,2,0.56,06052
6,53,378,5,1.32,369,97.62,0,0.0,4,1.06,0,0.0,0,0.0,06053
6,54,370,5,1.35,364,98.38,0,0.0,1,0.27,0,0.0,0,0.0,06054
6,55,300,5,1.67,295,98.33,0,0.0,0,0.0,0,0.0,0,0.0,06055
6,56,309,5,1.62,304,98.38,0,0.0,0,0.0,0,0.0,0,0.0,06056
6,57,260,1,0.38,257,98.85,1,0.38,1,0.38,0,0.0,0,0.0,06057
6,58,377,8,2.12,364,96.55,1,0.27,2,0.53,1,0.27,1,0.27,06058
6,59,336,4,1.19,330,98.21,1,0.3,1,0.3,0,0.0,0,0.0,06059
6,60,257,3,1.17,250,97.28,0,0.0,4,1.56,0,0.0,0,0.0,06060
6,61,313,3,0.96,309,98.72,0,0.0,1,0.32,0,0.0,0,0.0,06061
6,62,432,6,1.39,416,96.3,0,0.0,10,2.31,0,0.0,0,0.0,06062
6,63,354,4,1.13,348,98.31,0,0.0,2,0.56,0,0.0,0,0.0,06063
6,64,429,8,1.86,418,97.44,1,0.23,2,0.47,0,0.0,0,0.0,06064
7,1,480,6,1.25,471,98.13,0,0.0,2,0.42,0,0.0,1,0.21,07001
7,2,502,9,1.79,490,97.61,0,0.0,3,0.6,0,0.0,0,0.0,07002
7,3,395,9,2.28,381,96.46,1,0.25,4,1.01,0,0.0,0,0.0,07003
7,4,445,18,4.04,419,94.16,1,0.22,7,1.57,0,0.0,0,0.0,07004
7,5,392,16,4.08,375,95.66,0,0.0,1,0.26,0,0.0,0,0.0,07005
7,6,441,13,2.95,426,96.6,0,0.0,1,0.23,0,0.0,1,0.23,07006
7,7,426,14,3.29,408,95.77,0,0.0,4,0.94,0,0.0,0,0.0,07007
7,8,482,31,6.43,444,92.12,0,0.0,6,1.24,0,0.0,1,0.21,07008
7,9,413,15,3.63,397,96.13,0,0.0,1,0.24,0,0.0,0,0.0,07009
7,10,652,22,3.37,623,95.55,1,0.15,5,0.77,1,0.15,0,0.0,07010
7,11,406,17,4.19,387,95.32,0,0.0,2,0.49,0,0.0,0,0.0,07011
7,12,477,12,2.52,462,96.86,1,0.21,2,0.42,0,0.0,0,0.0,07012
7,13,185,4,2.16,178,96.22,0,0.0,1,0.54,0,0.0,2,1.08,07013
7,14,447,22,4.92,422,94.41,1,0.22,2,0.45,0,0.0,0,0.0,07014
7,15,634,13,2.05,615,97.0,0,0.0,4,0.63,1,0.16,1,0.16,07015
7,16,460,5,1.09,453,98.48,1,0.22,1,0.22,0,0.0,0,0.0,07016
7,17,427,6,1.41,420,98.36,0,0.0,1,0.23,0,0.0,0,0.0,07017
7,18,499,13,2.61,484,96.99,1,0.2,1,0.2,0,0.0,0,0.0,07018
7,19,431,14,3.25,412,95.59,1,0.23,3,0.7,0,0.0,1,0.23,07019
7,20,233,5,2.15,227,97.42,0,0.0,0,0.0,0,0.0,1,0.43,07020
7,21,430,22,5.12,407,94.65,0,0.0,0,0.0,0,0.0,1,0.23,07021
7,22,391,9,2.3,377,96.42,0,0.0,4,1.02,1,0.26,0,0.0,07022
7,23,495,10,2.02,482,97.37,1,0.2,2,0.4,0,0.0,0,0.0,07023
7,24,498,4,0.8,489,98.19,1,0.2,1,0.2,0,0.0,3,0.6,07024
7,25,405,7,1.73,398,98.27,0,0.0,0,0.0,0,0.0,0,0.0,07025
7,26,451,12,2.66,436,96.67,1,0.22,2,0.44,0,0.0,0,0.0,07026
7,27,419,8,1.91,409,97.61,0,0.0,1,0.24,1,0.24,0,0.0,07027
7,28,447,6,1.34,436,97.54,2,0.45,3,0.67,0,0.0,0,0.0,07028
7,29,187,5,2.67,181,96.79,0,0.0,0,0.0,0,0.0,1,0.53,07029
7,30,477,15,3.14,461,96.65,0,0.0,1,0.21,0,0.0,0,0.0,07030
7,31,445,3,0.67,442,99.33,0,0.0,0,0.0,0,0.0,0,0.0,07031
7,32,515,32,6.21,474,92.04,2,0.39,5,0.97,0,0.0,2,0.39,07032
7,33,444,17,3.83,420,94.59,1,0.23,6,1.35,0,0.0,0,0.0,07033
7,34,289,10,3.46,276,95.5,0,0.0,2,0.69,0,0.0,1,0.35,07034
7,35,537,29,5.4,495,92.18,3,0.56,9,1.68,0,0.0,1,0.19,07035
7,36,657,7,1.07,647,98.48,1,0.15,2,0.3,0,0.0,0,0.0,07036
7,37,497,6,1.21,485,97.59,3,0.6,3,0.6,0,0.0,0,0.0,07037
7,38,480,18,3.75,460,95.83,0,0.0,2,0.42,0,0.0,0,0.0,07038
7,39,476,4,0.84,465,97.69,0,0.0,7,1.47,0,0.0,0,0.0,07039
7,40,357,13,3.64,342,95.8,0,0.0,2,0.56,0,0.0,0,0.0,07040
7,41,533,12,2.25,517,97.0,0,0.0,3,0.56,1,0.19,0,0.0,07041
7,42,538,10,1.86,523,97.21,1,0.19,4,0.74,0,0.0,0,0.0,07042
7,43,481,4,0.83,470,97.71,2,0.42,5,1.04,0,0.0,0,0.0,07043
7,44,530,17,3.21,507,95.66,2,0.38,4,0.75,0,0.0,0,0.0,07044
7,45,493,10,2.03,479,97.16,0,0.0,3,0.61,0,0.0,1,0.2,07045
7,46,158,5,3.16,152,96.2,0,0.0,1,0.63,0,0.0,0,0.0,07046
8,1,416,8,1.92,406,97.6,0,0.0,1,0.24,0,0.0,1,0.24,08001
8,2,294,5,1.7,288,97.96,0,0.0,1,0.34,0,0.0,0,0.0,08002
8,3,482,10,2.07,467,96.89,1,0.21,4,0.83,0,0.0,0,0.0,08003
8,4,386,8,2.07,378,97.93,0,0.0,0,0.0,0,0.0,0,0.0,08004
8,5,415,13,3.13,399,96.14,1,0.24,2,0.48,0,0.0,0,0.0,08005
8,6,419,5,1.19,413,98.57,0,0.0,1,0.24,0,0.0,0,0.0,08006
8,7,338,7,2.07,328,97.04,0,0.0,2,0.59,0,0.0,1,0.3,08007
8,8,423,7,1.65,414,97.87,0,0.0,2,0.47,0,0.0,0,0.0,08008
8,9,445,8,1.8,434,97.53,0,0.0,3,0.67,0,0.0,0,0.0,08009
8,10,443,8,1.81,431,97.29,0,0.0,3,0.68,0,0.0,1,0.23,08010
8,11,299,5,1.67,293,97.99,0,0.0,1,0.33,0,0.0,0,0.0,08011
8,12,377,12,3.18,362,96.02,1,0.27,2,0.53,0,0.0,0,0.0,08012
8,13,377,11,2.92,366,97.08,0,0.0,0,0.0,0,0.0,0,0.0,08013
8,14,471,7,1.49,460,97.66,2,0.42,1,0.21,0,0.0,1,0.21,08014
8,15,340,2,0.59,336,98.82,0,0.0,2,0.59,0,0.0,0,0.0,08015
8,16,399,9,2.26,383,95.99,0,0.0,7,1.75,0,0.0,0,0.0,08016
8,17,310,2,0.65,306,98.71,0,0.0,2,0.65,0,0.0,0,0.0,08017
8,18,310,3,0.97,304,98.06,0,0.0,1,0.32,0,0.0,2,0.65,08018
8,19,447,9,2.01,437,97.76,0,0.0,1,0.22,0,0.0,0,0.0,08019
8,20,329,4,1.22,323,98.18,0,0.0,1,0.3,0,0.0,1,0.3,08020
8,21,310,7,2.26,298,96.13,0,0.0,4,1.29,0,0.0,1,0.32,08021
8,22,338,2,0.59,336,99.41,0,0.0,0,0.0,0,0.0,0,0.0,08022
8,23,374,5,1.34,366,97.86,1,0.27,1,0.27,0,0.0,1,0.27,08023
8,24,380,9,2.37,370,97.37,0,0.0,1,0.26,0,0.0,0,0.0,08024
8,25,385,3,0.78,381,98.96,0,0.0,1,0.26,0,0.0,0,0.0,08025
8,26,326,3,0.92,320,98.16,1,0.31,1,0.31,1,0.31,0,0.0,08026
8,27,421,5,1.19,412,97.86,1,0.24,2,0.48,0,0.0,1,0.24,08027
8,28,329,8,2.43,319,96.96,0,0.0,0,0.0,0,0.0,2,0.61,08028
8,29,383,5,1.31,378,98.69,0,0.0,0,0.0,0,0.0,0,0.0,08029
8,30,373,11,2.95,360,96.51,0,0.0,1,0.27,1,0.27,0,0.0,08030
8,31,387,3,0.78,383,98.97,0,0.0,1,0.26,0,0.0,0,0.0,08031
8,32,624,8,1.28,612,98.08,0,0.0,4,0.64,0,0.0,0,0.0,08032
8,33,326,11,3.37,310,95.09,1,0.31,2,0.61,0,0.0,2,0.61,08033
8,34,506,13,2.57,492,97.23,0,0.0,1,0.2,0,0.0,0,0.0,08034
8,35,497,12,2.41,483,97.18,2,0.4,0,0.0,0,0.0,0,0.0,08035
8,36,397,3,0.76,391,98.49,1,0.25,2,0.5,0,0.0,0,0.0,08036
8,37,369,5,1.36,363,98.37,0,0.0,0,0.0,0,0.0,1,0.27,08037
8,38,395,4,1.01,391,98.99,0,0.0,0,0.0,0,0.0,0,0.0,08038
8,39,412,5,1.21,404,98.06,0,0.0,3,0.73,0,0.0,0,0.0,08039
8,40,435,7,1.61,424,97.47,0,0.0,2,0.46,0,0.0,2,0.46,08040
8,41,345,6,1.74,339,98.26,0,0.0,0,0.0,0,0.0,0,0.0,08041
8,42,357,5,1.4,352,98.6,0,0.0,0,0.0,0,0.0,0,0.0,08042
8,43,421,5,1.19,413,98.1,1,0.24,2,0.48,0,0.0,0,0.0,08043
8,44,407,6,1.47,400,98.28,0,0.0,1,0.25,0,0.0,0,0.0,08044
8,45,434,4,0.92,429,98.85,1,0.23,0,0.0,0,0.0,0,0.0,08045
8,46,344,5,1.45,337,97.97,1,0.29,1,0.29,0,0.0,0,0.0,08046
8,47,387,8,2.07,378,97.67,0,0.0,1,0.26,0,0.0,0,0.0,08047
8,48,411,9,2.19,399,97.08,0,0.0,3,0.73,0,0.0,0,0.0,08048
8,49,452,6,1.33,444,98.23,0,0.0,1,0.22,0,0.0,1,0.22,08049
8,50,406,7,1.72,394,97.04,0,0.0,2,0.49,0,0.0,3,0.74,08050
8,51,348,4,1.15,343,98.56,0,0.0,1,0.29,0,0.0,0,0.0,08051
8,52,378,2,0.53,374,98.94,0,0.0,1,0.26,0,0.0,1,0.26,08052
8,53,422,10,2.37,409,96.92,1,0.24,2,0.47,0,0.0,0,0.0,08053
8,54,436,16,3.67,417,95.64,1,0.23,2,0.46,0,0.0,0,0.0,08054
8,55,411,8,1.95,397,96.59,1,0.24,4,0.97,1,0.24,0,0.0,08055
8,56,400,6,1.5,391,97.75,0,0.0,1,0.25,0,0.0,2,0.5,08056
8,57,408,2,0.49,405,99.26,0,0.0,1,0.25,0,0.0,0,0.0,08057
8,58,423,8,1.89,414,97.87,0,0.0,1,0.24,0,0.0,0,0.0,08058
8,59,386,4,1.04,377,97.67,1,0.26,2,0.52,0,0.0,2,0.52,08059
8,60,509,11,2.16,489,96.07,1,0.2,4,0.79,1,0.2,3,0.59,08060
8,61,372,3,0.81,367,98.66,0,0.0,2,0.54,0,0.0,0,0.0,08061
8,62,483,13,2.69,465,96.27,0,0.0,5,1.04,0,0.0,0,0.0,08062
8,63,418,9,2.15,406,97.13,0,0.0,3,0.72,0,0.0,0,0.0,08063
8,64,270,5,1.85,264,97.78,0,0.0,1,0.37,0,0.0,0,0.0,08064
8,65,406,4,0.99,400,98.52,0,0.0,2,0.49,0,0.0,0,0.0,08065
8,66,549,7,1.28,541,98.54,0,0.0,1,0.18,0,0.0,0,0.0,08066
9,1,425,3,0.71,419,98.59,0,0.0,2,0.47,1,0.24,0,0.0,09001
9,2,503,2,0.4,499,99.2,1,0.2,1,0.2,0,0.0,0,0.0,09002
9,3,380,5,1.32,375,98.68,0,0.0,0,0.0,0,0.0,0,0.0,09003
9,4,480,10,2.08,468,97.5,1,0.21,0,0.0,0,0.0,1,0.21,09004
9,5,416,3,0.72,413,99.28,0,0.0,0,0.0,0,0.0,0,0.0,09005
9,6,354,6,1.69,345,97.46,0,0.0,1,0.28,1,0.28,1,0.28,09006
9,7,396,4,1.01,386,97.47,1,0.25,2,0.51,0,0.0,3,0.76,09007
9,8,310,6,1.94,302,97.42,1,0.32,1,0.32,0,0.0,0,0.0,09008
9,9,386,0,0.0,384,99.48,1,0.26,1,0.26,0,0.0,0,0.0,09009
9,10,390,8,2.05,382,97.95,0,0.0,0,0.0,0,0.0,0,0.0,09010
9,11,361,6,1.66,354,98.06,0,0.0,0,0.0,1,0.28,0,0.0,09011
9,12,400,3,0.75,397,99.25,0,0.0,0,0.0,0,0.0,0,0.0,09012
9,13,497,8,1.61,481,96.78,1,0.2,5,1.01,0,0.0,2,0.4,09013
9,14,538,10,1.86,525,97.58,2,0.37,0,0.0,0,0.0,1,0.19,09014
9,15,230,4,1.74,226,98.26,0,0.0,0,0.0,0,0.0,0,0.0,09015
9,16,432,7,1.62,422,97.69,1,0.23,2,0.46,0,0.0,0,0.0,09016
9,17,400,1,0.25,397,99.25,0,0.0,0,0.0,2,0.5,0,0.0,09017
9,18,369,6,1.63,363,98.37,0,0.0,0,0.0,0,0.0,0,0.0,09018
9,19,458,5,1.09,452,98.69,0,0.0,0,0.0,0,0.0,1,0.22,09019
9,20,400,2,0.5,397,99.25,0,0.0,1,0.25,0,0.0,0,0.0,09020
9,21,287,2,0.7,282,98.26,0,0.0,3,1.05,0,0.0,0,0.0,09021
9,22,443,8,1.81,432,97.52,1,0.23,0,0.0,1,0.23,1,0.23,09022
9,23,307,7,2.28,296,96.42,1,0.33,3,0.98,0,0.0,0,0.0,09023
9,24,333,2,0.6,330,99.1,1,0.3,0,0.0,0,0.0,0,0.0,09024
9,25,283,13,4.59,265,93.64,0,0.0,0,0.0,2,0.71,3,1.06,09025
9,26,306,7,2.29,299,97.71,0,0.0,0,0.0,0,0.0,0,0.0,09026
9,27,276,4,1.45,272,98.55,0,0.0,0,0.0,0,0.0,0,0.0,09027
9,28,385,23,5.97,360,93.51,0,0.0,2,0.52,0,0.0,0,0.0,09028
9,29,413,3,0.73,410,99.27,0,0.0,0,0.0,0,0.0,0,0.0,09029
9,30,429,3,0.7,425,99.07,0,0.0,1,0.23,0,0.0,0,0.0,09030
9,31,411,11,2.68,395,96.11,0,0.0,0,0.0,1,0.24,4,0.97,09031
9,32,460,5,1.09,455,98.91,0,0.0,0,0.0,0,0.0,0,0.0,09032
9,33,304,3,0.99,298,98.03,0,0.0,2,0.66,1,0.33,0,0.0,09033
9,34,444,11,2.48,431,97.07,0,0.0,2,0.45,0,0.0,0,0.0,09034
9,35,390,2,0.51,386,98.97,0,0.0,1,0.26,0,0.0,1,0.26,09035
9,36,248,2,0.81,243,97.98,1,0.4,2,0.81,0,0.0,0,0.0,09036
9,37,490,106,21.63,356,72.65,0,0.0,27,5.51,0,0.0,1,0.2,09037
9,38,462,4,0.87,455,98.48,2,0.43,1,0.22,0,0.0,0,0.0,09038
9,39,364,3,0.82,360,98.9,0,0.0,0,0.0,0,0.0,1,0.27,09039
9,40,466,10,2.15,452,97.0,0,0.0,4,0.86,0,0.0,0,0.0,09040
9,41,489,9,1.84,474,96.93,2,0.41,4,0.82,0,0.0,0,0.0,09041
9,42,490,2,0.41,487,99.39,0,0.0,0,0.0,0,0.0,1,0.2,09042
9,43,361,6,1.66,353,97.78,1,0.28,0,0.0,0,0.0,1,0.28,09043
9,44,409,10,2.44,398,97.31,0,0.0,1,0.24,0,0.0,0,0.0,09044
9,45,502,8,1.59,492,98.01,1,0.2,1,0.2,0,0.0,0,0.0,09045
9,46,374,4,1.07,369,98.66,0,0.0,1,0.27,0,0.0,0,0.0,09046
9,47,305,11,3.61,292,95.74,1,0.33,0,0.0,0,0.0,1,0.33,09047
9,48,412,10,2.43,402,97.57,0,0.0,0,0.0,0,0.0,0,0.0,09048
9,49,218,2,0.92,216,99.08,0,0.0,0,0.0,0,0.0,0,0.0,09049
9,50,474,8,1.69,464,97.89,0,0.0,2,0.42,0,0.0,0,0.0,09050
9,51,301,2,0.66,298,99.0,0,0.0,1,0.33,0,0.0,0,0.0,09051
9,52,399,7,1.75,390,97.74,0,0.0,2,0.5,0,0.0,0,0.0,09052
10,1,333,7,2.1,318,95.5,2,0.6,4,1.2,0,0.0,2,0.6,10001
10,2,262,70,26.72,184,70.23,0,0.0,7,2.67,0,0.0,1,0.38,10002
10,3,370,130,35.14,228,61.62,0,0.0,9,2.43,0,0.0,3,0.81,10003
10,4,401,41,10.22,355,88.53,1,0.25,1,0.25,1,0.25,2,0.5,10004
10,5,284,80,28.17,190,66.9,1,0.35,12,4.23,0,0.0,1,0.35,10005
10,6,460,6,1.3,446,96.96,1,0.22,6,1.3,0,0.0,1,0.22,10006
10,7,116,6,5.17,107,92.24,0,0.0,3,2.59,0,0.0,0,0.0,10007
10,8,347,127,36.6,210,60.52,0,0.0,9,2.59,0,0.0,1,0.29,10008
10,9,348,117,33.62,222,63.79,1,0.29,6,1.72,0,0.0,2,0.57,10009
10,10,369,10,2.71,355,96.21,1,0.27,3,0.81,0,0.0,0,0.0,10010
10,11,385,101,26.23,272,70.65,0,0.0,8,2.08,0,0.0,4,1.04,10011
10,12,352,96,27.27,246,69.89,0,0.0,6,1.7,0,0.0,4,1.14,10012
10,13,438,99,22.6,321,73.29,1,0.23,13,2.97,0,0.0,4,0.91,10013
10,14,86,11,12.79,73,84.88,0,0.0,2,2.33,0,0.0,0,0.0,10014
10,15,209,58,27.75,144,68.9,0,0.0,6,2.87,0,0.0,1,0.48,10015
10,16,334,108,32.34,215,64.37,1,0.3,9,2.69,0,0.0,1,0.3,10016
10,17,325,102,31.38,209,64.31,1,0.31,11,3.38,0,0.0,2,0.62,10017
10,18,364,40,10.99,318,87.36,0,0.0,6,1.65,0,0.0,0,0.0,10018
10,19,569,177,31.11,376,66.08,0,0.0,11,1.93,0,0.0,5,0.88,10019
10,20,630,206,32.7,399,63.33,2,0.32,15,2.38,2,0.32,6,0.95,10020
10,21,281,95,33.81,170,60.5,0,0.0,10,3.56,0,0.0,6,2.14,10021
10,22,127,30,23.62,92,72.44,0,0.0,2,1.57,0,0.0,3,2.36,10022
10,23,360,64,17.78,286,79.44,1,0.28,8,2.22,0,0.0,1,0.28,10023
10,24,334,136,40.72,188,56.29,0,0.0,9,2.69,0,0.0,1,0.3,10024
10,25,487,46,9.45,437,89.73,1,0.21,2,0.41,0,0.0,1,0.21,10025
10,26,306,80,26.14,222,72.55,0,0.0,3,0.98,0,0.0,1,0.33,10026
10,27,419,133,31.74,276,65.87,0,0.0,8,1.91,0,0.0,2,0.48,10027
10,28,389,14,3.6,369,94.86,1,0.26,3,0.77,0,0.0,2,0.51,10028
10,29,415,5,1.2,407,98.07,1,0.24,2,0.48,0,0.0,0,0.0,10029
10,30,402,64,15.92,328,81.59,2,0.5,4,1.0,0,0.0,4,1.0,10030
10,31,404,100,24.75,290,71.78,2,0.5,9,2.23,0,0.0,3,0.74,10031
10,32,398,111,27.89,260,65.33,6,1.51,16,4.02,1,0.25,4,1.01,10032
10,33,359,72,20.06,279,77.72,1,0.28,7,1.95,0,0.0,0,0.0,10033
10,34,356,60,16.85,284,79.78,0,0.0,10,2.81,0,0.0,2,0.56,10034
10,35,378,65,17.2,306,80.95,0,0.0,3,0.79,0,0.0,4,1.06,10035
10,36,372,34,9.14,335,90.05,0,0.0,3,0.81,0,0.0,0,0.0,10036
10,37,368,21,5.71,341,92.66,1,0.27,4,1.09,0,0.0,1,0.27,10037
10,38,493,140,28.4,328,66.53,2,0.41,20,4.06,0,0.0,3,0.61,10038
10,39,361,75,20.78,278,77.01,0,0.0,8,2.22,0,0.0,0,0.0,10039
10,40,375,33,8.8,337,89.87,0,0.0,3,0.8,0,0.0,2,0.53,10040
10,41,613,212,34.58,384,62.64,2,0.33,11,1.79,0,0.0,4,0.65,10041
10,42,362,136,37.57,212,58.56,1,0.28,10,2.76,2,0.55,1,0.28,10042
10,43,389,26,6.68,360,92.54,0,0.0,3,0.77,0,0.0,0,0.0,10043
10,44,375,64,17.07,300,80.0,2,0.53,7,1.87,0,0.0,2,0.53,10044
10,45,396,85,21.46,300,75.76,1,0.25,9,2.27,1,0.25,0,0.0,10045
10,46,348,66,18.97,273,78.45,0,0.0,8,2.3,0,0.0,1,0.29,10046
11,1,345,99,28.7,226,65.51,1,0.29,16,4.64,0,0.0,3,0.87,11001
11,2,328,81,24.7,241,73.48,2,0.61,2,0.61,1,0.3,1,0.3,11002
11,3,390,85,21.79,294,75.38,0,0.0,9,2.31,0,0.0,2,0.51,11003
11,4,438,97,22.15,332,75.8,0,0.0,9,2.05,0,0.0,0,0.0,11004
11,5,303,47,15.51,248,81.85,0,0.0,6,1.98,1,0.33,1,0.33,11005
11,6,466,98,21.03,345,74.03,1,0.21,19,4.08,0,0.0,3,0.64,11006
11,7,332,76,22.89,245,73.8,0,0.0,10,3.01,0,0.0,1,0.3,11007
11,8,357,90,25.21,254,71.15,0,0.0,10,2.8,0,0.0,3,0.84,11008
11,9,300,59,19.67,232,77.33,1,0.33,8,2.67,0,0.0,0,0.0,11009
11,10,272,54,19.85,213,78.31,0,0.0,3,1.1,0,0.0,2,0.74,11010
11,11,378,80,21.16,287,75.93,0,0.0,11,2.91,0,0.0,0,0.0,11011
11,12,377,76,20.16,288,76.39,0,0.0,11,2.92,0,0.0,2,0.53,11012
11,13,380,87,22.89,285,75.0,0,0.0,7,1.84,0,0.0,1,0.26,11013
11,14,194,53,27.32,138,71.13,0,0.0,2,1.03,0,0.0,1,0.52,11014
11,15,289,74,25.61,201,69.55,2,0.69,10,3.46,0,0.0,2,0.69,11015
11,16,374,60,16.04,300,80.21,2,0.53,10,2.67,0,0.0,2,0.53,11016
11,17,482,119,24.69,342,70.95,2,0.41,17,3.53,0,0.0,2,0.41,11017
11,18,249,52,20.88,190,76.31,0,0.0,7,2.81,0,0.0,0,0.0,11018
11,19,339,78,23.01,248,73.16,1,0.29,8,2.36,0,0.0,4,1.18,11019
11,20,439,95,21.64,338,76.99,1,0.23,4,0.91,0,0.0,1,0.23,11020
11,21,470,99,21.06,358,76.17,0,0.0,11,2.34,0,0.0,2,0.43,11021
11,22,242,47,19.42,191,78.93,2,0.83,2,0.83,0,0.0,0,0.0,11022
11,23,291,30,10.31,261,89.69,0,0.0,0,0.0,0,0.0,0,0.0,11023
11,24,430,79,18.37,347,80.7,0,0.0,3,0.7,0,0.0,1,0.23,11024
11,25,252,44,17.46,201,79.76,0,0.0,6,2.38,1,0.4,0,0.0,11025
11,26,446,66,14.8,368,82.51,1,0.22,11,2.47,0,0.0,0,0.0,11026
11,27,110,26,23.64,83,75.45,0,0.0,1,0.91,0,0.0,0,0.0,11027
11,28,78,14,17.95,63,80.77,0,0.0,1,1.28,0,0.0,0,0.0,11028
11,29,408,65,15.93,334,81.86,1,0.25,7,1.72,0,0.0,1,0.25,11029
11,30,342,78,22.81,254,74.27,2,0.58,8,2.34,0,0.0,0,0.0,11030
11,31,92,23,25.0,64,69.57,0,0.0,5,5.43,0,0.0,0,0.0,11031
11,32,271,65,23.99,199,73.43,0,0.0,5,1.85,0,0.0,2,0.74,11032
11,33,444,6,1.35,435,97.97,1,0.23,1,0.23,1,0.23,0,0.0,11033
11,34,254,62,24.41,184,72.44,0,0.0,5,1.97,0,0.0,3,1.18,11034
11,35,391,83,21.23,303,77.49,0,0.0,5,1.28,0,0.0,0,0.0,11035
11,36,240,63,26.25,169,70.42,1,0.42,5,2.08,1,0.42,1,0.42,11036
11,37,587,126,21.47,446,75.98,1,0.17,12,2.04,0,0.0,2,0.34,11037
11,38,452,96,21.24,342,75.66,2,0.44,11,2.43,0,0.0,1,0.22,11038
11,39,455,95,20.88,350,76.92,0,0.0,8,1.76,0,0.0,2,0.44,11039
11,40,368,68,18.48,286,77.72,3,0.82,10,2.72,0,0.0,1,0.27,11040
11,41,283,61,21.55,214,75.62,1,0.35,7,2.47,0,0.0,0,0.0,11041
11,42,208,36,17.31,162,77.88,1,0.48,9,4.33,0,0.0,0,0.0,11042
11,43,390,84,21.54,294,75.38,2,0.51,10,2.56,0,0.0,0,0.0,11043
11,44,351,82,23.36,250,71.23,0,0.0,17,4.84,1,0.28,1,0.28,11044
11,45,312,78,25.0,231,74.04,0,0.0,2,0.64,0,0.0,1,0.32,11045
11,46,230,21,9.13,206,89.57,0,0.0,2,0.87,1,0.43,0,0.0,11046
11,47,372,78,20.97,273,73.39,1,0.27,18,4.84,0,0.0,2,0.54,11047
11,48,165,46,27.88,117,70.91,0,0.0,2,1.21,0,0.0,0,0.0,11048
11,49,250,45,18.0,195,78.0,0,0.0,7,2.8,0,0.0,3,1.2,11049
11,50,199,34,17.09,160,80.4,0,0.0,5,2.51,0,0.0,0,0.0,11050
11,51,315,76,24.13,232,73.65,1,0.32,5,1.59,1,0.32,0,0.0,11051
11,52,314,62,19.75,248,78.98,0,0.0,4,1.27,0,0.0,0,0.0,11052
11,53,288,67,23.26,210,72.92,0,0.0,7,2.43,0,0.0,4,1.39,11053
11,54,101,2,1.98,99,98.02,0,0.0,0,0.0,0,0.0,0,0.0,11054
12,1,203,30,14.78,170,83.74,0,0.0,1,0.49,0,0.0,2,0.99,12001
12,2,204,39,19.12,161,78.92,1,0.49,3,1.47,0,0.0,0,0.0,12002
12,3,180,35,19.44,142,78.89,0,0.0,3,1.67,0,0.0,0,0.0,12003
12,4,198,35,17.68,159,80.3,0,0.0,4,2.02,0,0.0,0,0.0,12004
12,5,89,15,16.85,70,78.65,0,0.0,4,4.49,0,0.0,0,0.0,12005
12,6,250,28,11.2,216,86.4,1,0.4,5,2.0,0,0.0,0,0.0,12006
12,7,221,41,18.55,176,79.64,0,0.0,4,1.81,0,0.0,0,0.0,12007
12,8,205,41,20.0,159,77.56,0,0.0,5,2.44,0,0.0,0,0.0,12008
12,9,180,38,21.11,141,78.33,0,0.0,1,0.56,0,0.0,0,0.0,12009
12,10,174,48,27.59,123,70.69,0,0.0,3,1.72,0,0.0,0,0.0,12010
12,11,215,36,16.74,177,82.33,0,0.0,2,0.93,0,0.0,0,0.0,12011
12,12,191,54,28.27,129,67.54,0,0.0,8,4.19,0,0.0,0,0.0,12012
12,13,145,37,25.52,104,71.72,0,0.0,4,2.76,0,0.0,0,0.0,12013
12,14,260,37,14.23,219,84.23,1,0.38,3,1.15,0,0.0,0,0.0,12014
12,15,276,32,11.59,236,85.51,3,1.09,5,1.81,0,0.0,0,0.0,12015
12,16,226,43,19.03,175,77.43,0,0.0,7,3.1,0,0.0,1,0.44,12016
12,17,105,22,20.95,81,77.14,0,0.0,0,0.0,0,0.0,2,1.9,12017
12,18,218,19,8.72,197,90.37,0,0.0,1,0.46,0,0.0,1,0.46,12018
12,19,211,24,11.37,185,87.68,0,0.0,2,0.95,0,0.0,0,0.0,12019
12,20,275,37,13.45,234,85.09,0,0.0,3,1.09,0,0.0,1,0.36,12020
12,21,258,49,18.99,196,75.97,1,0.39,11,4.26,0,0.0,1,0.39,12021
12,22,253,30,11.86,221,87.35,0,0.0,1,0.4,0,0.0,1,0.4,12022
12,23,203,32,15.76,166,81.77,1,0.49,3,1.48,1,0.49,0,0.0,12023
12,24,107,34,31.78,71,66.36,0,0.0,1,0.93,0,0.0,1,0.93,12024
12,25,264,57,21.59,203,76.89,0,0.0,2,0.76,0,0.0,2,0.76,12025
